scaffold	start	end	snp	score	p	q	quantile	adjp	fdr
chr1_GL834414_random	303574	303575	chr1_GL834414_random-303575	-0.08588909	0.7200026	1	0.523487544483986	0.47624523493824	0.908151297454344
chr1_GL834414_random	935172	935173	chr1_GL834414_random-935173	0.1711796	0.6116187	1	0.670513472292832	0.312938838602937	0.866613614943899
chr1_GL834414_random	959639	959640	chr1_GL834414_random-959640	-0.04244282	0.9031574	1	0.204982206405694	0.808934361195745	0.943802951198842
chr1_GL834414_random	959732	959733	chr1_GL834414_random-959733	-0.05512621	0.8712958	1	0.265378749364514	0.747478216895445	0.939462252784061
chr1_GL834414_random	959982	959983	chr1_GL834414_random-959983	-0.5532297	0.3083462	1	0.916166751398068	0.0429239982682692	0.485185381877001
chr1_GL834415_random	157521	157522	chr1_GL834415_random-157522	-0.1005782	0.8533895	1	0.297559735638027	0.713438480515864	0.936756534075053
chr1_GL834415_random	157648	157649	chr1_GL834415_random-157649	-0.09021474	0.8702779	1	0.267107269954245	0.745532760261042	0.939313867165314
chr1_GL834416_random	155217	155218	chr1_GL834416_random-155218	0.03936835	0.918282	1	0.17153024911032	0.83843787423392	0.945673018991277
chr1_GL834416_random	155408	155409	chr1_GL834416_random-155409	-0.01666139	0.9721358	1	0.0598373157092018	0.94465894772253	0.951485390154473
chr1_GL834416_random	155411	155412	chr1_GL834416_random-155412	-0.08177645	0.8589921	1	0.288205388917133	0.724046020211037	0.937625281371778
chr1_GL834416_random	155443	155444	chr1_GL834416_random-155444	-0.1036082	0.8207977	1	0.353431621759024	0.652595725904714	0.931265504009038
chr1_GL834416_random	155549	155550	chr1_GL834416_random-155550	0.02114706	0.9237475	1	0.159532282663955	0.849143004227898	0.946321153625323
chr1_GL834416_random	155612	155613	chr1_GL834416_random-155613	0.002007373	0.992544	1	0.0161159125571937	0.985183403667908	0.953387967475038
chr1_GL834416_random	207086	207087	chr1_GL834416_random-207087	0.1950145	0.4039438	1	0.861972547025928	0.0971986268076499	0.668920076898272
chr1_GL834416_random	207263	207264	chr1_GL834416_random-207264	0.04755787	0.892205	1	0.225622775800712	0.787693577354776	0.942374878080471
chr1_GL834416_random	207443	207444	chr1_GL834416_random-207444	-0.004968591	0.9847473	1	0.0335027961362481	0.969693910154092	0.952678639615339
chr1_GL834416_random	383844	383845	chr1_GL834416_random-383845	0.02621327	0.9186658	1	0.170716827656329	0.839188902734926	0.945718999563536
chr1_GL834416_random	383845	383846	chr1_GL834416_random-383846	0.1704883	0.621835	1	0.658007117437722	0.326970947601194	0.871602965114588
chr1_GL834416_random	383848	383849	chr1_GL834416_random-383849	0.2402103	0.6855473	1	0.572292831723437	0.421013789551533	0.897338958859688
chr1_GL834416_random	384262	384263	chr1_GL834416_random-384263	0.3741474	0.5600918	1	0.726080325368582	0.246862409898947	0.836739611297261
chr1_GL834416_random	401142	401143	chr1_GL834416_random-401143	0.1484648	0.585889	1	0.700508388408744	0.278949836659878	0.852754112922229
chr1_GL834416_random	445975	445976	chr1_GL834416_random-445976	-0.1036192	0.7744647	1	0.435638027452974	0.569059176208543	0.921962841339846
chr1_GL834416_random	726592	726593	chr1_GL834416_random-726593	0.04625981	0.8953018	1	0.219217081850534	0.793688035006671	0.942785199961207
chr1_GL834416_random	726593	726594	chr1_GL834416_random-726594	0.2976678	0.5024142	1	0.783477376715811	0.182575349137101	0.791253590049446
chr1_GL834416_random	733365	733366	chr1_GL834416_random-733366	0.1370349	0.6456593	1	0.626283680732079	0.360844460278727	0.882236563166425
chr1_GL834416_random	751693	751694	chr1_GL834416_random-751694	0.1044983	0.7559834	1	0.464717844433147	0.536859269749167	0.917667664679254
chr1_GL834416_random	762216	762217	chr1_GL834416_random-762217	0.3452745	0.2934521	1	0.922572445348246	0.0368154827235816	0.45144334246923
chr1_GL834416_random	762254	762255	chr1_GL834416_random-762255	0.2211775	0.5041126	1	0.782257244534825	0.184318579194752	0.792818821474017
chr1_GL834416_random	765903	765904	chr1_GL834416_random-765904	-0.2243505	0.4748816	1	0.806609049313676	0.155597279138297	0.76361583154482
chr1_GL834416_random	765960	765961	chr1_GL834416_random-765961	-0.2754453	0.4001654	1	0.864768683274021	0.0945325492943054	0.662862890025183
chr1_GL834416_random	766108	766109	chr1_GL834416_random-766109	-0.1167571	0.7137439	1	0.532638535841383	0.466000050859872	0.906321137970249
chr1_GL834416_random	768173	768174	chr1_GL834416_random-768174	-0.2391735	0.6694575	1	0.594051855617692	0.396237824993588	0.891615508529259
chr1_GL834416_random	793557	793558	chr1_GL834416_random-793558	0.3643126	0.7323082	1	0.503863751906456	0.496652744970164	0.91159171038769
chr1_GL834416_random	797278	797279	chr1_GL834416_random-797279	-0.3275979	0.5892547	1	0.696136248093543	0.2832844473175	0.85467974782286
chr1_GL834416_random	802452	802453	chr1_GL834416_random-802453	-0.1494841	0.8006128	1	0.391103202846975	0.615739144831747	0.927449723278219
chr1_GL834416_random	802555	802556	chr1_GL834416_random-802556	-0.184363	0.7945716	1	0.400813421453991	0.604843386935232	0.926239189997826
chr1_GL834416_random	807141	807142	chr1_GL834416_random-807142	0.1802299	0.7399723	1	0.490340620233859	0.509535171067383	0.913633865238885
chr1_GL834416_random	807164	807165	chr1_GL834416_random-807165	-0.1344857	0.8326266	1	0.334112862226741	0.674498582723009	0.9333487397627
chr1_GL834417_random	472303	472304	chr1_GL834417_random-472304	-0.2213524	0.620114	1	0.659938993390951	0.324586131406458	0.870781499969951
chr1_GL834417_random	968175	968176	chr1_GL834417_random-968176	-0.09590494	0.8174863	1	0.359532282663955	0.64650330647433	0.930662686166448
chr1_GL834417_random	968429	968430	chr1_GL834417_random-968430	0.1209546	0.6469031	1	0.624504321301474	0.362656310462421	0.882755934724687
chr1_GL834417_random	2446080	2446081	chr1_GL834417_random-2446081	-0.03281057	0.9053732	1	0.200152516522623	0.813244852117374	0.944084160468359
chr1_GL834417_random	2446090	2446091	chr1_GL834417_random-2446091	0.0640474	0.840809	1	0.319471276054906	0.68977193073176	0.934728242162275
chr1_GL834417_random	2538196	2538197	chr1_GL834417_random-2538197	-1.397224	0.1181294	1	0.975394001016777	0.00189967185052247	0.0731586334845928
chr1_GL834417_random	2538460	2538461	chr1_GL834417_random-2538461	-0.652071	0.4249779	1	0.846466700559227	0.112855180053973	0.70086929356987
chr1_GL834417_random	3373879	3373880	chr1_GL834417_random-3373880	0.5343673	0.5654206	1	0.721047280122013	0.253324489555925	0.840238891636828
chr1_GL834417_random	3564801	3564802	chr1_GL834417_random-3564802	0.02690695	0.9145095	1	0.179613624809354	0.831061688852788	0.9452172489541
chr1_GL834417_random	3565056	3565057	chr1_GL834417_random-3565057	0.1216369	0.6987428	1	0.552821555668531	0.441823783868038	0.901698995319954
chr1_GL834417_random	3602384	3602385	chr1_GL834417_random-3602385	0.53224	0.4926661	1	0.791764107778343	0.172747374010831	0.781966920523236
chr1_GL834417_random	3602395	3602396	chr1_GL834417_random-3602396	0.2766776	0.7087245	1	0.539400101677682	0.457850361172339	0.904812386677197
chr1_GL834417_random	3602397	3602398	chr1_GL834417_random-3602398	0.3725426	0.6358009	1	0.640162684290798	0.346634856351977	0.87799804778969
chr1_GL834417_random	3602437	3602438	chr1_GL834417_random-3602438	0.2740634	0.8137632	1	0.365887137773259	0.639674519283167	0.929974315279989
chr1_GL834417_random	3602645	3602646	chr1_GL834417_random-3602646	0.1357057	0.835023	1	0.330350788002034	0.678961623999758	0.93375783865311
chr1_GL834417_random	3602678	3602679	chr1_GL834417_random-3602679	-0.08398697	0.8986071	1	0.213040162684291	0.800096135303374	0.943217422416871
chr1_GL834417_random	3631216	3631217	chr1_GL834417_random-3631217	-0.08398697	0.8986071	1	0.213040162684291	0.800096135303374	0.943217422416871
chr1_GL834417_random	3631406	3631407	chr1_GL834417_random-3631407	0.1830482	0.8365878	1	0.327758007117438	0.681880450601801	0.934022683772502
chr1_GL834417_random	3631446	3631447	chr1_GL834417_random-3631447	-0.0593201	0.9435584	1	0.119013726487036	0.888109751289457	0.94855520573785
chr1_GL834417_random	3631532	3631533	chr1_GL834417_random-3631533	0.3198029	0.6357837	1	0.640213523131673	0.346610300915007	0.877990459170176
chr1_GL834418_random	314749	314750	chr1_GL834418_random-314750	-0.04462423	0.8964234	1	0.21733604473818	0.795861371937781	0.94293252570244
chr1_GL834418_random	314751	314752	chr1_GL834418_random-314752	-0.07367702	0.82951	1	0.339298423995933	0.66870703080325	0.932810270708693
chr1_GL834418_random	314780	314781	chr1_GL834418_random-314781	0.04848371	0.887002	1	0.235943060498221	0.777643406672071	0.941673575907537
chr1_GL834418_random	314898	314899	chr1_GL834418_random-314899	0.005095665	0.9866734	1	0.029334011184545	0.973519815941497	0.952855843769325
chr1_GL834418_random	314931	314932	chr1_GL834418_random-314932	0.1073884	0.7321752	1	0.50401626842908	0.496430341681675	0.911555606078326
chr1_GL834418_random	314959	314960	chr1_GL834418_random-314960	0.04476631	0.8822378	1	0.24534824605999	0.7684650967091	0.941018031872168
chr1_GL834418_random	315013	315014	chr1_GL834418_random-315014	-0.03878342	0.8967948	1	0.216522623284189	0.79658129929421	0.94298116085004
chr1_GL834418_random	641841	641842	chr1_GL834418_random-641842	-0.08749874	0.6854659	1	0.572496187086934	0.420886773538886	0.897311159043145
chr1_GL834418_random	960713	960714	chr1_GL834418_random-960714	0.006955383	0.9814384	1	0.0411794611082867	0.963122534301456	0.952371144505913
chr1_GL834418_random	960872	960873	chr1_GL834418_random-960873	0.01221472	0.966921	1	0.0704626334519573	0.934317959782833	0.950974757167603
chr1_GL834418_random	960875	960876	chr1_GL834418_random-960876	0.01192247	0.9679029	1	0.068174885612608	0.936264482281455	0.951071695130643
chr1_GL834419_random	1581251	1581252	chr1_GL834419_random-1581252	-0.2684744	0.6892099	1	0.56715810879512	0.426746220145457	0.898578128115359
chr1_GL834419_random	1581338	1581339	chr1_GL834419_random-1581339	0.02277349	0.9607456	1	0.0832740213523132	0.922082893704482	0.950356537703662
chr1_GL834420_random	234043	234044	chr1_GL834420_random-234044	0.3880493	0.772329	1	0.438485002541942	0.565303355554257	0.92148507776281
chr1_GL834420_random	267910	267911	chr1_GL834420_random-267911	-0.1540103	0.7131181	1	0.533502796136248	0.46498071244168	0.906135050132199
chr1_GL834420_random	406909	406910	chr1_GL834420_random-406910	-0.2919531	0.5670571	1	0.719827147941027	0.255326484065629	0.841292757245381
chr1_GL834421_random	226414	226415	chr1_GL834421_random-226415	0.002885997	0.9898872	1	0.0213014743263854	0.979904523167882	0.953148626676449
chr1_GL834422_random	242187	242188	chr1_GL834422_random-242188	-0.1868389	0.748611	1	0.47737671581088	0.524209820782453	0.91584812994119
chr1_GL834422_random	355831	355832	chr1_GL834422_random-355832	0.007269987	0.9742861	1	0.05510930350788	0.948925112557439	0.951692965177003
chr1_GL834422_random	637086	637087	chr1_GL834422_random-637087	-0.02403592	0.9169258	1	0.174326385358414	0.835784915075918	0.94550997014876
chr1_GL834422_random	637087	637088	chr1_GL834422_random-637088	0.07183208	0.7919071	1	0.405490594814438	0.600058425103967	0.925694714424025
chr1_GL834422_random	637091	637092	chr1_GL834422_random-637092	0.05619227	0.8811824	1	0.247229283172344	0.766435089078724	0.940871047332858
chr1_GL834422_random	637092	637093	chr1_GL834422_random-637093	-0.0746735	0.7903716	1	0.408540925266904	0.597306774008807	0.925377951181299
chr1_GL834422_random	637093	637094	chr1_GL834422_random-637094	0.1961339	0.6448224	1	0.627910523640061	0.359627736123947	0.881885195758646
chr1_GL834422_random	637323	637324	chr1_GL834422_random-637324	0.02097758	0.9633925	1	0.0776309100152517	0.927325529209534	0.950623339029795
chr1_GL834422_random	1005447	1005448	chr1_GL834422_random-1005448	0.1469645	0.7695612	1	0.443111337061515	0.560449233383841	0.920858868189168
chr1_GL834423_random	894843	894844	chr1_GL834423_random-894844	0.2997712	0.221281	1	0.949822064056939	0.0150692041553166	0.284397585865779
chr1_GL834423_random	913513	913514	chr1_GL834423_random-913514	-0.02684182	0.9083206	1	0.193950177935943	0.818985093096061	0.94445430379823
chr1_GL834423_random	913634	913635	chr1_GL834423_random-913635	-0.1301713	0.6809486	1	0.578342653787494	0.413864434439101	0.895750406840546
chr1_GL834423_random	945580	945581	chr1_GL834423_random-945581	-0.02878003	0.9564875	1	0.0911540416878495	0.913654377487035	0.949921507939901
chr1_GL834423_random	1003997	1003998	chr1_GL834423_random-1003998	-0.1256212	0.8197116	1	0.355821047280122	0.650595557404047	0.931068755252835
chr1_GL834423_random	1687414	1687415	chr1_GL834423_random-1687415	0.07941549	0.8230487	1	0.349466192170818	0.656747114549661	0.931670296289381
chr1_GL834423_random	2054905	2054906	chr1_GL834423_random-2054906	0.05064407	0.8722887	1	0.263345195729537	0.749377050514257	0.939606384228172
chr1_GL834423_random	2263109	2263110	chr1_GL834423_random-2263110	0.01639781	0.9509293	1	0.102846975088968	0.902663443570512	0.949342635369974
chr1_GL834423_random	2263228	2263229	chr1_GL834423_random-2263229	0.05565631	0.8202896	1	0.354499237417387	0.651659772739467	0.931173577958532
chr1_GL834423_random	2775554	2775555	chr1_GL834423_random-2775555	0.06779016	0.7789722	1	0.428063040162684	0.577015023166832	0.92295591555493
chr1_GL834423_random	2775614	2775615	chr1_GL834423_random-2775615	0.1090816	0.6576751	1	0.610320284697509	0.378524406035907	0.887116092926033
chr1_GL834424_random	654758	654759	chr1_GL834424_random-654759	-0.3118595	0.3425502	1	0.899237417386884	0.0592662423535663	0.557030111380403
chr1_GL834424_random	687376	687377	chr1_GL834424_random-687377	-0.03529575	0.8780904	1	0.252567361464159	0.760494712502489	0.940436689628968
chr1_GL834424_random	704601	704602	chr1_GL834424_random-704602	-0.153074	0.6000501	1	0.684189120488053	0.297415115982197	0.860621823424559
chr1_GL834424_random	704704	704705	chr1_GL834424_random-704705	-0.07082632	0.7444385	1	0.483426537874936	0.517101828625516	0.914789958523408
chr1_GL834424_random	704912	704913	chr1_GL834424_random-704913	0.16589	0.451662	1	0.8266395526182	0.134724580794979	0.736638166438096
chr1_GL834424_random	717579	717580	chr1_GL834424_random-717580	0.1508405	0.4984227	1	0.786883579054398	0.178514587818876	0.78751411093904
chr1_GL834424_random	717626	717627	chr1_GL834424_random-717627	-0.01646502	0.9394147	1	0.128063040162684	0.879940212800159	0.948102369655181
chr1_GL834424_random	717675	717676	chr1_GL834424_random-717676	0.2166123	0.3654056	1	0.885714285714286	0.0720627455402533	0.601019658141551
chr1_GL834424_random	717676	717677	chr1_GL834424_random-717677	-0.2334718	0.3543502	1	0.892984239959329	0.0656806963615205	0.580392881155733
chr1_GL834424_random	1023741	1023742	chr1_GL834424_random-1023742	-0.528354	0.0389367	1	0.989273004575496	4.0700694454544e-05	0.00358688911347475
chr1_GL834424_random	2139105	2139106	chr1_GL834424_random-2139106	-0.5363971	0.06409105	1	0.98576512455516	0.000233638286012319	0.0153301554717303
chr1_GL834425_random	30515	30516	chr1_GL834425_random-30516	0.03066914	0.8926721	1	0.224961870869344	0.78859714597834	0.942437103835354
chr1_GL834425_random	415093	415094	chr1_GL834425_random-415094	-0.2578296	0.3339306	1	0.903355363497712	0.0548360472385973	0.539575524665363
chr1_GL834425_random	575219	575220	chr1_GL834425_random-575220	-0.1002838	0.711861	1	0.535383833248602	0.46293588035235	0.905759512757607
chr1_GL834425_random	575403	575404	chr1_GL834425_random-575404	-0.3929304	0.166946	1	0.965022877478393	0.00602163822419925	0.161960673158522
chr1_GL834426_random	52868	52869	chr1_GL834426_random-52869	-0.0298011	0.9243512	1	0.158617183528216	0.850326758753359	0.946391874884255
chr1_GL834426_random	52937	52938	chr1_GL834426_random-52938	-0.02003615	0.9488948	1	0.107320793085918	0.898643764562027	0.949127569750198
chr1_GL834426_random	97326	97327	chr1_GL834426_random-97327	0.009752799	0.9741568	1	0.055465175394001	0.948668551365775	0.9516805321171
chr1_GL834426_random	97609	97610	chr1_GL834426_random-97610	0.1178406	0.7031171	1	0.546568378240976	0.448817371057087	0.903082292907638
chr1_GL834426_random	294772	294773	chr1_GL834426_random-294773	0.07243651	0.8149563	1	0.363294356888663	0.641860409481109	0.930196144960226
chr1_GL834426_random	294773	294774	chr1_GL834426_random-294774	-0.1465887	0.5974084	1	0.687086934417895	0.293925347188269	0.859199990204836
chr1_GL834426_random	294779	294780	chr1_GL834426_random-294780	0.002474674	0.992415	1	0.0165734621250635	0.984927076876293	0.953376402295912
chr1_GL834426_random	294787	294788	chr1_GL834426_random-294788	-0.4568874	0.2969161	1	0.921250635485511	0.0381833237091383	0.459487181847261
chr1_GL834426_random	294805	294806	chr1_GL834426_random-294806	0.1606515	0.558865	1	0.72755465175394	0.245387053637693	0.835919089113616
chr1_GL834426_random	294900	294901	chr1_GL834426_random-294901	0.1654262	0.5448673	1	0.742297915607524	0.228882422158725	0.826144300810228
chr1_GL834426_random	294974	294975	chr1_GL834426_random-294975	0.7876244	0.2639536	1	0.934722928317234	0.0264193147410599	0.384095280796602
chr1_GL834426_random	525984	525985	chr1_GL834426_random-525985	0.2050118	0.5379574	1	0.749262836807321	0.220959337626275	0.821025976972616
chr1_GL834426_random	612378	612379	chr1_GL834426_random-612379	0.1837417	0.5725883	1	0.714997458057956	0.262153508184095	0.844784307907562
chr1_GL834426_random	612440	612441	chr1_GL834426_random-612441	0.1507317	0.6405388	1	0.634112862226741	0.353430289977131	0.88006244696801
chr1_GL834426_random	612441	612442	chr1_GL834426_random-612442	0.1326964	0.6809972	1	0.578291814946619	0.413939708039206	0.8957673883079
chr1_GL834426_random	612480	612481	chr1_GL834426_random-612481	0.05867679	0.823904	1	0.348296898830707	0.658326578101033	0.931823056837973
chr1_GL834426_random	612562	612563	chr1_GL834426_random-612563	-0.2345206	0.4113985	1	0.856380274529741	0.10258904496868	0.680505420622903
chr1_GL834427_random	392393	392394	chr1_GL834427_random-392394	-0.4595754	0.3757732	1	0.879816980172852	0.0783798887925712	0.620638604751028
chr1_GL834427_random	392444	392445	chr1_GL834427_random-392445	-0.463109	0.3586322	1	0.89069649211998	0.0681095452815628	0.588525893851207
chr1_GL834427_random	940093	940094	chr1_GL834427_random-940094	-0.38712	0.4420516	1	0.83467208947636	0.126588039135015	0.724376087093449
chr1_GL834427_random	966768	966769	chr1_GL834427_random-966769	-0.158524	0.539837	1	0.747280122013218	0.223099790031725	0.822438188271761
chr1_GL834427_random	966830	966831	chr1_GL834427_random-966831	0.02091279	0.9217971	1	0.164311133706151	0.84532034245553	0.946091496002178
chr1_GL834427_random	1499302	1499303	chr1_GL834427_random-1499303	-0.1490267	0.7913776	1	0.406710726995424	0.599109065261041	0.925585730780064
chr1_GL834427_random	1499399	1499400	chr1_GL834427_random-1499400	-0.2957081	0.7146363	1	0.531774275546518	0.467455243111003	0.906585519263393
chr1_GL834427_random	1499400	1499401	chr1_GL834427_random-1499401	0.01667052	0.9785	1	0.0469750889679715	0.957288517710338	0.95209478453269
chr1_GL834427_random	1789922	1789923	chr1_GL834427_random-1789923	-0.1097186	0.612997	1	0.66934417895272	0.314814363350208	0.86730282328229
chr1_GL834427_random	1962846	1962847	chr1_GL834427_random-1962847	-0.1143099	0.5974141	1	0.687036095577021	0.29393285488404	0.859203080194617
chr1_GL834428_random	243150	243151	chr1_GL834428_random-243151	0.08048426	0.8613876	1	0.28403660396543	0.728593689226547	0.937990464299701
chr1_GL834428_random	253807	253808	chr1_GL834428_random-253808	0.103049	0.8001337	1	0.392119979664464	0.614872706495542	0.927354916913033
chr1_GL834428_random	254116	254117	chr1_GL834428_random-254117	0.3458503	0.1522722	1	0.968683274021352	0.00444242880026879	0.133206499419104
chr1_GL834428_random	276203	276204	chr1_GL834428_random-276204	-0.1022564	0.7528609	1	0.470767666497204	0.531487781959294	0.916904714906975
chr1_GL834428_random	276418	276419	chr1_GL834428_random-276419	0.5939169	0.3068816	1	0.916980172852059	0.0422968725424772	0.481966344906076
chr1_GL834428_random	354378	354379	chr1_GL834428_random-354379	-0.5615469	0.8791414	1	0.250889679715303	0.762512734347569	0.94058496042497
chr1_GL834428_random	357845	357846	chr1_GL834428_random-357846	0.05881814	0.946822	1	0.111997966446365	0.894550410753006	0.94890667751346
chr1_GL834428_random	359972	359973	chr1_GL834428_random-359973	0.1775203	0.5452016	1	0.741840366039654	0.229269513142116	0.826386871927082
chr1_GL834428_random	360220	360221	chr1_GL834428_random-360221	0.0566571	0.826043	1	0.345144890696492	0.662281599005361	0.932202593668494
chr1_GL834428_random	430220	430221	chr1_GL834428_random-430221	0.05016807	0.8325261	1	0.334468734112862	0.674311597808218	0.933331489717968
chr1_GL834428_random	430525	430526	chr1_GL834428_random-430526	0.0225899	0.9238005	1	0.159379766141332	0.849246918204773	0.946327369246832
chr1_GL834428_random	608905	608906	chr1_GL834428_random-608906	-0.1355369	0.629957	1	0.648805287239451	0.338339613706216	0.875379626882584
chr1_GL834428_random	783511	783512	chr1_GL834428_random-783512	-0.1617676	0.4912179	1	0.792933401118454	0.171313117504894	0.780542117128996
chr1_GL834428_random	1094006	1094007	chr1_GL834428_random-1094007	0.1008516	0.6878871	1	0.568835790543976	0.424671966242439	0.898133209374016
chr1_GL834428_random	1120784	1120785	chr1_GL834428_random-1120785	0.0782616	0.7534334	1	0.469445856634469	0.532471099954153	0.917045437938557
chr1_GL834429_random	243477	243478	chr1_GL834429_random-243478	0.6615698	0.6051642	1	0.677935943060498	0.30422937154615	0.86331696965287
chr1_GL834429_random	243667	243668	chr1_GL834429_random-243668	-0.03691988	0.915633	1	0.177427554651754	0.833257275013245	0.945353710265685
chr1_GL834429_random	783195	783196	chr1_GL834429_random-783196	-0.09772047	0.7252296	1	0.515200813421454	0.484871380269845	0.909637683740767
chr1_GL834430_random	186031	186032	chr1_GL834430_random-186032	0.2377514	0.7436797	1	0.484900864260295	0.515813212213928	0.914595265261449
chr1_GL834430_random	186109	186110	chr1_GL834430_random-186110	0.2271494	0.7553747	1	0.466090493136756	0.535810555775249	0.917519811157263
chr1_GL834430_random	206264	206265	chr1_GL834430_random-206265	-0.008624703	0.9893811	1	0.0225216065073716	0.978899006194355	0.953102758278636
chr1_GL834430_random	206279	206280	chr1_GL834430_random-206280	-0.004239284	0.9943073	1	0.0120488052872395	0.988687238745018	0.953545483296197
chr1_GL834430_random	206555	206556	chr1_GL834430_random-206556	0.2010041	0.6894164	1	0.566903914590747	0.427070425569945	0.898647317852949
chr1_GL834430_random	312720	312721	chr1_GL834430_random-312721	-0.001673402	0.9971791	1	0.00604982206405694	0.994394088803072	0.953799769669294
chr1_GL834430_random	350971	350972	chr1_GL834430_random-350972	0.1603443	0.4765884	1	0.80528723945094	0.157199425194326	0.765459963607062
chr1_GL834430_random	351083	351084	chr1_GL834430_random-351084	-0.1615763	0.472892	1	0.808388408744281	0.153741407743917	0.761443066091433
chr1_GL834431_random	19740	19741	chr1_GL834431_random-19741	-0.1416329	0.5190187	1	0.768479918657855	0.200010637815142	0.805918733443463
chr1_GL834431_random	19818	19819	chr1_GL834431_random-19819	-0.1226599	0.5768031	1	0.710523640061007	0.267418177497837	0.847373657906617
