ENSSHAG00000000108-null	-6281.399834	1.56291	0.76294	0.02385	0.02385	0.1713	1.0	1.0	0.05371	0.02385	1.0	0.01206	1.0	1.0
ENSSHAG00000000110-null	-5732.65767	1.86709	0.80882	0.02344	0.02344	0.16538	1.0	1.0	0.02142	0.02344	1.0	0.00438	1.0	1.0
ENSSHAG00000000111-null	-1844.813212	1.78767	0.73379	0.00392	0.00392	0.02868	1.0	1.0	0.2286	0.00392	1.0	0.00893	1.0	1.0
ENSSHAG00000000114-null	-2690.322911	0.66309	0.79514	0.0	0.0	0.20486	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000116-null	-2096.209542	0.4304	0.9348	0.03599	0.03599	0.0652	1.0	1.0	0.0	0.03599	1.0	0.0	1.0	1.0
ENSSHAG00000000118-null	-11358.709107	0.56447	0.04247	0.02981	0.02981	0.01197	1.0	1.0	0.7376	0.02981	1.0	0.20796	1.0	1.0
ENSSHAG00000000119-null	-4787.40266	38.49414	0.91057	0.02776	0.02776	0.06405	1.0	1.0	0.02371	0.02776	1.0	0.00167	1.0	1.0
ENSSHAG00000000120-null	-1047.945881	0.64173	0.79703	0.0	0.0	0.19929	1.0	1.0	0.00294	0.0	1.0	0.00074	1.0	1.0
ENSSHAG00000000121-null	-5410.016596	8.37022	0.62074	0.15613	0.15613	0.29272	1.0	1.0	0.05881	0.15613	1.0	0.02773	1.0	1.0
ENSSHAG00000000122-null	-6079.097375	0.25519	0.97511	0.02577	0.02577	0.02336	1.0	1.0	0.00149	0.02577	1.0	4e-05	1.0	1.0
ENSSHAG00000000129-null	-1859.089709	0.32434	0.91464	0.01991	0.01991	0.05764	1.0	1.0	0.02608	0.01991	1.0	0.00164	1.0	1.0
ENSSHAG00000000131-null	-1153.937104	42.68567	0.97583	0.03007	0.03007	0.02417	1.0	1.0	0.0	0.03007	1.0	0.0	1.0	1.0
ENSSHAG00000000132-null	-6912.523081	27.91781	0.70926	0.03128	0.03128	0.29074	1.0	1.0	0.0	0.03128	1.0	0.0	1.0	1.0
ENSSHAG00000000134-null	-3685.006407	0.81224	0.79255	0.07039	0.07039	0.20745	1.0	1.0	0.0	0.07039	1.0	0.0	1.0	1.0
ENSSHAG00000000138-null	-3373.95246	1.51228	0.67263	0.02611	0.02611	0.22187	1.0	1.0	0.07933	0.02611	1.0	0.02617	1.0	1.0
ENSSHAG00000000140-null	-3133.630494	37.33282	0.73991	0.03036	0.03036	0.26009	1.0	1.0	0.0	0.03036	1.0	0.0	1.0	1.0
ENSSHAG00000000144-null	-628.826872	0.70682	0.84587	0.0	0.0	0.15413	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000153-null	-4348.313867	0.51079	0.78492	0.0	0.0	0.16155	1.0	1.0	0.04439	0.0	1.0	0.00914	1.0	1.0
ENSSHAG00000000154-null	-2010.53614	2.71609	0.56846	0.00031	0.00031	0.43154	1.0	1.0	0.0	0.00031	1.0	0.0	1.0	1.0
ENSSHAG00000000156-null	-2187.723923	50.52563	0.79352	0.02286	0.02286	0.04561	1.0	1.0	0.15213	0.02286	1.0	0.00874	1.0	1.0
ENSSHAG00000000157-null	-5081.87192	50.65769	0.96666	0.01366	0.01366	0.00997	1.0	1.0	0.02314	0.01366	1.0	0.00024	1.0	1.0
ENSSHAG00000000162-null	-2304.885625	1.01433	0.20368	0.04569	0.04569	0.13013	1.0	1.0	0.40649	0.04569	1.0	0.2597	1.0	1.0
ENSSHAG00000000163-null	-2013.18547	0.73551	0.89482	0.01255	0.01255	0.07977	1.0	1.0	0.02333	0.01255	1.0	0.00208	1.0	1.0
ENSSHAG00000000166-null	-3476.093461	0.84485	0.69201	0.0	0.0	0.1618	1.0	1.0	0.11849	0.0	1.0	0.0277	1.0	1.0
ENSSHAG00000000174-null	-1625.582748	0.82039	0.95918	0.01648	0.01648	0.02809	1.0	1.0	0.01237	0.01648	1.0	0.00036	1.0	1.0
ENSSHAG00000000177-null	-12518.933933	1.51737	0.58519	0.0944	0.0944	0.26938	1.0	1.0	0.09959	0.0944	1.0	0.04584	1.0	1.0
ENSSHAG00000000181-null	-3736.677389	1.03113	0.33731	0.0	0.0	0.65714	1.0	1.0	0.00188	0.0	1.0	0.00367	1.0	1.0
ENSSHAG00000000186-null	-2783.052688	8.77654	0.81622	0.02775	0.02775	0.12404	1.0	1.0	0.05185	0.02775	1.0	0.00788	1.0	1.0
ENSSHAG00000000187-null	-1623.159244	0.59627	0.85497	0.0	0.0	0.14503	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000189-null	-3966.54073	26.89297	0.82298	0.04395	0.04395	0.16993	1.0	1.0	0.00587	0.04395	1.0	0.00121	1.0	1.0
ENSSHAG00000000191-null	-3065.600889	22.34788	0.87858	0.06843	0.06843	0.10123	1.0	1.0	0.0181	0.06843	1.0	0.00209	1.0	1.0
ENSSHAG00000000195-null	-6343.751855	2.38389	0.3752	0.02041	0.02041	0.43642	1.0	1.0	0.08708	0.02041	1.0	0.10129	1.0	1.0
ENSSHAG00000000202-null	-3405.262389	1.17691	0.64555	0.02476	0.02476	0.35249	1.0	1.0	0.00127	0.02476	1.0	0.00069	1.0	1.0
ENSSHAG00000000215-null	-6259.189491	1.58455	0.65388	0.01054	0.01054	0.0669	1.0	1.0	0.25331	0.01054	1.0	0.02592	1.0	1.0
ENSSHAG00000000219-null	-1734.272177	0.94743	0.79104	0.02495	0.02495	0.13174	1.0	1.0	0.0662	0.02495	1.0	0.01102	1.0	1.0
ENSSHAG00000000223-null	-1289.224404	2.07259	0.44121	0.01485	0.01485	0.1903	1.0	1.0	0.25745	0.01485	1.0	0.11104	1.0	1.0
ENSSHAG00000000225-null	-3741.653452	12.02013	1.0	0.11346	0.11346	0.0	1.0	1.0	0.0	0.11346	1.0	0.0	1.0	1.0
ENSSHAG00000000226-null	-2137.059941	50.63959	0.95809	0.01708	0.01708	0.02935	1.0	1.0	0.01218	0.01708	1.0	0.00037	1.0	1.0
ENSSHAG00000000229-null	-1855.923786	50.93607	0.93233	0.01572	0.01572	0.06767	1.0	1.0	0.0	0.01572	1.0	0.0	1.0	1.0
ENSSHAG00000000231-null	-3189.705184	51.68871	0.81892	0.0457	0.0457	0.18108	1.0	1.0	0.0	0.0457	1.0	0.0	1.0	1.0
ENSSHAG00000000237-null	-9357.289632	1.30909	0.89693	0.03252	0.03252	0.08975	1.0	1.0	0.01211	0.03252	1.0	0.00121	1.0	1.0
ENSSHAG00000000241-null	-3396.758311	34.79025	0.34396	0.0676	0.0676	0.42197	1.0	1.0	0.10511	0.0676	1.0	0.12895	1.0	1.0
ENSSHAG00000000245-null	-2430.962945	11.10337	0.53048	0.07034	0.07034	0.46952	1.0	1.0	0.0	0.07034	1.0	0.0	1.0	1.0
ENSSHAG00000000251-null	-3023.874292	1.47865	0.66868	0.03263	0.03263	0.09143	1.0	1.0	0.21104	0.03263	1.0	0.02885	1.0	1.0
ENSSHAG00000000254-null	-6794.961242	1.27965	0.87624	0.07989	0.07989	0.1074	1.0	1.0	0.01457	0.07989	1.0	0.00179	1.0	1.0
ENSSHAG00000000260-null	-5029.439705	1.01695	0.63274	0.04297	0.04297	0.21004	1.0	1.0	0.11803	0.04297	1.0	0.03918	1.0	1.0
ENSSHAG00000000262-null	-1901.478842	50.81576	0.70144	0.03927	0.03927	0.29856	1.0	1.0	0.0	0.03927	1.0	0.0	1.0	1.0
ENSSHAG00000000263-null	-3987.864479	0.49913	0.43324	0.0	0.0	0.09272	1.0	1.0	0.39047	0.0	1.0	0.08357	1.0	1.0
ENSSHAG00000000269-null	-3578.501326	17.24602	0.94065	0.10105	0.10105	0.05935	1.0	1.0	0.0	0.10105	1.0	0.0	1.0	1.0
ENSSHAG00000000270-null	-2122.976304	51.53007	0.71064	0.02232	0.02232	0.10188	1.0	1.0	0.16397	0.02232	1.0	0.02351	1.0	1.0
ENSSHAG00000000271-null	-8958.075546	49.9339	0.79243	0.02901	0.02901	0.20757	1.0	1.0	0.0	0.02901	1.0	0.0	1.0	1.0
ENSSHAG00000000274-null	-1573.071562	0.67107	0.22359	0.06564	0.06564	0.00785	1.0	1.0	0.74249	0.06564	1.0	0.02607	1.0	1.0
ENSSHAG00000000279-null	-2554.692046	50.57781	0.06501	0.02356	0.02356	0.03647	1.0	1.0	0.57562	0.02356	1.0	0.3229	1.0	1.0
ENSSHAG00000000291-null	-14804.706119	1.0199	0.97332	0.02095	0.02095	0.02668	1.0	1.0	0.0	0.02095	1.0	0.0	1.0	1.0
ENSSHAG00000000296-null	-7348.672271	0.81076	0.66235	0.01752	0.01752	0.33765	1.0	1.0	0.0	0.01752	1.0	0.0	1.0	1.0
ENSSHAG00000000297-null	-9344.216006	4.25934	0.56424	0.08452	0.08452	0.43576	1.0	1.0	0.0	0.08452	1.0	0.0	1.0	1.0
ENSSHAG00000000298-null	-5398.20641	1.06064	0.35278	0.0	0.0	0.31546	1.0	1.0	0.17515	0.0	1.0	0.15662	1.0	1.0
ENSSHAG00000000301-null	-3058.200491	50.84825	0.5458	0.02702	0.02702	0.4542	1.0	1.0	0.0	0.02702	1.0	0.0	1.0	1.0
ENSSHAG00000000303-null	-13010.843466	1.68748	0.7536	0.00658	0.00658	0.02657	1.0	1.0	0.21234	0.00658	1.0	0.00749	1.0	1.0
ENSSHAG00000000307-null	-6234.270189	0.6433	0.75188	0.04124	0.04124	0.24811	1.0	1.0	0.0	0.04124	1.0	0.0	1.0	1.0
ENSSHAG00000000309-null	-1753.467661	2.19553	0.57685	0.06933	0.06933	0.4225	1.0	1.0	0.00037	0.06933	1.0	0.00027	1.0	1.0
ENSSHAG00000000310-null	-1747.061065	52.88016	0.24467	0.03162	0.03162	0.35361	1.0	1.0	0.16428	0.03162	1.0	0.23744	1.0	1.0
ENSSHAG00000000312-null	-2308.488225	13.43038	0.86558	0.10031	0.10031	0.13442	1.0	1.0	0.0	0.10031	1.0	0.0	1.0	1.0
ENSSHAG00000000315-null	-8539.603856	0.3627	0.76297	0.0	0.0	0.08526	1.0	1.0	0.13652	0.0	1.0	0.01526	1.0	1.0
ENSSHAG00000000321-null	-24333.996326	0.821	0.73554	0.0036	0.0036	0.01844	1.0	1.0	0.24001	0.0036	1.0	0.00602	1.0	1.0
ENSSHAG00000000322-null	-8625.70601	53.34143	0.69644	0.03257	0.03257	0.13148	1.0	1.0	0.14475	0.03257	1.0	0.02733	1.0	1.0
ENSSHAG00000000324-null	-1323.677864	1.2092	0.87996	0.05882	0.05882	0.12004	1.0	1.0	0.0	0.05882	1.0	0.0	1.0	1.0
ENSSHAG00000000327-null	-9390.295358	1.53671	0.78162	0.06064	0.06064	0.21838	1.0	1.0	0.0	0.06064	1.0	0.0	1.0	1.0
ENSSHAG00000000328-null	-1709.531127	11.69677	1.0	0.16676	0.16676	0.0	1.0	1.0	0.0	0.16676	1.0	0.0	1.0	1.0
ENSSHAG00000000330-null	-2607.463034	0.86261	0.7729	0.03888	0.03888	0.17944	1.0	1.0	0.03868	0.03888	1.0	0.00898	1.0	1.0
ENSSHAG00000000337-null	-3802.680267	13.5849	0.59747	0.12931	0.12931	0.40253	1.0	1.0	0.0	0.12931	1.0	0.0	1.0	1.0
ENSSHAG00000000341-null	-7510.05727	2.25612	0.6948	0.04646	0.04646	0.08564	1.0	1.0	0.19547	0.04646	1.0	0.02409	1.0	1.0
ENSSHAG00000000342-null	-4215.833443	50.46834	0.93069	0.02206	0.02206	0.06931	1.0	1.0	0.0	0.02206	1.0	0.0	1.0	1.0
ENSSHAG00000000343-null	-7413.40292	2.34317	0.3802	0.05325	0.05325	0.39594	1.0	1.0	0.10966	0.05325	1.0	0.1142	1.0	1.0
ENSSHAG00000000346-null	-4687.260907	0.55629	0.97217	0.01891	0.01891	0.02025	1.0	1.0	0.00742	0.01891	1.0	0.00015	1.0	1.0
ENSSHAG00000000348-null	-2359.552028	10.53413	1.0	0.09803	0.09803	0.0	1.0	1.0	0.0	0.09803	1.0	0.0	1.0	1.0
ENSSHAG00000000360-null	-5341.600466	51.80099	0.79689	0.01966	0.01966	0.20311	1.0	1.0	0.0	0.01966	1.0	0.0	1.0	1.0
ENSSHAG00000000361-null	-5112.605743	24.4811	0.85489	0.05166	0.05166	0.09217	1.0	1.0	0.04778	0.05166	1.0	0.00515	1.0	1.0
ENSSHAG00000000371-null	-1929.999939	0.76769	0.93556	0.08454	0.08454	0.06444	1.0	1.0	0.0	0.08454	1.0	0.0	1.0	1.0
ENSSHAG00000000372-null	-7464.294174	50.49328	0.95556	0.0139	0.0139	0.04444	1.0	1.0	0.0	0.0139	1.0	0.0	1.0	1.0
ENSSHAG00000000375-null	-2263.901692	51.37367	0.77374	0.01823	0.01823	0.22509	1.0	1.0	0.0009	0.01823	1.0	0.00026	1.0	1.0
ENSSHAG00000000384-null	-3102.089601	0.95063	0.68734	0.0	0.0	0.17514	1.0	1.0	0.10959	0.0	1.0	0.02793	1.0	1.0
ENSSHAG00000000385-null	-959.980625	0.97167	0.96448	0.04069	0.04069	0.03552	1.0	1.0	0.0	0.04069	1.0	0.0	1.0	1.0
ENSSHAG00000000387-null	-2699.374956	1.83314	0.42002	0.04039	0.04039	0.57998	1.0	1.0	0.0	0.04039	1.0	0.0	1.0	1.0
ENSSHAG00000000389-null	-2219.226721	2.0679	0.64534	0.16814	0.16814	0.0	1.0	1.0	0.35466	0.16814	1.0	0.0	1.0	1.0
ENSSHAG00000000390-null	-2830.972379	39.39543	0.83432	0.04171	0.04171	0.16568	1.0	1.0	0.0	0.04171	1.0	0.0	1.0	1.0
ENSSHAG00000000392-null	-5444.446138	50.36157	0.9671	0.01436	0.01436	0.00335	1.0	1.0	0.02945	0.01436	1.0	0.0001	1.0	1.0
ENSSHAG00000000394-null	-1516.057925	23.22173	1.0	0.04804	0.04804	0.0	1.0	1.0	0.0	0.04804	1.0	0.0	1.0	1.0
ENSSHAG00000000399-null	-2435.21566	50.76043	0.64433	0.0284	0.0284	0.21482	1.0	1.0	0.10563	0.0284	1.0	0.03522	1.0	1.0
ENSSHAG00000000400-null	-2413.695876	25.25333	0.37625	0.04784	0.04784	0.51225	1.0	1.0	0.04722	0.04784	1.0	0.06429	1.0	1.0
ENSSHAG00000000406-null	-1115.056751	0.65681	0.93523	0.02802	0.02802	0.0	1.0	1.0	0.06477	0.02802	1.0	0.0	1.0	1.0
ENSSHAG00000000407-null	-12637.114162	0.62881	0.90766	0.02903	0.02903	0.07501	1.0	1.0	0.01601	0.02903	1.0	0.00132	1.0	1.0
ENSSHAG00000000409-null	-1618.226638	0.80734	0.64408	0.03096	0.03096	0.33208	1.0	1.0	0.01573	0.03096	1.0	0.00811	1.0	1.0
ENSSHAG00000000414-null	-1140.718581	50.83882	0.69356	0.04778	0.04778	0.30644	1.0	1.0	0.0	0.04778	1.0	0.0	1.0	1.0
ENSSHAG00000000417-null	-1394.007639	0.89415	0.73389	0.04491	0.04491	0.26611	1.0	1.0	0.0	0.04491	1.0	0.0	1.0	1.0
ENSSHAG00000000418-null	-5272.409326	50.96162	0.68717	0.02595	0.02595	0.13495	1.0	1.0	0.14868	0.02595	1.0	0.0292	1.0	1.0
ENSSHAG00000000420-null	-9309.076514	1.21926	0.76591	0.0	0.0	0.23409	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000421-null	-7273.615858	51.15056	0.72923	0.03814	0.03814	0.15236	1.0	1.0	0.09794	0.03814	1.0	0.02046	1.0	1.0
ENSSHAG00000000422-null	-1108.055906	1.47954	0.61515	0.06145	0.06145	0.38485	1.0	1.0	0.0	0.06145	1.0	0.0	1.0	1.0
ENSSHAG00000000425-null	-2969.123146	18.56498	0.70967	0.09577	0.09577	0.12084	1.0	1.0	0.14483	0.09577	1.0	0.02466	1.0	1.0
ENSSHAG00000000431-null	-7567.907878	1.80982	0.71741	0.01452	0.01452	0.22248	1.0	1.0	0.04589	0.01452	1.0	0.01423	1.0	1.0
ENSSHAG00000000441-null	-3850.832099	22.03029	0.42593	0.04839	0.04839	0.57407	1.0	1.0	0.0	0.04839	1.0	0.0	1.0	1.0
ENSSHAG00000000447-null	-6325.154276	50.95086	0.59108	0.0279	0.0279	0.37056	1.0	1.0	0.02358	0.0279	1.0	0.01478	1.0	1.0
ENSSHAG00000000454-null	-1164.336959	1.6953	0.37204	0.10584	0.10584	0.62796	1.0	1.0	0.0	0.10584	1.0	0.0	1.0	1.0
ENSSHAG00000000455-null	-15036.512724	50.8094	0.27461	0.03781	0.03781	0.4293	1.0	1.0	0.11551	0.03781	1.0	0.18058	1.0	1.0
ENSSHAG00000000460-null	-2966.120398	31.81093	0.64989	0.07486	0.07486	0.35011	1.0	1.0	0.0	0.07486	1.0	0.0	1.0	1.0
ENSSHAG00000000464-null	-3043.768118	0.78771	0.61253	0.0	0.0	0.36193	1.0	1.0	0.01605	0.0	1.0	0.00948	1.0	1.0
ENSSHAG00000000465-null	-8403.463174	0.64918	0.75456	0.0	0.0	0.24544	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000468-null	-5081.465622	15.54841	0.94334	0.06377	0.06377	0.05666	1.0	1.0	0.0	0.06377	1.0	0.0	1.0	1.0
ENSSHAG00000000472-null	-4537.05108	29.35726	0.81241	0.03407	0.03407	0.11733	1.0	1.0	0.06139	0.03407	1.0	0.00887	1.0	1.0
ENSSHAG00000000475-null	-13340.077392	57.72818	0.84529	0.02765	0.02765	0.15471	1.0	1.0	0.0	0.02765	1.0	0.0	1.0	1.0
ENSSHAG00000000485-null	-3083.05504	4.62393	0.62789	0.0693	0.0693	0.07411	1.0	1.0	0.26654	0.0693	1.0	0.03146	1.0	1.0
ENSSHAG00000000486-null	-3986.309258	0.54536	0.93531	0.01266	0.01266	0.05057	1.0	1.0	0.01339	0.01266	1.0	0.00072	1.0	1.0
ENSSHAG00000000501-null	-847.524135	0.3696	0.9866	0.01801	0.01801	0.0	1.0	1.0	0.0134	0.01801	1.0	0.0	1.0	1.0
ENSSHAG00000000505-null	-2999.263301	1.92667	0.81723	0.00126	0.00126	0.17022	1.0	1.0	0.01039	0.00126	1.0	0.00216	1.0	1.0
ENSSHAG00000000507-null	-13228.954937	0.91045	0.57349	0.05166	0.05166	0.30901	1.0	1.0	0.07635	0.05166	1.0	0.04114	1.0	1.0
ENSSHAG00000000508-null	-5019.933654	0.72262	0.11622	0.0	0.0	0.05834	1.0	1.0	0.54958	0.0	1.0	0.27587	1.0	1.0
ENSSHAG00000000517-null	-2477.525539	1.57481	0.63912	0.1599	0.1599	0.25309	1.0	1.0	0.07722	0.1599	1.0	0.03058	1.0	1.0
ENSSHAG00000000518-null	-4053.627536	0.96963	0.61051	0.04726	0.04726	0.17043	1.0	1.0	0.17125	0.04726	1.0	0.04781	1.0	1.0
ENSSHAG00000000519-null	-9967.847523	31.25399	0.62927	0.02286	0.02286	0.10672	1.0	1.0	0.22573	0.02286	1.0	0.03828	1.0	1.0
ENSSHAG00000000520-null	-1795.318639	22.71905	0.56396	0.08948	0.08948	0.43604	1.0	1.0	0.0	0.08948	1.0	0.0	1.0	1.0
ENSSHAG00000000521-null	-1958.162141	33.17343	1.0	0.06318	0.06318	0.0	1.0	1.0	0.0	0.06318	1.0	0.0	1.0	1.0
ENSSHAG00000000525-null	-2715.26462	50.1918	0.94007	0.01929	0.01929	0.01432	1.0	1.0	0.04493	0.01929	1.0	0.00068	1.0	1.0
ENSSHAG00000000526-null	-2599.181635	0.72906	0.53953	0.02343	0.02343	0.27034	1.0	1.0	0.12666	0.02343	1.0	0.06347	1.0	1.0
ENSSHAG00000000533-null	-5955.288299	0.3948	0.89271	0.03714	0.03714	0.10006	1.0	1.0	0.0065	0.03714	1.0	0.00073	1.0	1.0
ENSSHAG00000000534-null	-6303.270682	0.80151	0.96218	0.04432	0.04432	0.00558	1.0	1.0	0.03205	0.04432	1.0	0.00019	1.0	1.0
ENSSHAG00000000535-null	-5807.940363	50.91974	0.65107	0.02693	0.02693	0.34893	1.0	1.0	0.0	0.02693	1.0	0.0	1.0	1.0
ENSSHAG00000000537-null	-2421.358552	18.44874	0.95881	0.04017	0.04017	0.04119	1.0	1.0	0.0	0.04017	1.0	0.0	1.0	1.0
ENSSHAG00000000539-null	-3145.526563	0.79612	0.82079	0.02381	0.02381	0.17921	1.0	1.0	0.0	0.02381	1.0	0.0	1.0	1.0
ENSSHAG00000000550-null	-2452.122937	50.52231	0.84555	0.02211	0.02211	0.0	1.0	1.0	0.15445	0.02211	1.0	0.0	1.0	1.0
ENSSHAG00000000551-null	-3568.850072	0.59056	0.94945	0.00257	0.00257	0.03825	1.0	1.0	0.01183	0.00257	1.0	0.00048	1.0	1.0
ENSSHAG00000000553-null	-3527.659826	0.68164	0.90877	0.0	0.0	0.07476	1.0	1.0	0.01522	0.0	1.0	0.00125	1.0	1.0
ENSSHAG00000000556-null	-7118.668466	50.39938	0.98123	0.01895	0.01895	0.01877	1.0	1.0	0.0	0.01895	1.0	0.0	1.0	1.0
ENSSHAG00000000557-null	-3969.223847	0.20357	0.9704	0.0	0.0	0.0296	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
