scaffold	start	end	snp	score	p	q	quantile	adjp
chr1_GL834416_random	207443	207444	chr1_GL834416_random-207444	0.053864	NA	NA	0.676708262327525	0.323346709911495
chr1_GL834416_random	383844	383845	chr1_GL834416_random-383845	-0.036433	NA	NA	0.502831070309494	0.497223901929526
chr1_GL834416_random	383845	383846	chr1_GL834416_random-383846	-0.04727	NA	NA	0.614919465669837	0.385135506569183
chr1_GL834416_random	383846	383847	chr1_GL834416_random-383847	0.055855	NA	NA	0.69267769776263	0.307377274476389
chr1_GL834416_random	383848	383849	chr1_GL834416_random-383849	-0.019563	NA	NA	0.285690726183277	0.714364246055742
chr1_GL834416_random	383853	383854	chr1_GL834416_random-383854	-0.012432	NA	NA	0.185806167885218	0.814248804353801
chr1_GL834416_random	401142	401143	chr1_GL834416_random-401143	0.030829	NA	NA	0.440052773349459	0.560002198889561
chr1_GL834416_random	445975	445976	chr1_GL834416_random-445976	0.008453	NA	NA	0.127040844373591	0.873014127865428
chr1_GL834416_random	726593	726594	chr1_GL834416_random-726594	-0.010572	NA	NA	0.157660381507339	0.842394590731681
chr1_GL834416_random	762216	762217	chr1_GL834416_random-762217	-0.035169	NA	NA	0.488098510252323	0.511956461986697
chr1_GL834416_random	762254	762255	chr1_GL834416_random-762255	-0.04504	NA	NA	0.59441482051564	0.40564015172338
chr1_GL834416_random	765903	765904	chr1_GL834416_random-765904	-0.053932	NA	NA	0.677642790390853	0.322412181848167
chr1_GL834416_random	765960	765961	chr1_GL834416_random-765961	-0.029979	NA	NA	0.428865922709032	0.571189049529987
chr1_GL834416_random	766108	766109	chr1_GL834416_random-766109	-0.012904	NA	NA	0.191688197460283	0.808366774778737
chr1_GL834416_random	768089	768090	chr1_GL834416_random-768090	-0.025744	NA	NA	0.37128250233632	0.628772469902699
chr1_GL834416_random	768173	768174	chr1_GL834416_random-768174	-0.026178	NA	NA	0.376092573250508	0.623962398988511
chr1_GL834416_random	768585	768586	chr1_GL834416_random-768586	-0.006419	NA	NA	0.0963388488813149	0.903716123357704
chr1_GL834416_random	793557	793558	chr1_GL834416_random-793558	-0.04922	NA	NA	0.634764443955802	0.365290528283217
chr1_GL834416_random	793778	793779	chr1_GL834416_random-793779	-0.034825	NA	NA	0.48438788411852	0.515667088120499
chr1_GL834416_random	797081	797082	chr1_GL834416_random-797082	-0.044709	NA	NA	0.591116486174482	0.408938486064537
chr1_GL834416_random	797087	797088	chr1_GL834416_random-797088	-0.044431	NA	NA	0.588422846462536	0.411632125776483
chr1_GL834416_random	797278	797279	chr1_GL834416_random-797279	-0.022978	NA	NA	0.332801935022813	0.667253037216206
chr1_GL834416_random	802262	802263	chr1_GL834416_random-802263	-0.010228	NA	NA	0.152657907756583	0.847397064482436
chr1_GL834416_random	802452	802453	chr1_GL834416_random-802453	-0.032955	NA	NA	0.463608377769227	0.536446594469793
chr1_GL834416_random	802555	802556	chr1_GL834416_random-802556	-0.022644	NA	NA	0.327881919630587	0.672173052608433
chr1_GL834416_random	802861	802862	chr1_GL834416_random-802862	-0.047606	NA	NA	0.618822494640207	0.381232477598813
chr1_GL834417_random	472303	472304	chr1_GL834417_random-472304	-0.069794	NA	NA	0.785938101258864	0.214116870980155
chr1_GL834417_random	968093	968094	chr1_GL834417_random-968094	0.037055	NA	NA	0.508878016601616	0.491176955637403
chr1_GL834417_random	968108	968109	chr1_GL834417_random-968109	0.119282	NA	NA	0.926007366280029	0.0740476059589907
chr1_GL834417_random	968175	968176	chr1_GL834417_random-968176	0.001783	NA	NA	0.0244626463635864	0.975592325875433
chr1_GL834417_random	968429	968430	chr1_GL834417_random-968430	-0.034925	NA	NA	0.485652245615964	0.514402726623055
chr1_GL834417_random	1907258	1907259	chr1_GL834417_random-1907259	-0.050277	NA	NA	0.644219669067121	0.355835303171898
chr1_GL834417_random	1987368	1987369	chr1_GL834417_random-1987369	0.069359	NA	NA	0.784288934088285	0.215766038150734
chr1_GL834417_random	2446080	2446081	chr1_GL834417_random-2446081	0.047252	NA	NA	0.614809521191798	0.385245451047221
chr1_GL834417_random	2446090	2446091	chr1_GL834417_random-2446091	0.038286	NA	NA	0.520944423066351	0.479110549172668
chr1_GL834417_random	2538196	2538197	chr1_GL834417_random-2538197	0.003699	NA	NA	0.0562915727557583	0.943763399483261
chr1_GL834417_random	2538460	2538461	chr1_GL834417_random-2538461	0.012436	NA	NA	0.185861140124237	0.814193832114782
chr1_GL834417_random	3373879	3373880	chr1_GL834417_random-3373880	0.011965	NA	NA	0.1786322906932	0.821422681545819
chr1_GL834417_random	3564801	3564802	chr1_GL834417_random-3564802	0.240689	NA	NA	0.981199494255401	0.0188554779836183
chr1_GL834417_random	3565056	3565057	chr1_GL834417_random-3565057	0.08574	NA	NA	0.854048705403771	0.146006266835248
chr1_GL834417_random	3602384	3602385	chr1_GL834417_random-3602385	-0.022894	NA	NA	0.331702490242428	0.668352481996592
chr1_GL834417_random	3602395	3602396	chr1_GL834417_random-3602396	0.068626	NA	NA	0.7800560716838	0.21999890055522
chr1_GL834417_random	3602397	3602398	chr1_GL834417_random-3602398	0.047527	NA	NA	0.617997911054917	0.382057061184102
chr1_GL834417_random	3602437	3602438	chr1_GL834417_random-3602438	-0.055432	NA	NA	0.688307404760596	0.311747567478423
chr1_GL834417_random	3602645	3602646	chr1_GL834417_random-3602646	-0.057975	NA	NA	0.710323786487824	0.289731185751196
chr1_GL834417_random	3602678	3602679	chr1_GL834417_random-3602679	0.009691	NA	NA	0.144412071903689	0.855642900335331
chr1_GL834417_random	3631216	3631217	chr1_GL834417_random-3631217	0.024462	NA	NA	0.35336155241603	0.646693419822989
chr1_GL834417_random	3631406	3631407	chr1_GL834417_random-3631407	-0.019189	NA	NA	0.280330932878896	0.719724039360123
chr1_GL834417_random	3631446	3631447	chr1_GL834417_random-3631447	0.028055	NA	NA	0.401627178274971	0.598427793964048
chr1_GL834417_random	3631532	3631533	chr1_GL834417_random-3631533	0.02791	NA	NA	0.399868066626354	0.600186905612666
chr1_GL834418_random	314749	314750	chr1_GL834418_random-314750	-0.038448	NA	NA	0.522895937551537	0.477159034687483
chr1_GL834418_random	314751	314752	chr1_GL834418_random-314752	-0.038958	NA	NA	0.528722994887582	0.471331977351438
chr1_GL834418_random	314780	314781	chr1_GL834418_random-314781	-0.028256	NA	NA	0.404458248584465	0.595596723654554
chr1_GL834418_random	314898	314899	chr1_GL834418_random-314899	0.017487	NA	NA	0.257160134132263	0.742894838106756
chr1_GL834418_random	314931	314932	chr1_GL834418_random-314932	0.009809	NA	NA	0.146473530866912	0.853581441372107
chr1_GL834418_random	314959	314960	chr1_GL834418_random-314960	0.003752	NA	NA	0.0568962673849706	0.943158704854049
chr1_GL834418_random	315013	315014	chr1_GL834418_random-315014	-0.011305	NA	NA	0.168050134681986	0.832004837557034
chr1_GL834418_random	641841	641842	chr1_GL834418_random-641842	-0.082265	NA	NA	0.841185201473256	0.158869770765763
chr1_GL834418_random	960713	960714	chr1_GL834418_random-960714	0.010498	NA	NA	0.156725853444011	0.843329118795008
chr1_GL834418_random	960872	960873	chr1_GL834418_random-960873	0.00731	NA	NA	0.109752075202023	0.890302897036996
chr1_GL834418_random	960875	960876	chr1_GL834418_random-960876	0.015512	NA	NA	0.229728986861635	0.770325985377384
chr1_GL834419_random	1581251	1581252	chr1_GL834419_random-1581252	0.023937	NA	NA	0.346105216865483	0.653949755373536
chr1_GL834419_random	1581338	1581339	chr1_GL834419_random-1581339	0.004684	NA	NA	0.0709141883348909	0.929140783904128
chr1_GL834420_random	406909	406910	chr1_GL834420_random-406910	0.003656	NA	NA	0.0551096696168435	0.944945302622176
chr1_GL834421_random	226414	226415	chr1_GL834421_random-226415	-0.052721	NA	NA	0.667555384530812	0.332499587708207
chr1_GL834422_random	242187	242188	chr1_GL834422_random-242188	-0.01938	NA	NA	0.282612280798197	0.717442691440822
chr1_GL834422_random	355831	355832	chr1_GL834422_random-355832	-0.005351	NA	NA	0.081276455390028	0.918778516848991
chr1_GL834422_random	637086	637087	chr1_GL834422_random-637087	0.019105	NA	NA	0.279423890935078	0.720631081303941
chr1_GL834422_random	637087	637088	chr1_GL834422_random-637088	0.0268	NA	NA	0.384200978505855	0.615853993733165
chr1_GL834422_random	637091	637092	chr1_GL834422_random-637092	0.01196	NA	NA	0.178549832334671	0.821505139904348
chr1_GL834422_random	637092	637093	chr1_GL834422_random-637093	0.034092	NA	NA	0.476279478863174	0.523775493375845
chr1_GL834422_random	637323	637324	chr1_GL834422_random-637324	-0.012787	NA	NA	0.190423835962839	0.809631136276181
chr1_GL834422_random	1005447	1005448	chr1_GL834422_random-1005448	0.042131	NA	NA	0.56472981144522	0.435325160793799
chr1_GL834423_random	894843	894844	chr1_GL834423_random-894844	0.08204	NA	NA	0.840305645648947	0.159749326590072
chr1_GL834423_random	913513	913514	chr1_GL834423_random-913514	0.14258	NA	NA	0.948271123082843	0.0517838491561761
chr1_GL834423_random	913634	913635	chr1_GL834423_random-913635	0.122421	NA	NA	0.929085811665109	0.0709691605739102
chr1_GL834423_random	945580	945581	chr1_GL834423_random-945581	0.13961	NA	NA	0.946347094717168	0.0537078775218515
chr1_GL834423_random	1003997	1003998	chr1_GL834423_random-1003998	0.11655	NA	NA	0.922186795668188	0.0778681765708317
chr1_GL834423_random	1687414	1687415	chr1_GL834423_random-1687415	0.020647	NA	NA	0.302017481172008	0.698037491067011
chr1_GL834423_random	2263109	2263110	chr1_GL834423_random-2263110	0.046367	NA	NA	0.606508713099885	0.393546259139135
chr1_GL834423_random	2263228	2263229	chr1_GL834423_random-2263229	0.047877	NA	NA	0.621021384200979	0.379033588038041
chr1_GL834424_random	654758	654759	chr1_GL834424_random-654759	0.048808	NA	NA	0.630586553790336	0.369468418448683
chr1_GL834424_random	687099	687100	chr1_GL834424_random-687100	-0.077693	NA	NA	0.822824473640811	0.177230498598208
chr1_GL834424_random	687376	687377	chr1_GL834424_random-687377	0.027457	NA	NA	0.393656203617173	0.606398768621846
chr1_GL834424_random	704601	704602	chr1_GL834424_random-704602	0.024986	NA	NA	0.360672860205596	0.639382112033423
chr1_GL834424_random	704704	704705	chr1_GL834424_random-704705	0.048911	NA	NA	0.631740970809741	0.368314001429278
chr1_GL834424_random	704912	704913	chr1_GL834424_random-704913	-0.053713	NA	NA	0.675663789786158	0.324391182452861
chr1_GL834424_random	717579	717580	chr1_GL834424_random-717580	-0.006347	NA	NA	0.0951844318619097	0.90487054037711
chr1_GL834424_random	717626	717627	chr1_GL834424_random-717627	0.088589	NA	NA	0.863064152602936	0.136990819636084
chr1_GL834424_random	717676	717677	chr1_GL834424_random-717677	-0.156019	NA	NA	0.955912264306525	0.0441427079324941
chr1_GL834424_random	1023741	1023742	chr1_GL834424_random-1023742	-0.025695	NA	NA	0.37051289099005	0.629542081248969
chr1_GL834424_random	2139105	2139106	chr1_GL834424_random-2139106	0.029627	NA	NA	0.423726018360728	0.576328953878291
chr1_GL834424_random	2139315	2139316	chr1_GL834424_random-2139316	0.05381	NA	NA	0.67626848441537	0.323786487823649
chr1_GL834425_random	30515	30516	chr1_GL834425_random-30516	-0.007949	NA	NA	0.119619592105986	0.880435380133033
chr1_GL834425_random	415093	415094	chr1_GL834425_random-415094	0.103527	NA	NA	0.901324830960365	0.0987301412786543
chr1_GL834425_random	575219	575220	chr1_GL834425_random-575220	-0.093054	NA	NA	0.876862184596779	0.123192787642241
chr1_GL834425_random	575403	575404	chr1_GL834425_random-575404	0.292907	NA	NA	0.986916607113408	0.0131383651256116
chr1_GL834426_random	52868	52869	chr1_GL834426_random-52869	-0.076062	NA	NA	0.815348249134187	0.184706723104832
chr1_GL834426_random	52937	52938	chr1_GL834426_random-52938	-0.08211	NA	NA	0.840690451322082	0.159364520916937
chr1_GL834426_random	97326	97327	chr1_GL834426_random-97327	-0.074481	NA	NA	0.808779066571381	0.191275905667638
chr1_GL834426_random	97609	97610	chr1_GL834426_random-97610	0.08035	NA	NA	0.83310428233742	0.1669506899016
chr1_GL834426_random	294772	294773	chr1_GL834426_random-294773	0.108687	NA	NA	0.910010444725414	0.0900445275136056
chr1_GL834426_random	294773	294774	chr1_GL834426_random-294774	0.09597	NA	NA	0.884173492386345	0.115881479852674
chr1_GL834426_random	294779	294780	chr1_GL834426_random-294780	0.05829	NA	NA	0.71298994008026	0.28706503215876
chr1_GL834426_random	294787	294788	chr1_GL834426_random-294788	0.065495	NA	NA	0.761915232807432	0.238139739431587
chr1_GL834426_random	294805	294806	chr1_GL834426_random-294806	0.079429	NA	NA	0.829256225606069	0.17079874663295
chr1_GL834426_random	294900	294901	chr1_GL834426_random-294901	0.055488	NA	NA	0.688967071628827	0.311087900610192
chr1_GL834426_random	294974	294975	chr1_GL834426_random-294975	0.063403	NA	NA	0.748611950964763	0.251443021274256
chr1_GL834426_random	525984	525985	chr1_GL834426_random-525985	-0.119955	NA	NA	0.926612060909241	0.0734429113297785
chr1_GL834426_random	612378	612379	chr1_GL834426_random-612379	-0.04086	NA	NA	0.550601946017261	0.449453026221758
chr1_GL834426_random	612440	612441	chr1_GL834426_random-612441	-0.079328	NA	NA	0.829036336649992	0.171018635589028
chr1_GL834426_random	612441	612442	chr1_GL834426_random-612442	-0.086668	NA	NA	0.857292067505909	0.14276290473311
chr1_GL834426_random	612480	612481	chr1_GL834426_random-612481	-0.088786	NA	NA	0.863778791710186	0.136276180528833
chr1_GL834426_random	612562	612563	chr1_GL834426_random-612563	-0.100367	NA	NA	0.89472816227805	0.10532680996097
chr1_GL834427_random	392393	392394	chr1_GL834427_random-392394	-0.005976	NA	NA	0.0896597218404706	0.910395250398549
chr1_GL834427_random	392444	392445	chr1_GL834427_random-392445	-0.003561	NA	NA	0.0535704469243032	0.946484525314716
chr1_GL834427_random	940093	940094	chr1_GL834427_random-940094	-0.02026	NA	NA	0.295310868011654	0.704744104227365
chr1_GL834427_random	966768	966769	chr1_GL834427_random-966769	0.040863	NA	NA	0.550656918256281	0.449398053982739
chr1_GL834427_random	966830	966831	chr1_GL834427_random-966831	0.03915	NA	NA	0.530921884448354	0.469133087790666
chr1_GL834427_random	1499302	1499303	chr1_GL834427_random-1499303	-0.027258	NA	NA	0.390577758232093	0.609477214006926
chr1_GL834427_random	1499399	1499400	chr1_GL834427_random-1499400	-0.015719	NA	NA	0.232807432246715	0.767247539992304
chr1_GL834427_random	1499400	1499401	chr1_GL834427_random-1499401	-0.014771	NA	NA	0.219559122643065	0.780495849595954
chr1_GL834427_random	1789922	1789923	chr1_GL834427_random-1789923	0.032281	NA	NA	0.455774833708977	0.544280138530042
chr1_GL834427_random	1962846	1962847	chr1_GL834427_random-1962847	0.02824	NA	NA	0.404128415150349	0.59592655708867
chr1_GL834428_random	243150	243151	chr1_GL834428_random-243151	0.091158	NA	NA	0.870925182782695	0.129129789456325
chr1_GL834428_random	253807	253808	chr1_GL834428_random-253808	0.01225	NA	NA	0.182645264141608	0.817409708097411
chr1_GL834428_random	254116	254117	chr1_GL834428_random-254117	0.073617	NA	NA	0.804738607003463	0.195316365235556
chr1_GL834428_random	276203	276204	chr1_GL834428_random-276204	-0.054657	NA	NA	0.682700236380628	0.317354735858392
chr1_GL834428_random	276418	276419	chr1_GL834428_random-276419	-0.002572	NA	NA	0.0378758726842944	0.962179099554725
chr1_GL834428_random	354378	354379	chr1_GL834428_random-354379	-0.014018	NA	NA	0.208427244241658	0.791627727997361
chr1_GL834428_random	357845	357846	chr1_GL834428_random-357846	0.029964	NA	NA	0.428536089274916	0.571518882964103
chr1_GL834428_random	359972	359973	chr1_GL834428_random-359973	0.085646	NA	NA	0.853416524655049	0.14663844758397
chr1_GL834428_random	360220	360221	chr1_GL834428_random-360221	0.103049	NA	NA	0.900665164092133	0.0993898081468858
chr1_GL834428_random	430525	430526	chr1_GL834428_random-430526	0.056965	NA	NA	0.7019954922764	0.298059479962619
chr1_GL834428_random	608905	608906	chr1_GL834428_random-608906	0.018226	NA	NA	0.267192567753285	0.732862404485735
chr1_GL834428_random	783511	783512	chr1_GL834428_random-783512	0.060324	NA	NA	0.727337694464296	0.272717277774724
chr1_GL834428_random	1094006	1094007	chr1_GL834428_random-1094007	0.038976	NA	NA	0.528997856082678	0.471057116156341
chr1_GL834428_random	1096948	1096949	chr1_GL834428_random-1096949	0.011107	NA	NA	0.165631356165137	0.834423616073883
chr1_GL834428_random	1120784	1120785	chr1_GL834428_random-1120785	0.046537	NA	NA	0.607883019075367	0.392171953163652
chr1_GL834429_random	243667	243668	chr1_GL834429_random-243668	-0.034387	NA	NA	0.47968775768237	0.520367214556649
chr1_GL834429_random	783195	783196	chr1_GL834429_random-783196	0.060537	NA	NA	0.728602055961739	0.27145291627728
chr1_GL834430_random	186031	186032	chr1_GL834430_random-186032	-0.072717	NA	NA	0.80034082788192	0.1997141443571
chr1_GL834430_random	186109	186110	chr1_GL834430_random-186110	-0.042408	NA	NA	0.567780770710791	0.432274201528228
chr1_GL834430_random	206264	206265	chr1_GL834430_random-206265	0.083374	NA	NA	0.844813369248529	0.15524160299049
chr1_GL834430_random	206279	206280	chr1_GL834430_random-206280	-0.083965	NA	NA	0.846792369853224	0.153262602385795
chr1_GL834430_random	206555	206556	chr1_GL834430_random-206556	-0.051225	NA	NA	0.653619921939421	0.346435050299599
chr1_GL834430_random	350971	350972	chr1_GL834430_random-350972	-0.048121	NA	NA	0.623824968390963	0.376230003848057
chr1_GL834430_random	351083	351084	chr1_GL834430_random-351084	0.050351	NA	NA	0.64504425265241	0.355010719586609
chr1_GL834430_random	435113	435114	chr1_GL834430_random-435114	0.033804	NA	NA	0.473420922434171	0.526634049804849
chr1_GL834431_random	19740	19741	chr1_GL834431_random-19741	0.053999	NA	NA	0.678027596063988	0.322027376175032
chr1_GL834431_random	19818	19819	chr1_GL834431_random-19819	0.053625	NA	NA	0.675031609037436	0.325023363201583
chr1_GL834433_random	3023	3024	chr1_GL834433_random-3024	0.041185	NA	NA	0.553955252597438	0.446099719641581
chr1_GL834433_random	27304	27305	chr1_GL834433_random-27305	0.208207	NA	NA	0.975317464680336	0.0247375075586829
chr1_GL834433_random	27591	27592	chr1_GL834433_random-27592	-0.076883	NA	NA	0.818866472431422	0.181188499807597
chr1_GL834433_random	181117	181118	chr1_GL834433_random-181118	-0.131007	NA	NA	0.938596009015447	0.0614589632235721
chr1_GL834433_random	181153	181154	chr1_GL834433_random-181154	-0.01646	NA	NA	0.241877851684899	0.75817712055412
chr1_GL834433_random	181164	181165	chr1_GL834433_random-181165	-0.112021	NA	NA	0.915232807432247	0.0848221648067726
chr1_GL834433_random	181168	181169	chr1_GL834433_random-181169	0.077441	NA	NA	0.821917431696993	0.178137540542026
chr1_GL834433_random	181390	181391	chr1_GL834433_random-181391	-0.016657	NA	NA	0.245121213787038	0.754933758451982
chr1_GL834434_random	225504	225505	chr1_GL834434_random-225505	-0.010829	NA	NA	0.161563410477709	0.838491561761311
chr1_GL834434_random	273290	273291	chr1_GL834434_random-273291	-0.034768	NA	NA	0.483673245011269	0.51638172722775
chr1_GL834434_random	458447	458448	chr1_GL834434_random-458448	-0.020433	NA	NA	0.298389313396735	0.701665658842285
chr1_GL834434_random	458448	458449	chr1_GL834434_random-458449	-0.016319	NA	NA	0.239898851080205	0.760156121158815
chr1_GL834434_random	458500	458501	chr1_GL834434_random-458501	-0.006884	NA	NA	0.102880545324611	0.897174426914408
chr1_GL834436_random	421393	421394	chr1_GL834436_random-421394	-0.027128	NA	NA	0.388818646583475	0.611236325655544
chr1_GL834436_random	777561	777562	chr1_GL834436_random-777562	-0.021839	NA	NA	0.31746468033643	0.682590291902589
chr1_GL834436_random	1093964	1093965	chr1_GL834436_random-1093965	0.071921	NA	NA	0.79638282667253	0.203672145566489
chr1_GL834436_random	1094136	1094137	chr1_GL834436_random-1094137	-0.064895	NA	NA	0.758342037271178	0.241712934967841
chr1_GL834436_random	1094256	1094257	chr1_GL834436_random-1094257	-0.160772	NA	NA	0.959155626408664	0.0408993458303557
chr1_GL834436_random	1189381	1189382	chr1_GL834436_random-1189382	0.091077	NA	NA	0.870650321587598	0.129404650651421
chr1_GL834436_random	1255568	1255569	chr1_GL834436_random-1255569	0.054336	NA	NA	0.680391402341817	0.319663569897202
chr1_GL834436_random	1256089	1256090	chr1_GL834436_random-1256090	0.067526	NA	NA	0.773514375240504	0.226540596998516
chr1_GL834436_random	1256231	1256232	chr1_GL834436_random-1256232	0.099413	NA	NA	0.892859106151394	0.107195866087626
chr1_GL834436_random	2134353	2134354	chr1_GL834436_random-2134354	0.047336	NA	NA	0.615744049255126	0.384310922983893
chr1_GL834436_random	2360388	2360389	chr1_GL834436_random-2360389	0.091994	NA	NA	0.873838711450717	0.126216260788302
chr1_GL834436_random	2360756	2360757	chr1_GL834436_random-2360757	-0.429977	NA	NA	0.994227914902974	0.0058270573360453
chr1_GL834436_random	2581638	2581639	chr1_GL834436_random-2581639	0.003288	NA	NA	0.0490902094442307	0.950964762794789
chr1_GL834436_random	2704977	2704978	chr1_GL834436_random-2704978	-0.01408	NA	NA	0.209114397229399	0.79094057500962
chr1_GL834436_random	2705079	2705080	chr1_GL834436_random-2705080	-0.020703	NA	NA	0.303199384310923	0.696855587928096
chr1_GL834436_random	2705139	2705140	chr1_GL834436_random-2705140	-0.016242	NA	NA	0.238881864658348	0.761173107580672
chr1_GL834436_random	2705143	2705144	chr1_GL834436_random-2705144	-0.015006	NA	NA	0.222967401462262	0.777087570776758
chr1_GL834436_random	3254911	3254912	chr1_GL834436_random-3254912	0.019594	NA	NA	0.286185476334451	0.713869495904568
chr1_GL834436_random	3450186	3450187	chr1_GL834436_random-3450187	0.025455	NA	NA	0.366912209334286	0.633142762904733
chr1_GL834436_random	3450232	3450233	chr1_GL834436_random-3450233	0.016386	NA	NA	0.240805893024023	0.759249079214996
chr1_GL834436_random	3450289	3450290	chr1_GL834436_random-3450290	0.021435	NA	NA	0.312462206585674	0.687592765653345
chr1_GL834436_random	3450420	3450421	chr1_GL834436_random-3450421	0.01412	NA	NA	0.209746577978121	0.790308394260898
chr1_GL834436_random	3450433	3450434	chr1_GL834436_random-3450434	0.032424	NA	NA	0.457478973118575	0.542575999120444
chr1_GL834436_random	3475158	3475159	chr1_GL834436_random-3475159	0.074093	NA	NA	0.807184871639822	0.192870100599197
chr1_GL834436_random	3475211	3475212	chr1_GL834436_random-3475212	0.041536	NA	NA	0.558957726348194	0.441097245890825
chr1_GL834436_random	3475409	3475410	chr1_GL834436_random-3475410	0.09254	NA	NA	0.875322961904238	0.124732010334781
chr1_GL834437_random	410	411	chr1_GL834437_random-411	0.046785	NA	NA	0.610466714309274	0.389588257929745
