scaffold	start	end	snp	score	p	q	quantile	adjp
chr1_GL834416_random	207443	207444	chr1_GL834416_random-207444	0.104939	NA	NA	0.88650585385547	0.113544610415826
chr1_GL834416_random	371992	371993	chr1_GL834416_random-371993	0.034844	NA	NA	0.436061768268066	0.56398869600323
chr1_GL834416_random	383830	383831	chr1_GL834416_random-383831	-0.061026	NA	NA	0.685708518368995	0.314341945902301
chr1_GL834416_random	383844	383845	chr1_GL834416_random-383845	0.349788	NA	NA	0.995811465482438	0.00423899878885749
chr1_GL834416_random	383845	383846	chr1_GL834416_random-383846	0.070563	NA	NA	0.74888978603149	0.251160678239806
chr1_GL834416_random	383846	383847	chr1_GL834416_random-383847	0.055851	NA	NA	0.644832458619297	0.355218005651998
chr1_GL834416_random	383848	383849	chr1_GL834416_random-383849	0.04593	NA	NA	0.551397860314897	0.448652603956399
chr1_GL834416_random	445568	445569	chr1_GL834416_random-445569	-0.062647	NA	NA	0.697012515139281	0.303037949132015
chr1_GL834416_random	445594	445595	chr1_GL834416_random-445595	0.042609	NA	NA	0.52053895841744	0.479511505853855
chr1_GL834416_random	445975	445976	chr1_GL834416_random-445976	0.019028	NA	NA	0.247830036334275	0.752220427937021
chr1_GL834416_random	726592	726593	chr1_GL834416_random-726593	-0.00504	NA	NA	0.0648465886152604	0.935203875656036
chr1_GL834416_random	726593	726594	chr1_GL834416_random-726594	-0.038435	NA	NA	0.476508881711748	0.523541582559548
chr1_GL834416_random	733365	733366	chr1_GL834416_random-733366	0.020496	NA	NA	0.266375656035527	0.733674808235769
chr1_GL834416_random	733427	733428	chr1_GL834416_random-733428	-0.055197	NA	NA	0.638625353249899	0.361425111021397
chr1_GL834416_random	746019	746020	chr1_GL834416_random-746020	0.138857	NA	NA	0.941814695195801	0.0582357690754945
chr1_GL834416_random	751693	751694	chr1_GL834416_random-751694	-0.026116	NA	NA	0.337202260799354	0.662848203471942
chr1_GL834416_random	751951	751952	chr1_GL834416_random-751952	-0.066169	NA	NA	0.721033508276141	0.279016955995155
chr1_GL834416_random	762216	762217	chr1_GL834416_random-762217	0.052751	NA	NA	0.616673395236173	0.383377069035123
chr1_GL834416_random	762254	762255	chr1_GL834416_random-762255	0.025009	NA	NA	0.322113443681873	0.677937020589423
chr1_GL834416_random	765903	765904	chr1_GL834416_random-765904	-0.056128	NA	NA	0.64690149374243	0.353148970528866
chr1_GL834416_random	765960	765961	chr1_GL834416_random-765961	-0.072223	NA	NA	0.758477997577715	0.241572466693581
chr1_GL834416_random	766108	766109	chr1_GL834416_random-766109	-0.027887	NA	NA	0.357690754945499	0.642359709325797
chr1_GL834416_random	767877	767878	chr1_GL834416_random-767878	-0.065751	NA	NA	0.718207509083569	0.281842955187727
chr1_GL834416_random	768173	768174	chr1_GL834416_random-768174	-0.02416	NA	NA	0.312071053693985	0.687979410577311
chr1_GL834416_random	768585	768586	chr1_GL834416_random-768586	-0.016691	NA	NA	0.217248687928946	0.78280177634235
chr1_GL834417_random	968175	968176	chr1_GL834417_random-968176	-0.051221	NA	NA	0.601079935405733	0.398970528865563
chr1_GL834417_random	968429	968430	chr1_GL834417_random-968430	-0.037114	NA	NA	0.46250504642713	0.537545417844166
chr1_GL834417_random	1907258	1907259	chr1_GL834417_random-1907259	-0.098515	NA	NA	0.869499394428744	0.130551069842551
chr1_GL834417_random	1907261	1907262	chr1_GL834417_random-1907262	-0.100606	NA	NA	0.875353249899071	0.124697214372224
chr1_GL834417_random	1907263	1907264	chr1_GL834417_random-1907264	-0.057163	NA	NA	0.656893419459023	0.343157044812273
chr1_GL834417_random	1907265	1907266	chr1_GL834417_random-1907266	-0.062709	NA	NA	0.697441461445297	0.302609002825999
chr1_GL834417_random	1987153	1987154	chr1_GL834417_random-1987154	-0.047573	NA	NA	0.566360516754138	0.433689947517158
chr1_GL834417_random	2446080	2446081	chr1_GL834417_random-2446081	0.063043	NA	NA	0.699989907145741	0.300060557125555
chr1_GL834417_random	2446090	2446091	chr1_GL834417_random-2446091	0.035208	NA	NA	0.43984658861526	0.560203875656036
chr1_GL834417_random	2538196	2538197	chr1_GL834417_random-2538197	-0.022952	NA	NA	0.297486879289463	0.702563584981833
chr1_GL834417_random	2538460	2538461	chr1_GL834417_random-2538461	-0.088752	NA	NA	0.836949939442874	0.163100524828421
chr1_GL834417_random	2538580	2538581	chr1_GL834417_random-2538581	-0.098558	NA	NA	0.869600322971336	0.13045014129996
chr1_GL834417_random	3373879	3373880	chr1_GL834417_random-3373880	-0.059278	NA	NA	0.67314291481631	0.326907549454986
chr1_GL834417_random	3564801	3564802	chr1_GL834417_random-3564802	0.05518	NA	NA	0.638524424707307	0.361526039563989
chr1_GL834417_random	3565056	3565057	chr1_GL834417_random-3565057	0.052248	NA	NA	0.611425111021397	0.388625353249899
chr1_GL834417_random	3602395	3602396	chr1_GL834417_random-3602396	0.018949	NA	NA	0.246770286637061	0.753280177634235
chr1_GL834417_random	3602397	3602398	chr1_GL834417_random-3602398	0.025198	NA	NA	0.325040371417037	0.675010092854259
chr1_GL834417_random	3631446	3631447	chr1_GL834417_random-3631447	0.035148	NA	NA	0.439266249495357	0.560784214775939
chr1_GL834417_random	3631532	3631533	chr1_GL834417_random-3631533	0.037143	NA	NA	0.462807832054905	0.537242632216391
chr1_GL834418_random	314749	314750	chr1_GL834418_random-314750	-0.100657	NA	NA	0.875555106984255	0.124495357287041
chr1_GL834418_random	314751	314752	chr1_GL834418_random-314752	-0.10339	NA	NA	0.882620104965684	0.117430359305612
chr1_GL834418_random	314780	314781	chr1_GL834418_random-314781	-0.000312	NA	NA	0.00433992733144933	0.995710536939847
chr1_GL834418_random	314898	314899	chr1_GL834418_random-314899	0.019858	NA	NA	0.258326604763827	0.741723859507469
chr1_GL834418_random	314931	314932	chr1_GL834418_random-314932	0.072909	NA	NA	0.762691764230925	0.237358700040371
chr1_GL834418_random	314959	314960	chr1_GL834418_random-314960	0.042482	NA	NA	0.519580137262818	0.480470327008478
chr1_GL834418_random	315013	315014	chr1_GL834418_random-315014	-0.055964	NA	NA	0.645740815502624	0.354309648768672
chr1_GL834418_random	641841	641842	chr1_GL834418_random-641842	0.142211	NA	NA	0.94504440855874	0.0550060557125555
chr1_GL834418_random	960713	960714	chr1_GL834418_random-960714	0.010788	NA	NA	0.139634638675818	0.860415825595478
chr1_GL834418_random	960872	960873	chr1_GL834418_random-960873	0.018152	NA	NA	0.236677432377876	0.763373031893419
chr1_GL834418_random	960875	960876	chr1_GL834418_random-960876	0.016724	NA	NA	0.217652402099314	0.782398062171982
chr1_GL834419_random	1581251	1581252	chr1_GL834419_random-1581252	-0.060322	NA	NA	0.680308841340331	0.319741622930965
chr1_GL834419_random	1581338	1581339	chr1_GL834419_random-1581339	0.058071	NA	NA	0.664866774323779	0.335183689947517
chr1_GL834420_random	221168	221169	chr1_GL834420_random-221169	-0.02748	NA	NA	0.351836899475172	0.648213564796124
chr1_GL834420_random	267910	267911	chr1_GL834420_random-267911	-0.018843	NA	NA	0.245231126362535	0.754819337908761
chr1_GL834420_random	406909	406910	chr1_GL834420_random-406910	-0.039969	NA	NA	0.493237787646346	0.50681267662495
chr1_GL834421_random	226414	226415	chr1_GL834421_random-226415	-0.067592	NA	NA	0.729763827210335	0.270286637060961
chr1_GL834422_random	242187	242188	chr1_GL834422_random-242188	0.086145	NA	NA	0.827260799354057	0.172789664917239
chr1_GL834422_random	355831	355832	chr1_GL834422_random-355832	-0.006276	NA	NA	0.082660476382721	0.917389987888575
chr1_GL834422_random	356136	356137	chr1_GL834422_random-356137	-0.003703	NA	NA	0.0482438433589019	0.951806620912394
chr1_GL834422_random	637086	637087	chr1_GL834422_random-637087	-0.01798	NA	NA	0.234255147355672	0.765795316915624
chr1_GL834422_random	637087	637088	chr1_GL834422_random-637088	-0.026424	NA	NA	0.340886152603956	0.65916431166734
chr1_GL834422_random	637091	637092	chr1_GL834422_random-637092	0.01181	NA	NA	0.153562777553492	0.846487686717804
chr1_GL834422_random	637092	637093	chr1_GL834422_random-637093	-0.016152	NA	NA	0.210335082761405	0.789715381509891
chr1_GL834422_random	637093	637094	chr1_GL834422_random-637094	-0.002787	NA	NA	0.0366370609608397	0.963413403310456
chr1_GL834423_random	894843	894844	chr1_GL834423_random-894844	0.086762	NA	NA	0.829228905934598	0.170821558336698
chr1_GL834423_random	913513	913514	chr1_GL834423_random-913514	0.018475	NA	NA	0.240765038352846	0.75928542591845
chr1_GL834423_random	913634	913635	chr1_GL834423_random-913635	0.032343	NA	NA	0.409240008074283	0.590810456197013
chr1_GL834423_random	945580	945581	chr1_GL834423_random-945581	0.051073	NA	NA	0.599566007266855	0.400484457004441
chr1_GL834423_random	1003997	1003998	chr1_GL834423_random-1003998	0.076294	NA	NA	0.78106075898264	0.218989705288656
chr1_GL834423_random	1687414	1687415	chr1_GL834423_random-1687415	-0.005773	NA	NA	0.0750656035526847	0.924984860718611
chr1_GL834423_random	2054905	2054906	chr1_GL834423_random-2054906	-0.015029	NA	NA	0.194640694388373	0.805409769882923
chr1_GL834423_random	2775554	2775555	chr1_GL834423_random-2775555	0.019978	NA	NA	0.259537747274929	0.740512716996367
chr1_GL834423_random	2775614	2775615	chr1_GL834423_random-2775615	0.027053	NA	NA	0.347345579329834	0.652704884941461
chr1_GL834424_random	654758	654759	chr1_GL834424_random-654759	0.011993	NA	NA	0.156590633831247	0.843459830440048
chr1_GL834424_random	687376	687377	chr1_GL834424_random-687377	-0.138676	NA	NA	0.941562373839322	0.0584880904319742
chr1_GL834424_random	704601	704602	chr1_GL834424_random-704602	-0.006116	NA	NA	0.080086798546629	0.919963665724667
chr1_GL834424_random	704704	704705	chr1_GL834424_random-704705	-0.039057	NA	NA	0.483144933387162	0.516905530884134
chr1_GL834424_random	704912	704913	chr1_GL834424_random-704913	0.025157	NA	NA	0.324485264432782	0.675565199838514
chr1_GL834424_random	717579	717580	chr1_GL834424_random-717580	-0.001177	NA	NA	0.0158962454582156	0.98415421881308
chr1_GL834424_random	717626	717627	chr1_GL834424_random-717627	-0.033882	NA	NA	0.425968914008882	0.574081550262414
chr1_GL834424_random	717675	717676	chr1_GL834424_random-717676	-0.327955	NA	NA	0.994146144529673	0.00590431974162293
chr1_GL834424_random	717676	717677	chr1_GL834424_random-717677	-0.179082	NA	NA	0.970024222850222	0.0300262414210739
chr1_GL834424_random	739171	739172	chr1_GL834424_random-739172	0.05046	NA	NA	0.593611223253936	0.40643924101736
chr1_GL834424_random	753343	753344	chr1_GL834424_random-753344	-0.08965	NA	NA	0.840684295518773	0.159366168752523
chr1_GL834424_random	1023741	1023742	chr1_GL834424_random-1023742	-0.063419	NA	NA	0.702513120710537	0.297537343560759
chr1_GL834424_random	2139105	2139106	chr1_GL834424_random-2139106	0.05694	NA	NA	0.654874848607186	0.34517561566411
chr1_GL834425_random	30515	30516	chr1_GL834425_random-30516	0.041907	NA	NA	0.512515139281389	0.487535324989907
chr1_GL834425_random	415093	415094	chr1_GL834425_random-415094	0.057409	NA	NA	0.659517561566411	0.340532902704885
chr1_GL834425_random	575219	575220	chr1_GL834425_random-575220	-0.121902	NA	NA	0.920165522809851	0.0798849414614453
chr1_GL834425_random	575403	575404	chr1_GL834425_random-575404	-0.013862	NA	NA	0.180561162696811	0.819489301574485
chr1_GL834426_random	52868	52869	chr1_GL834426_random-52869	-0.03302	NA	NA	0.415976988292289	0.584073475979007
chr1_GL834426_random	52937	52938	chr1_GL834426_random-52938	-0.019657	NA	NA	0.255853855470327	0.744196608800969
chr1_GL834426_random	97326	97327	chr1_GL834426_random-97327	-0.118557	NA	NA	0.915724666935809	0.0843257973354865
chr1_GL834426_random	97609	97610	chr1_GL834426_random-97610	-0.084464	NA	NA	0.819716390795317	0.180334073475979
chr1_GL834426_random	294772	294773	chr1_GL834426_random-294773	-0.12896	NA	NA	0.930106984255147	0.0699434800161486
chr1_GL834426_random	294773	294774	chr1_GL834426_random-294774	-0.128618	NA	NA	0.929804198627372	0.0702462656439241
chr1_GL834426_random	294779	294780	chr1_GL834426_random-294780	-0.149551	NA	NA	0.95185708518369	0.048193379087606
chr1_GL834426_random	294787	294788	chr1_GL834426_random-294788	-0.113799	NA	NA	0.908558740411788	0.0914917238595075
chr1_GL834426_random	294805	294806	chr1_GL834426_random-294806	-0.157332	NA	NA	0.958316511909568	0.0417339523617279
chr1_GL834426_random	294900	294901	chr1_GL834426_random-294901	-0.074835	NA	NA	0.772961243439645	0.227089220831651
chr1_GL834426_random	294974	294975	chr1_GL834426_random-294975	-0.028391	NA	NA	0.363191360516754	0.636859103754542
chr1_GL834426_random	525984	525985	chr1_GL834426_random-525985	0.033428	NA	NA	0.420897254743641	0.579153209527654
chr1_GL834426_random	612378	612379	chr1_GL834426_random-612379	-0.052757	NA	NA	0.616723859507469	0.383326604763827
chr1_GL834426_random	612440	612441	chr1_GL834426_random-612441	0.030193	NA	NA	0.384890997174001	0.615159467097295
chr1_GL834426_random	612441	612442	chr1_GL834426_random-612442	0.023613	NA	NA	0.305914412595882	0.694136051675414
chr1_GL834426_random	612480	612481	chr1_GL834426_random-612481	0.003387	NA	NA	0.0444842551473557	0.95556620912394
chr1_GL834426_random	612562	612563	chr1_GL834426_random-612563	0.003747	NA	NA	0.0487484860718611	0.951301978199435
chr1_GL834427_random	966768	966769	chr1_GL834427_random-966769	0.021157	NA	NA	0.275635849818329	0.724414614452967
chr1_GL834427_random	966830	966831	chr1_GL834427_random-966831	0.013831	NA	NA	0.179980823576908	0.820069640694388
chr1_GL834427_random	1499399	1499400	chr1_GL834427_random-1499400	-0.021936	NA	NA	0.285324989907146	0.71472547436415
chr1_GL834427_random	1499400	1499401	chr1_GL834427_random-1499401	-0.020517	NA	NA	0.266577513120711	0.733472951150585
chr1_GL834427_random	1789922	1789923	chr1_GL834427_random-1789923	0.0101	NA	NA	0.130601534113847	0.869448930157449
chr1_GL834427_random	1962846	1962847	chr1_GL834427_random-1962847	0.060423	NA	NA	0.681267662494954	0.318782801776342
chr1_GL834428_random	243052	243053	chr1_GL834428_random-243053	-0.052331	NA	NA	0.612484860718611	0.387565603552685
chr1_GL834428_random	243150	243151	chr1_GL834428_random-243151	-0.073868	NA	NA	0.768116673395236	0.23193379087606
chr1_GL834428_random	253807	253808	chr1_GL834428_random-253808	0.040045	NA	NA	0.494146144529673	0.505904319741623
chr1_GL834428_random	254116	254117	chr1_GL834428_random-254117	0.005998	NA	NA	0.0781943883730319	0.921856075898264
chr1_GL834428_random	354378	354379	chr1_GL834428_random-354379	-0.05177	NA	NA	0.606025433992733	0.394025030278563
chr1_GL834428_random	357845	357846	chr1_GL834428_random-357846	0.010786	NA	NA	0.139584174404522	0.860466289866774
chr1_GL834428_random	358195	358196	chr1_GL834428_random-358196	-0.02084	NA	NA	0.271144529672992	0.728905934598304
chr1_GL834428_random	358337	358338	chr1_GL834428_random-358338	-0.033374	NA	NA	0.42041784416633	0.579632620104966
chr1_GL834428_random	358341	358342	chr1_GL834428_random-358342	-0.063298	NA	NA	0.701655228098506	0.29839523617279
chr1_GL834428_random	359972	359973	chr1_GL834428_random-359973	-0.061215	NA	NA	0.687575696406944	0.312474767864352
chr1_GL834428_random	360220	360221	chr1_GL834428_random-360221	-0.151011	NA	NA	0.953169156237384	0.046881308033912
chr1_GL834428_random	430220	430221	chr1_GL834428_random-430221	0.486779	NA	NA	0.998435607589826	0.00161485668146952
chr1_GL834428_random	430525	430526	chr1_GL834428_random-430526	-0.055405	NA	NA	0.64034113847396	0.359709325797335
chr1_GL834428_random	608905	608906	chr1_GL834428_random-608906	-0.069953	NA	NA	0.745054501413	0.254995962858296
chr1_GL834428_random	783511	783512	chr1_GL834428_random-783512	-0.056009	NA	NA	0.646094065401696	0.3539563988696
chr1_GL834428_random	1094006	1094007	chr1_GL834428_random-1094007	-0.11001	NA	NA	0.900459224868793	0.099591239402503
chr1_GL834428_random	1094308	1094309	chr1_GL834428_random-1094309	-0.041289	NA	NA	0.506711748082358	0.493338716188938
chr1_GL834428_random	1096948	1096949	chr1_GL834428_random-1096949	-0.020039	NA	NA	0.260698425514736	0.73935203875656
chr1_GL834428_random	1120784	1120785	chr1_GL834428_random-1120785	0.067108	NA	NA	0.727089220831651	0.272961243439645
chr1_GL834429_random	243667	243668	chr1_GL834429_random-243668	-0.008882	NA	NA	0.113998788857489	0.886051675413807
chr1_GL834429_random	783195	783196	chr1_GL834429_random-783196	0.075772	NA	NA	0.778360920468308	0.221689543802987
chr1_GL834430_random	185868	185869	chr1_GL834430_random-185869	-0.051238	NA	NA	0.601332256762212	0.398718207509084
chr1_GL834430_random	312440	312441	chr1_GL834430_random-312441	-0.067344	NA	NA	0.728401291885345	0.271649172385951
chr1_GL834430_random	312720	312721	chr1_GL834430_random-312721	-0.034715	NA	NA	0.434749697214372	0.565300767056924
chr1_GL834430_random	350971	350972	chr1_GL834430_random-350972	0.089685	NA	NA	0.840785224061365	0.159265240209931
chr1_GL834430_random	351083	351084	chr1_GL834430_random-351084	-0.076942	NA	NA	0.784214775938635	0.21583568833266
chr1_GL834430_random	351323	351324	chr1_GL834430_random-351324	0.041243	NA	NA	0.50630803391199	0.493742430359306
chr1_GL834430_random	351327	351328	chr1_GL834430_random-351328	0.0491	NA	NA	0.579859709325797	0.420190754945499
chr1_GL834431_random	19740	19741	chr1_GL834431_random-19741	-0.106715	NA	NA	0.891602745256359	0.108447719014937
chr1_GL834431_random	19818	19819	chr1_GL834431_random-19819	-0.115065	NA	NA	0.910324989907146	0.0897254743641502
chr1_GL834433_random	3023	3024	chr1_GL834433_random-3024	-0.045361	NA	NA	0.546830843762616	0.45321962050868
chr1_GL834433_random	27304	27305	chr1_GL834433_random-27305	-0.01694	NA	NA	0.220427937020589	0.779622527250706
chr1_GL834433_random	27591	27592	chr1_GL834433_random-27592	0.077164	NA	NA	0.785627775534921	0.214422688736375
chr1_GL834433_random	181117	181118	chr1_GL834433_random-181118	0.182974	NA	NA	0.971941865159467	0.0281085991118288
chr1_GL834433_random	181164	181165	chr1_GL834433_random-181165	0.139747	NA	NA	0.942773516350424	0.057276947920872
chr1_GL834433_random	181168	181169	chr1_GL834433_random-181169	-0.102566	NA	NA	0.880904319741623	0.119146144529673
chr1_GL834433_random	181390	181391	chr1_GL834433_random-181391	-0.124828	NA	NA	0.924126968106581	0.0759234961647154
chr1_GL834434_random	225504	225505	chr1_GL834434_random-225505	-0.014728	NA	NA	0.191360516754138	0.808689947517158
chr1_GL834434_random	273290	273291	chr1_GL834434_random-273291	0.033099	NA	NA	0.417087202260799	0.582963262010497
chr1_GL834436_random	421393	421394	chr1_GL834436_random-421394	0.223176	NA	NA	0.984053290270488	0.0159971740008074
chr1_GL834436_random	777561	777562	chr1_GL834436_random-777562	0.048462	NA	NA	0.574535728704078	0.425514735567218
chr1_GL834436_random	1093964	1093965	chr1_GL834436_random-1093965	0.005353	NA	NA	0.0692874444893016	0.930763019781994
chr1_GL834436_random	1094136	1094137	chr1_GL834436_random-1094137	0.035407	NA	NA	0.442470730722648	0.557579733548648
chr1_GL834436_random	1094256	1094257	chr1_GL834436_random-1094257	0.015702	NA	NA	0.204077513120711	0.795972951150585
chr1_GL834436_random	1255568	1255569	chr1_GL834436_random-1255569	0.063318	NA	NA	0.701756156641098	0.298294307630198
chr1_GL834436_random	1256089	1256090	chr1_GL834436_random-1256090	0.072761	NA	NA	0.76150585385547	0.238544610415826
chr1_GL834436_random	1256231	1256232	chr1_GL834436_random-1256232	0.119437	NA	NA	0.916733952361728	0.083316511909568
chr1_GL834436_random	1256384	1256385	chr1_GL834436_random-1256385	0.031167	NA	NA	0.396497779572063	0.603552684699233
chr1_GL834436_random	2134353	2134354	chr1_GL834436_random-2134354	-0.024891	NA	NA	0.320498587000404	0.679551877270892
chr1_GL834436_random	2134487	2134488	chr1_GL834436_random-2134488	-0.004288	NA	NA	0.055308841340331	0.944741622930965
chr1_GL834436_random	2134489	2134490	chr1_GL834436_random-2134490	0.015304	NA	NA	0.198677836092047	0.801372628179249
chr1_GL834436_random	2134492	2134493	chr1_GL834436_random-2134493	0.06561	NA	NA	0.717501009285426	0.28254945498587
chr1_GL834436_random	2134493	2134494	chr1_GL834436_random-2134494	0.044373	NA	NA	0.53774727492935	0.462303189341946
chr1_GL834436_random	2360388	2360389	chr1_GL834436_random-2360389	-0.000644	NA	NA	0.0085284618490109	0.991522002422285
chr1_GL834436_random	2581638	2581639	chr1_GL834436_random-2581639	0.031767	NA	NA	0.403058134840533	0.596992329430763
chr1_GL834436_random	2704952	2704953	chr1_GL834436_random-2704953	-0.00669	NA	NA	0.0879592248687929	0.912091239402503
chr1_GL834436_random	2704977	2704978	chr1_GL834436_random-2704978	-0.008145	NA	NA	0.105823576907549	0.894226887363746
chr1_GL834436_random	2705079	2705080	chr1_GL834436_random-2705080	-0.007587	NA	NA	0.0989099717400081	0.901140492531288
chr1_GL834436_random	2705139	2705140	chr1_GL834436_random-2705140	0.007279	NA	NA	0.0948223657650384	0.905228098506258
chr1_GL834436_random	2705143	2705144	chr1_GL834436_random-2705144	0.00049	NA	NA	0.00676221235365361	0.993288251917642
chr1_GL834436_random	3254911	3254912	chr1_GL834436_random-3254912	0.044119	NA	NA	0.535324989907146	0.46472547436415
chr1_GL834436_random	3255130	3255131	chr1_GL834436_random-3255131	-0.027278	NA	NA	0.349566007266855	0.650484457004441
chr1_GL834436_random	3450186	3450187	chr1_GL834436_random-3450187	-0.017884	NA	NA	0.23329632620105	0.766754138070246
chr1_GL834436_random	3450232	3450233	chr1_GL834436_random-3450233	-0.039676	NA	NA	0.490260395639887	0.509790068631409
chr1_GL834436_random	3450289	3450290	chr1_GL834436_random-3450290	0.03867	NA	NA	0.4789563988696	0.521094065401696
chr1_GL834436_random	3450420	3450421	chr1_GL834436_random-3450421	0.029123	NA	NA	0.371669358094469	0.628381106176827
chr1_GL834436_random	3450433	3450434	chr1_GL834436_random-3450434	-0.028109	NA	NA	0.360012111425111	0.640038352846185
chr1_GL834436_random	3475074	3475075	chr1_GL834436_random-3475075	-0.15681	NA	NA	0.957811869196609	0.0422385950746871
chr1_GL834436_random	3475158	3475159	chr1_GL834436_random-3475159	-0.11149	NA	NA	0.903916027452564	0.0961344368187323
chr1_GL834436_random	3475211	3475212	chr1_GL834436_random-3475212	0.02782	NA	NA	0.356782398062172	0.643268066209124
chr1_GL834436_random	3475409	3475410	chr1_GL834436_random-3475410	-0.016642	NA	NA	0.216542188130803	0.783508276140493
chr1_GL834438_random	400844	400845	chr1_GL834438_random-400845	-0.179812	NA	NA	0.970427937020589	0.0296225272507065
