scaffold	start	end	snp	score	p	q	quantile	adjp	fdr
chr1_GL834416_random	207443	207444	chr1_GL834416_random-207444	-0.004837739	0.993311	1	0.0128761943692198	0.989051621659877	0.936240370788578
chr1_GL834416_random	383844	383845	chr1_GL834416_random-383845	0.3239653	0.5588762	1	0.638546829492617	0.338702612720264	0.834122122072904
chr1_GL834416_random	383845	383846	chr1_GL834416_random-383846	0.1610658	0.8177524	1	0.304940984109141	0.706039683938419	0.912908546416548
chr1_GL834416_random	383848	383849	chr1_GL834416_random-383849	0.3453281	0.5304733	1	0.666036482550713	0.304542185985636	0.818885541917612
chr1_GL834416_random	384262	384263	chr1_GL834416_random-384263	0.2082718	0.719891	1	0.449185018650043	0.557226632509988	0.892158143220806
chr1_GL834416_random	401142	401143	chr1_GL834416_random-401143	-0.1676484	0.7886607	1	0.349241224260385	0.660845546372326	0.907503418893738
chr1_GL834416_random	445975	445976	chr1_GL834416_random-445976	-0.4555593	0.3782594	1	0.796688978590772	0.149245242604468	0.689031717189378
chr1_GL834416_random	726592	726593	chr1_GL834416_random-726593	0.5702192	0.7399956	1	0.418118644933831	0.586999676732077	0.897064923517293
chr1_GL834416_random	726593	726594	chr1_GL834416_random-726594	0.3263989	0.5265359	1	0.671146083490879	0.299925236730161	0.816608823713847
chr1_GL834416_random	733365	733366	chr1_GL834416_random-733366	0.4697933	0.4853665	1	0.710898778805375	0.253456098281518	0.790044908211162
chr1_GL834416_random	751693	751694	chr1_GL834416_random-751694	0.6122163	0.7433487	1	0.413060140003066	0.592009503496296	0.897847018980595
chr1_GL834416_random	762216	762217	chr1_GL834416_random-762217	0.1562909	0.7939641	1	0.341014766746717	0.669030584599885	0.908531530885895
chr1_GL834416_random	762254	762255	chr1_GL834416_random-762255	0.2805873	0.6592322	1	0.525726840733739	0.470424877088627	0.874751686552454
chr1_GL834416_random	765903	765904	chr1_GL834416_random-765904	0.107008	0.8880264	1	0.187982218588728	0.817730110081295	0.923898753579064
chr1_GL834416_random	765960	765961	chr1_GL834416_random-765961	-0.1174016	0.8454881	1	0.260385263910889	0.749743059830046	0.917566720599644
chr1_GL834416_random	766108	766109	chr1_GL834416_random-766109	-0.1641437	0.7686205	1	0.376654233304379	0.630150363737958	0.903432920171894
chr1_GL834416_random	768173	768174	chr1_GL834416_random-768174	0.3771205	0.6373225	1	0.55183690153799	0.440312862262547	0.867322675052839
chr1_GL834416_random	793557	793558	chr1_GL834416_random-793558	0.1235033	0.851106	1	0.250779214143375	0.758660234855455	0.918456620578474
chr1_GL834416_random	797278	797279	chr1_GL834416_random-797279	-0.0303551	0.9587055	1	0.071227837105922	0.932459585047727	0.932631418583142
chr1_GL834416_random	802452	802453	chr1_GL834416_random-802453	0.07630061	0.9036734	1	0.164171478207552	0.842974696055514	0.926009134026108
chr1_GL834416_random	802555	802556	chr1_GL834416_random-802556	-0.02998669	0.9545135	1	0.0786878544785652	0.925615140794162	0.932167054209885
chr1_GL834416_random	807141	807142	chr1_GL834416_random-807142	0.8825187	0.3598263	1	0.81104695723264	0.133921196310083	0.665356465112165
chr1_GL834416_random	807164	807165	chr1_GL834416_random-807165	0.9291194	0.4092429	1	0.773542486331817	0.176780078834384	0.724104185185317
chr1_GL834417_random	472303	472304	chr1_GL834417_random-472304	-0.3460266	0.4773635	1	0.718307700168617	0.244816775771106	0.784234443912855
chr1_GL834417_random	968175	968176	chr1_GL834417_random-968176	-0.5954172	0.1617606	1	0.929896275100915	0.0220110461817172	0.291254527486414
chr1_GL834417_random	968429	968430	chr1_GL834417_random-968430	-0.0138797	0.9587337	1	0.0711767410965204	0.932505639262871	0.932634521619099
chr1_GL834417_random	2446080	2446081	chr1_GL834417_random-2446081	0.2733157	0.4832825	1	0.713044811200245	0.251193769555685	0.78855381567667
chr1_GL834417_random	2446090	2446091	chr1_GL834417_random-2446091	-0.0552073	0.83965	1	0.269480353584385	0.740498536758381	0.916623411923185
chr1_GL834417_random	2538196	2538197	chr1_GL834417_random-2538197	-0.946409	0.1115194	1	0.953144959378672	0.00919241427638989	0.181823426823715
chr1_GL834417_random	2538460	2538461	chr1_GL834417_random-2538461	0.0932549	0.8051277	1	0.323642123550151	0.686340049592824	0.910632205169469
chr1_GL834417_random	3373879	3373880	chr1_GL834417_random-3373880	-0.2743841	0.6091861	1	0.583516427367023	0.402708732637367	0.856708788953424
chr1_GL834417_random	3564801	3564802	chr1_GL834417_random-3564802	0.1396011	0.6417086	1	0.54631853252261	0.446284396173836	0.868865168381547
chr1_GL834417_random	3565056	3565057	chr1_GL834417_random-3565057	-0.170995	0.6981973	1	0.478411936027796	0.525637319626005	0.886413307533814
chr1_GL834417_random	3602384	3602385	chr1_GL834417_random-3602385	-0.3141175	0.4380785	1	0.75121353022329	0.204352627271851	0.752101625169586
chr1_GL834417_random	3602395	3602396	chr1_GL834417_random-3602396	-0.4653327	0.2303053	1	0.894691124623167	0.049591860807463	0.437781249027699
chr1_GL834417_random	3602397	3602398	chr1_GL834417_random-3602398	-0.2675549	0.5169797	1	0.681365285371213	0.288842891907194	0.810903013463415
chr1_GL834417_random	3602437	3602438	chr1_GL834417_random-3602438	-0.0536445	0.9189504	1	0.137346073271677	0.86772043543723	0.927967218184421
chr1_GL834417_random	3602645	3602646	chr1_GL834417_random-3602646	0.2226638	0.5057879	1	0.693168463542997	0.27608866258558	0.803880673604739
chr1_GL834417_random	3602678	3602679	chr1_GL834417_random-3602679	0.04203642	0.8933685	1	0.177865208727198	0.82633652046909	0.924631621337094
chr1_GL834417_random	3631216	3631217	chr1_GL834417_random-3631217	0.019307	0.9508769	1	0.0849726636349701	0.91968030249615	0.931759189276667
chr1_GL834417_random	3631406	3631407	chr1_GL834417_random-3631407	0.1349688	0.7982173	1	0.334270093505697	0.675612683582965	0.909341867033127
chr1_GL834417_random	3631446	3631447	chr1_GL834417_random-3631447	0.2022667	0.6711809	1	0.510346941903837	0.487137009954873	0.878526604865135
chr1_GL834417_random	3631532	3631533	chr1_GL834417_random-3631533	0.3213058	0.356684	1	0.813397373665117	0.1313889518152	0.661092716420562
chr1_GL834418_random	314749	314750	chr1_GL834418_random-314750	0.002441024	0.9918409	1	0.0156098308722089	0.986645528996481	0.936094819243117
chr1_GL834418_random	314751	314752	chr1_GL834418_random-314752	0.002441024	0.9918409	1	0.0156098308722089	0.986645528996481	0.936094819243117
chr1_GL834418_random	314780	314781	chr1_GL834418_random-314781	0.003119125	0.9892355	1	0.020182923713658	0.982381501955452	0.935835236848066
chr1_GL834418_random	314898	314899	chr1_GL834418_random-314899	-0.02744114	0.9216916	1	0.132645240406724	0.872169709647221	0.928308340877984
chr1_GL834418_random	314931	314932	chr1_GL834418_random-314932	0.05110227	0.8683233	1	0.222982985028869	0.786111263164237	0.92107939156241
chr1_GL834418_random	314959	314960	chr1_GL834418_random-314960	0.1192546	0.7178775	1	0.452199683204742	0.554270615235846	0.891645323632617
chr1_GL834418_random	315013	315014	chr1_GL834418_random-315014	-0.2333172	0.4868398	1	0.709774666598539	0.255060809139797	0.79108988176515
chr1_GL834418_random	641841	641842	chr1_GL834418_random-641842	-0.5232653	0.08798138	1	0.962904297174391	0.00522822038822682	0.131679546136265
chr1_GL834418_random	960713	960714	chr1_GL834418_random-960714	-0.0324373	0.9356124	1	0.110060804251188	0.894802010077294	0.929994703061262
chr1_GL834418_random	960872	960873	chr1_GL834418_random-960873	0.09318711	0.8149424	1	0.309130856880078	0.7016439006149	0.91241071140405
chr1_GL834418_random	960875	960876	chr1_GL834418_random-960876	0.1037011	0.7916707	1	0.344591487404834	0.665487979839548	0.90808936779487
chr1_GL834419_random	1581251	1581252	chr1_GL834419_random-1581252	-0.1423828	0.7480515	1	0.404399366409483	0.599056466840584	0.898927233061189
chr1_GL834419_random	1581338	1581339	chr1_GL834419_random-1581339	0.1627916	0.7836576	1	0.355474937407389	0.653147199157692	0.906515122615105
chr1_GL834420_random	234043	234044	chr1_GL834420_random-234044	0.3773235	0.6916644	1	0.486127433447448	0.516239590858879	0.88458420423883
chr1_GL834420_random	267910	267911	chr1_GL834420_random-267911	0.2863104	0.6554811	1	0.530478769608094	0.465219932732922	0.873527616414906
chr1_GL834420_random	406909	406910	chr1_GL834420_random-406910	0.1938285	0.5110196	1	0.687956670584027	0.282020264354521	0.807210325041439
chr1_GL834421_random	226414	226415	chr1_GL834421_random-226415	-0.7182412	0.02902121	1	0.985744213376935	0.000352279552873795	0.0225801624921989
chr1_GL834422_random	242187	242188	chr1_GL834422_random-242188	0.2875257	0.5077328	1	0.690818047110521	0.278287474569172	0.8051282866683
chr1_GL834422_random	355831	355832	chr1_GL834422_random-355832	-0.6264926	0.04123703	1	0.981043380511982	0.000834929262547968	0.0408178835912046
chr1_GL834422_random	637086	637087	chr1_GL834422_random-637087	-0.2392687	0.3721156	1	0.80154309948393	0.144048971496072	0.681388215713626
chr1_GL834422_random	637087	637088	chr1_GL834422_random-637088	-0.03025108	0.9483309	1	0.08926472842471	0.91552695123139	0.931470825328113
chr1_GL834422_random	637091	637092	chr1_GL834422_random-637092	-0.4231011	0.4174082	1	0.767768637269429	0.184400122257384	0.732454872583663
chr1_GL834422_random	637092	637093	chr1_GL834422_random-637093	-0.4967211	0.2513604	1	0.883092330488989	0.0604495638334954	0.482646129296107
chr1_GL834422_random	637093	637094	chr1_GL834422_random-637094	-0.2924513	0.595654	1	0.598998518215727	0.385072351826164	0.851123070440076
chr1_GL834422_random	637323	637324	chr1_GL834422_random-637324	-0.2943969	0.6586326	1	0.526646568902969	0.469591536477944	0.874557301689748
chr1_GL834422_random	1005447	1005448	chr1_GL834422_random-1005448	0.2688223	0.4637373	1	0.731081702519033	0.230411843568817	0.77379649196532
chr1_GL834423_random	894843	894844	chr1_GL834423_random-894844	0.4587805	0.1693334	1	0.925246538245363	0.0244780246222368	0.306007312783862
chr1_GL834423_random	913513	913514	chr1_GL834423_random-913514	-0.1573558	0.6598771	1	0.524602728526902	0.471321747468886	0.874960218402504
chr1_GL834423_random	913634	913635	chr1_GL834423_random-913635	0.6750059	0.7308529	1	0.43406059986715	0.573403026975109	0.894880683023568
chr1_GL834423_random	945580	945581	chr1_GL834423_random-945581	-0.204458	0.5000399	1	0.698380256501967	0.269633938750004	0.80012419511628
chr1_GL834423_random	1003997	1003998	chr1_GL834423_random-1003998	-0.1199401	0.6925686	1	0.485105513259414	0.517537032953865	0.884840225870367
chr1_GL834423_random	1687414	1687415	chr1_GL834423_random-1687415	0.6626659	0.7372301	1	0.422793929794083	0.582877085829861	0.896412297391738
chr1_GL834423_random	2054905	2054906	chr1_GL834423_random-2054906	0.6626659	0.7372301	1	0.422793929794083	0.582877085829861	0.896412297391738
chr1_GL834423_random	2263109	2263110	chr1_GL834423_random-2263110	-0.7274069	0.07011604	1	0.969904450462419	0.00303157885395804	0.0930848877356688
chr1_GL834423_random	2263228	2263229	chr1_GL834423_random-2263229	0.2084483	0.4636411	1	0.731183894537837	0.230311525085573	0.773720257986024
chr1_GL834423_random	2775554	2775555	chr1_GL834423_random-2775555	0.1599421	0.5376739	1	0.658985233253283	0.313061187420037	0.822941388219134
chr1_GL834423_random	2775614	2775615	chr1_GL834423_random-2775615	0.3392808	0.2893599	1	0.860610086352256	0.082875566579272	0.55364766141363
chr1_GL834424_random	654758	654759	chr1_GL834424_random-654759	-0.555315	0.1042232	1	0.956210719942773	0.00782930652450615	0.165825605645336
chr1_GL834424_random	687376	687377	chr1_GL834424_random-687377	-0.2344422	0.4680411	1	0.726840733738695	0.234919771443338	0.777169929816793
chr1_GL834424_random	704601	704602	chr1_GL834424_random-704602	-0.2198644	0.5749156	1	0.620765418220837	0.35863741557357	0.841884546000661
chr1_GL834424_random	704704	704705	chr1_GL834424_random-704705	-0.4229081	0.1992176	1	0.909713351387257	0.0356142210680992	0.368153505228301
chr1_GL834424_random	704912	704913	chr1_GL834424_random-704913	0.7566867	0.03718659	1	0.982678452812835	0.00064813484814529	0.0344501422701709
chr1_GL834424_random	717579	717580	chr1_GL834424_random-717580	1.215285	0.002612646	0.999999999999979	0.996985335445302	8.36072752220175e-07	0.000255199847532107
chr1_GL834424_random	717626	717627	chr1_GL834424_random-717627	-0.2675324	0.3419695	1	0.824996167799295	0.119844794054387	0.640193255843769
chr1_GL834424_random	717675	717676	chr1_GL834424_random-717676	3.333486	0.002760914	0.99999999999998	0.996883143426498	9.62051116484324e-07	0.000284518238238665
chr1_GL834424_random	717676	717677	chr1_GL834424_random-717677	-2.691687	0.422269	1	0.763578764498493	0.189007158314709	0.737262853747478
chr1_GL834424_random	1023741	1023742	chr1_GL834424_random-1023742	-0.3517951	0.4787993	1	0.716979203924173	0.246357061446183	0.785293820958289
chr1_GL834424_random	2139105	2139106	chr1_GL834424_random-2139106	-0.3062225	0.5043318	1	0.694496959787441	0.274447346648051	0.80293892268263
chr1_GL834425_random	30515	30516	chr1_GL834425_random-30516	-0.3614976	0.3278659	1	0.835317561698431	0.109269332401939	0.61864980716701
chr1_GL834425_random	415093	415094	chr1_GL834425_random-415094	-0.07695957	0.7863401	1	0.352102600786879	0.657271967167649	0.907047262360155
chr1_GL834425_random	575219	575220	chr1_GL834425_random-575220	-0.2732128	0.3861626	1	0.790506361453171	0.15605892320397	0.698515582108512
chr1_GL834425_random	575403	575404	chr1_GL834425_random-575404	-0.3115892	0.5312307	1	0.665423330437893	0.30543367189215	0.819318657225815
chr1_GL834426_random	52868	52869	chr1_GL834426_random-52869	0.7920464	0.1519093	1	0.934648203975269	0.0190144309767202	0.270836749879956
chr1_GL834426_random	52937	52938	chr1_GL834426_random-52938	0.8079764	0.1445816	1	0.938122732614583	0.0169402717430399	0.254971041748177
chr1_GL834426_random	97326	97327	chr1_GL834426_random-97327	0.8858587	0.1491103	1	0.936027796229114	0.0182066276212557	0.264787260485828
chr1_GL834426_random	97609	97610	chr1_GL834426_random-97610	-0.04308965	0.9147528	1	0.143426498390476	0.860912378106967	0.9274389192242
chr1_GL834426_random	294772	294773	chr1_GL834426_random-294773	0.09323338	0.8155228	1	0.308160032701446	0.702551332081673	0.912513946242663
chr1_GL834426_random	294773	294774	chr1_GL834426_random-294774	0.2068437	0.5598718	1	0.63711614122937	0.339926731897137	0.834620680423689
chr1_GL834426_random	294779	294780	chr1_GL834426_random-294780	0.1079235	0.7595248	1	0.38832967145266	0.616347045109117	0.901483322533098
chr1_GL834426_random	294787	294788	chr1_GL834426_random-294788	0.06575614	0.8143636	1	0.309692912983496	0.700739236165158	0.912307548548192
chr1_GL834426_random	294805	294806	chr1_GL834426_random-294806	-0.04081951	0.8684691	1	0.222625312963058	0.78634447145668	0.921100950572043
chr1_GL834426_random	294900	294901	chr1_GL834426_random-294901	-0.07344976	0.7576998	1	0.390731183894538	0.613587567591084	0.901084090493796
chr1_GL834426_random	294974	294975	chr1_GL834426_random-294975	0.212466	0.6066623	1	0.586173419855909	0.399396805287991	0.855692041108414
chr1_GL834426_random	525984	525985	chr1_GL834426_random-525985	0.1678574	0.5290426	1	0.667927034898574	0.302861163083804	0.818063166719372
chr1_GL834426_random	612378	612379	chr1_GL834426_random-612379	0.1833915	0.4942688	1	0.703643145470339	0.263219442808582	0.796245800905399
chr1_GL834426_random	612440	612441	chr1_GL834426_random-612441	0.06387539	0.8043724	1	0.324919523785192	0.685165599078421	0.910492730064484
chr1_GL834426_random	612441	612442	chr1_GL834426_random-612442	0.06849982	0.7903894	1	0.346584231771499	0.663510793159202	0.907840725446563
chr1_GL834426_random	612480	612481	chr1_GL834426_random-612481	-0.1711402	0.5675136	1	0.627969955546472	0.349381344997236	0.838372676413298
chr1_GL834426_random	612562	612563	chr1_GL834426_random-612563	-0.07741487	0.8771206	1	0.208216238311788	0.800203664003046	0.922361355994369
chr1_GL834427_random	392393	392394	chr1_GL834427_random-392394	-0.1203555	0.6472122	1	0.539778243319197	0.453817859587904	0.870760695407186
chr1_GL834427_random	392444	392445	chr1_GL834427_random-392445	-0.09339565	0.7175739	1	0.452685095294058	0.553825318350377	0.891567649070685
chr1_GL834427_random	940093	940094	chr1_GL834427_random-940094	-0.09339565	0.7175739	1	0.452685095294058	0.553825318350377	0.891567649070685
chr1_GL834427_random	966768	966769	chr1_GL834427_random-966769	-0.06564838	0.8014694	1	0.329058300546727	0.680656044630919	0.909953116004915
chr1_GL834427_random	966830	966831	chr1_GL834427_random-966831	0.4914428	0.134748	1	0.943079045526544	0.0143624156863469	0.234346712866722
chr1_GL834427_random	1499302	1499303	chr1_GL834427_random-1499303	0.1084986	0.7937395	1	0.341474630831332	0.668683440948781	0.908488390954432
chr1_GL834427_random	1499399	1499400	chr1_GL834427_random-1499400	0.1114323	0.8001578	1	0.331562005007409	0.678620926694389	0.909707456949433
chr1_GL834427_random	1499400	1499401	chr1_GL834427_random-1499401	0.1013109	0.7809748	1	0.359307138112513	0.649028604349732	0.905977665169153
chr1_GL834427_random	1789922	1789923	chr1_GL834427_random-1789923	0.5006816	0.1928904	1	0.912779111951357	0.0330689207550308	0.354622683075441
chr1_GL834427_random	1962846	1962847	chr1_GL834427_random-1962847	0.5480636	0.1684191	1	0.925859690358183	0.0241726015493072	0.304269855862145
chr1_GL834428_random	243150	243151	chr1_GL834428_random-243151	-0.03319034	0.9572932	1	0.073833733585407	0.930153301379437	0.932475659601713
chr1_GL834428_random	253807	253808	chr1_GL834428_random-253808	-0.06935172	0.8722431	1	0.216085023759644	0.792385157502805	0.921655308461123
chr1_GL834428_random	254116	254117	chr1_GL834428_random-254117	0.1324228	0.70271	1	0.472229318890195	0.532160641820845	0.887649240502817
chr1_GL834428_random	276203	276204	chr1_GL834428_random-276204	-0.07915738	0.8016204	1	0.328905012518522	0.680890434555315	0.909981323393001
chr1_GL834428_random	276418	276419	chr1_GL834428_random-276419	-0.2048657	0.733406	1	0.429870727096214	0.577190450871886	0.895498375213452
chr1_GL834428_random	354378	354379	chr1_GL834428_random-354379	-0.2950731	0.7342135	1	0.428797710898779	0.578389879110675	0.89569247969172
chr1_GL834428_random	357845	357846	chr1_GL834428_random-357846	-0.2707306	0.6344865	1	0.555413622196106	0.436467141290134	0.866309939118116
chr1_GL834428_random	359972	359973	chr1_GL834428_random-359973	-1.381954	0.0043861	0.999999999999989	0.996116703285473	3.11313753807921e-06	0.000738169660368323
chr1_GL834428_random	360220	360221	chr1_GL834428_random-360221	-0.05369802	0.9088679	1	0.15492310050585	0.851378669363642	0.926685953100235
chr1_GL834428_random	430220	430221	chr1_GL834428_random-430221	-0.3226254	0.405817	1	0.776148382811302	0.173627657122618	0.720495063483288
chr1_GL834428_random	430525	430526	chr1_GL834428_random-430526	-0.5050064	0.398246	1	0.782126615911297	0.166755441424192	0.712290352026272
chr1_GL834428_random	608905	608906	chr1_GL834428_random-608906	0.002669743	0.9939931	1	0.0116498901435798	0.990168027475725	0.936307680473882
chr1_GL834428_random	783511	783512	chr1_GL834428_random-783512	0.1816425	0.6071929	1	0.585560267743089	0.400092244942942	0.855906733198789
chr1_GL834428_random	1094006	1094007	chr1_GL834428_random-1094007	-0.008005071	0.9814535	1	0.0327525420264677	0.969647572221406	0.935047323022035
chr1_GL834428_random	1120784	1120785	chr1_GL834428_random-1120785	0.0424135	0.8974271	1	0.172806703796434	0.83288393295292	0.925179772727213
chr1_GL834429_random	243477	243478	chr1_GL834429_random-243478	0.1711652	0.8154852	1	0.308211128710848	0.702492537972485	0.91250726484598
chr1_GL834429_random	243667	243668	chr1_GL834429_random-243668	0.2657063	0.5013718	1	0.697307240304532	0.271123765499424	0.801003952792585
chr1_GL834429_random	783195	783196	chr1_GL834429_random-783196	0.4431744	0.2846618	1	0.863829134944561	0.0799067045518475	0.545599958527461
chr1_GL834430_random	186031	186032	chr1_GL834430_random-186032	-0.4766316	0.3753497	1	0.798630626948035	0.146773287966848	0.685441835163684
chr1_GL834430_random	186109	186110	chr1_GL834430_random-186110	-0.4335247	0.3885804	1	0.788513617086506	0.158172325762123	0.701340759213521
chr1_GL834430_random	206264	206265	chr1_GL834430_random-206265	-0.5462485	0.3154393	1	0.842675387052271	0.100352541317238	0.598374056476708
chr1_GL834430_random	206279	206280	chr1_GL834430_random-206280	0.1230108	0.8213866	1	0.299013847018548	0.711733907971861	0.913545081603866
chr1_GL834430_random	206555	206556	chr1_GL834430_random-206556	-0.5678374	0.2657429	1	0.874916968984722	0.0685106237256935	0.511102986393072
chr1_GL834430_random	312720	312721	chr1_GL834430_random-312721	0.1628199	0.805314	1	0.323233355474937	0.686629809068131	0.910666549528769
chr1_GL834430_random	350971	350972	chr1_GL834430_random-350972	-0.4009224	0.2890975	1	0.860788922385162	0.0827082966765243	0.553203496289685
chr1_GL834430_random	351083	351084	chr1_GL834430_random-351084	0.4009224	0.2890975	1	0.860788922385162	0.0827082966765243	0.553203496289685
chr1_GL834431_random	19740	19741	chr1_GL834431_random-19741	0.5130883	0.1073713	1	0.954473455623116	0.00840242216666402	0.172112506741712
chr1_GL834431_random	19818	19819	chr1_GL834431_random-19819	0.5099602	0.1036943	1	0.956312911961576	0.00773524460776667	0.164770171724209
