scaffold	start	end	snp	score	p	q	quantile	adjp	fdr
chr1_GL834414_random	303260	303261	chr1_GL834414_random-303261	0.003765193	0.9929757	1	0.00955770208439248	0.99081455261909	0.984692674394478
chr1_GL834414_random	303296	303297	chr1_GL834414_random-303297	-0.1388341	0.5181411	1	0.598423995932893	0.398088503017156	0.962750115192496
chr1_GL834414_random	303465	303466	chr1_GL834414_random-303466	-0.1398493	0.5119335	1	0.605134722928317	0.391104906462035	0.962110180548628
chr1_GL834414_random	303489	303490	chr1_GL834414_random-303490	-0.04190503	0.8318605	1	0.225876970005084	0.781287756735898	0.980666900396324
chr1_GL834414_random	303533	303534	chr1_GL834414_random-303534	0.000591652	0.9973905	1	0.00411794611082867	0.996587615215249	0.984779997529632
chr1_GL834414_random	303560	303561	chr1_GL834414_random-303561	-0.5793095	0.01494597	0.999999999999999	0.992628368073208	0.0014601945905879	0.191561811974748
chr1_GL834414_random	303574	303575	chr1_GL834414_random-303575	0.01206846	0.9534107	1	0.0602440264361973	0.939100726299779	0.983863342064678
chr1_GL834414_random	935172	935173	chr1_GL834414_random-935173	0.03452059	0.9113824	1	0.116065073716319	0.884285957763839	0.982880193764876
chr1_GL834414_random	959639	959640	chr1_GL834414_random-959640	-0.0314035	0.8798996	1	0.165531265887138	0.843369182730131	0.982064508663688
chr1_GL834414_random	959732	959733	chr1_GL834414_random-959733	-0.02419403	0.9071991	1	0.123233350279614	0.878840699018093	0.982775947206926
chr1_GL834414_random	959982	959983	chr1_GL834414_random-959983	0.2033492	0.4211377	1	0.698220640569395	0.292817294784185	0.950027569303995
chr1_GL834415_random	157521	157522	chr1_GL834415_random-157522	-0.2781327	0.2088114	1	0.888510421962379	0.100270371258373	0.86990454819329
chr1_GL834415_random	157648	157649	chr1_GL834415_random-157649	-0.3197649	0.1392185	1	0.934722928317234	0.0531530741520225	0.786953927219603
chr1_GL834416_random	155217	155218	chr1_GL834416_random-155218	-0.009402083	0.9738284	1	0.0340111845449924	0.965780298634195	0.984302117730906
chr1_GL834416_random	155408	155409	chr1_GL834416_random-155409	-0.1287733	0.7205478	1	0.365175394001017	0.63993342524653	0.976496798775973
chr1_GL834416_random	155411	155412	chr1_GL834416_random-155412	-0.1926495	0.7180702	1	0.368022369089985	0.636838721655607	0.976385282607244
chr1_GL834416_random	155443	155444	chr1_GL834416_random-155444	-0.3347637	0.4931097	1	0.624809354346721	0.370121526132694	0.960047905684011
chr1_GL834416_random	155549	155550	chr1_GL834416_random-155550	-0.01215879	0.9407456	1	0.0773767158108795	0.922564845908628	0.983578861108075
chr1_GL834416_random	155612	155613	chr1_GL834416_random-155613	-0.07196786	0.6618886	1	0.43375699034062	0.567418503678888	0.973572517039064
chr1_GL834416_random	207086	207087	chr1_GL834416_random-207087	-0.1637394	0.388746	1	0.729689883070666	0.259708413740841	0.944013517409826
chr1_GL834416_random	207263	207264	chr1_GL834416_random-207264	-0.32927	0.3550227	1	0.760752414844941	0.226485948651847	0.936323985165838
chr1_GL834416_random	207443	207444	chr1_GL834416_random-207444	-0.6059625	0.02034527	1	0.990798169801729	0.00241566699176136	0.253493979003169
chr1_GL834416_random	383844	383845	chr1_GL834416_random-383845	-0.4233653	0.0324765	1	0.986375190645653	0.00516646765409419	0.370399064808639
chr1_GL834416_random	383845	383846	chr1_GL834416_random-383846	-0.1803551	0.672113	1	0.420589730554143	0.57993817685703	0.974128271864726
chr1_GL834416_random	383848	383849	chr1_GL834416_random-383849	-0.3238116	0.3991259	1	0.719877986781901	0.270195078073462	0.946069247261023
chr1_GL834416_random	384262	384263	chr1_GL834416_random-384263	-0.4780932	0.3684691	1	0.748805287239451	0.239573138068217	0.939592297778372
chr1_GL834416_random	401142	401143	chr1_GL834416_random-401143	-0.1460741	0.5635708	1	0.546263345195729	0.450102173967086	0.966912271650291
chr1_GL834416_random	445975	445976	chr1_GL834416_random-445976	-0.2611472	0.341682	1	0.773512963904423	0.213719344433539	0.932775975545776
chr1_GL834416_random	726592	726593	chr1_GL834416_random-726593	-0.5665173	0.4927514	1	0.625419420437214	0.369725006702334	0.960006771821236
chr1_GL834416_random	726593	726594	chr1_GL834416_random-726594	-0.3297152	0.2944664	1	0.817031011692933	0.170394670396573	0.917100499610351
chr1_GL834416_random	733365	733366	chr1_GL834416_random-733366	-0.08259001	0.8541526	1	0.198525673614642	0.810034867351418	0.981340204974312
chr1_GL834416_random	751693	751694	chr1_GL834416_random-751694	0.07700391	0.9406413	1	0.0775800711743772	0.922428722708479	0.983576477632305
chr1_GL834416_random	762216	762217	chr1_GL834416_random-762217	-0.2730127	0.4768799	1	0.643263853584138	0.352272084799696	0.958108357483629
chr1_GL834416_random	762254	762255	chr1_GL834416_random-762255	-0.2774925	0.4540457	1	0.664667005592273	0.327558794752613	0.955089706830468
chr1_GL834416_random	765903	765904	chr1_GL834416_random-765904	-0.2727162	0.4609617	1	0.657346212506355	0.334993225234722	0.956042579357567
chr1_GL834416_random	765960	765961	chr1_GL834416_random-765961	-0.2523523	0.4858205	1	0.63329944077275	0.362076507339571	0.959196426925675
chr1_GL834416_random	766108	766109	chr1_GL834416_random-766109	-0.2498136	0.4994224	1	0.618200305033045	0.37712547767682	0.960760778534716
chr1_GL834416_random	768173	768174	chr1_GL834416_random-768174	-0.2722804	0.4985029	1	0.619318759532283	0.376103195521838	0.960658318833197
chr1_GL834416_random	793557	793558	chr1_GL834416_random-793558	-0.2694477	0.5598496	1	0.550177935943061	0.445784364798566	0.966602491580132
chr1_GL834416_random	797278	797279	chr1_GL834416_random-797279	-0.1263317	0.7249399	1	0.36085409252669	0.645425861263214	0.976692144251521
chr1_GL834416_random	802452	802453	chr1_GL834416_random-802453	-0.2250336	0.5069048	1	0.610574478901881	0.385470506229502	0.96157762682586
chr1_GL834416_random	802555	802556	chr1_GL834416_random-802556	-0.2521296	0.5130139	1	0.604321301474326	0.392318129287627	0.962222926363835
chr1_GL834416_random	807141	807142	chr1_GL834416_random-807142	0.05078218	0.8769131	1	0.169395017793594	0.839496117044897	0.98198325302084
chr1_GL834416_random	807164	807165	chr1_GL834416_random-807165	0.1587137	0.7392936	1	0.342958820538892	0.663430894999393	0.977310350039788
chr1_GL834417_random	472303	472304	chr1_GL834417_random-472304	0.04214798	0.8904811	1	0.150940518556177	0.857104276256422	0.982346851059102
chr1_GL834417_random	968175	968176	chr1_GL834417_random-968176	-0.02000579	0.9471496	1	0.0695475343162176	0.930924524223238	0.983723922420235
chr1_GL834417_random	968429	968430	chr1_GL834417_random-968430	-0.1613766	0.3920474	1	0.726385358413828	0.263030870334086	0.944681586267312
chr1_GL834417_random	2446080	2446081	chr1_GL834417_random-2446081	-0.1060168	0.613546	1	0.492628368073208	0.508995928010014	0.970628264035407
chr1_GL834417_random	2446090	2446091	chr1_GL834417_random-2446091	-0.09583227	0.5430978	1	0.56751398068124	0.426470522215774	0.965142718750319
chr1_GL834417_random	2538196	2538197	chr1_GL834417_random-2538197	-0.4054436	0.04258107	1	0.982562277580071	0.00800860371113829	0.446008060959943
chr1_GL834417_random	2538460	2538461	chr1_GL834417_random-2538461	-0.2739396	0.1295512	1	0.941026944585663	0.0474482338033084	0.768210711804969
chr1_GL834417_random	3373879	3373880	chr1_GL834417_random-3373880	0.1800645	0.4202983	1	0.699288256227758	0.291945299895439	0.949885789518019
chr1_GL834417_random	3564801	3564802	chr1_GL834417_random-3564802	-0.2010647	0.3092522	1	0.805083884087443	0.183637453606743	0.922616076440554
chr1_GL834417_random	3565056	3565057	chr1_GL834417_random-3565057	-0.2326076	0.3409406	1	0.774478901881037	0.213016363011592	0.932569087019381
chr1_GL834417_random	3602384	3602385	chr1_GL834417_random-3602385	0.1041625	0.5427803	1	0.568073207930859	0.426106456382099	0.965113975629242
chr1_GL834417_random	3602395	3602396	chr1_GL834417_random-3602396	0.1026146	0.5976107	1	0.509862735129639	0.490040220000081	0.969526730592452
chr1_GL834417_random	3602397	3602398	chr1_GL834417_random-3602398	-0.01244023	0.9522684	1	0.0619725470259278	0.937608818030822	0.983838080650511
chr1_GL834417_random	3602437	3602438	chr1_GL834417_random-3602438	0.04789776	0.7880923	1	0.281189628876462	0.725221224696711	0.979203350385689
chr1_GL834417_random	3602645	3602646	chr1_GL834417_random-3602646	0.164834	0.3478657	1	0.767819013726487	0.219609493744499	0.934460823832051
chr1_GL834417_random	3602678	3602679	chr1_GL834417_random-3602679	-0.128503	0.4550613	1	0.663650228774784	0.328647712957885	0.955231847817863
chr1_GL834417_random	3631216	3631217	chr1_GL834417_random-3631217	-0.1420935	0.4069894	1	0.711997966446365	0.278217652616533	0.947542795626308
chr1_GL834417_random	3631406	3631407	chr1_GL834417_random-3631407	-0.1275739	0.5299487	1	0.58312150482969	0.411456692240684	0.963916690791959
chr1_GL834417_random	3631446	3631447	chr1_GL834417_random-3631447	-0.290372	0.1863103	1	0.90493136756482	0.0839534578159508	0.850254363193199
chr1_GL834417_random	3631532	3631533	chr1_GL834417_random-3631533	-0.2501715	0.2806415	1	0.829639044229792	0.15829526944149	0.911325904208163
chr1_GL834418_random	314749	314750	chr1_GL834418_random-314750	-0.1946113	0.3057067	1	0.808083375699034	0.180434108694805	0.921350289570234
chr1_GL834418_random	314751	314752	chr1_GL834418_random-314752	-0.1833182	0.3312977	1	0.784341637010676	0.203936923985067	0.92977782006741
chr1_GL834418_random	314780	314781	chr1_GL834418_random-314781	0.01237749	0.9479433	1	0.0683274021352313	0.931960835701338	0.983741726662306
chr1_GL834418_random	314898	314899	chr1_GL834418_random-314899	-0.07139874	0.6850899	1	0.405846466700559	0.595904120023164	0.974803982764853
chr1_GL834418_random	314931	314932	chr1_GL834418_random-314932	-0.06707722	0.7005321	1	0.388815455007626	0.615008957211944	0.975567556788989
chr1_GL834418_random	314959	314960	chr1_GL834418_random-314960	0.01388031	0.9335717	1	0.0866802236908999	0.913204387122077	0.983413334234116
chr1_GL834418_random	315013	315014	chr1_GL834418_random-315014	-0.03445569	0.8359185	1	0.221708185053381	0.78651210343755	0.98079285248116
chr1_GL834418_random	641841	641842	chr1_GL834418_random-641842	-0.06448788	0.6836476	1	0.407168276563294	0.594125518593073	0.97473046084049
chr1_GL834418_random	960713	960714	chr1_GL834418_random-960714	-0.1289068	0.6443478	1	0.453685815963396	0.546068421095699	0.97256760488673
chr1_GL834418_random	960872	960873	chr1_GL834418_random-960873	-0.1107275	0.7050175	1	0.383172343670564	0.620578930556438	0.975781537972424
chr1_GL834418_random	960875	960876	chr1_GL834418_random-960876	-0.1322268	0.642613	1	0.455871886120996	0.543965987566523	0.972464497919882
chr1_GL834419_random	1581251	1581252	chr1_GL834419_random-1581252	0.1428975	0.7036739	1	0.385002541942044	0.618909490841804	0.975717797631023
chr1_GL834419_random	1581338	1581339	chr1_GL834419_random-1581339	-0.2212338	0.5844938	1	0.524300965937977	0.474558648182311	0.968563849926556
chr1_GL834420_random	234043	234044	chr1_GL834420_random-234044	0.2813896	0.6718666	1	0.420843924758516	0.579635833776725	0.974115126261091
chr1_GL834420_random	267910	267911	chr1_GL834420_random-267911	0.1273729	0.6651403	1	0.429486527707168	0.571394334239429	0.973751575939365
chr1_GL834420_random	406909	406910	chr1_GL834420_random-406910	0.2413807	0.266642	1	0.840010167768175	0.146332635032677	0.904767181873654
chr1_GL834421_random	226414	226415	chr1_GL834421_random-226415	-0.04407087	0.8712888	1	0.177020843924759	0.832206611339265	0.981828307563795
chr1_GL834422_random	242187	242188	chr1_GL834422_random-242188	0.2596603	0.1758449	1	0.912252160650737	0.076701649099782	0.839240048167483
chr1_GL834422_random	355831	355832	chr1_GL834422_random-355832	-0.06328655	0.6817177	1	0.409354346720895	0.591747204873754	0.974631475545792
chr1_GL834422_random	637086	637087	chr1_GL834422_random-637087	-0.01610709	0.9190514	1	0.105541433655313	0.894274251915709	0.983068170056077
chr1_GL834422_random	637087	637088	chr1_GL834422_random-637088	-0.2662941	0.1968983	1	0.897305541433655	0.0915110400643974	0.86011478421261
chr1_GL834422_random	637091	637092	chr1_GL834422_random-637092	-0.179236	0.4456846	1	0.672547025927809	0.318631368536255	0.953889429325471
chr1_GL834422_random	637092	637093	chr1_GL834422_random-637093	-0.2541829	0.2191135	1	0.880376207422471	0.108056027321739	0.877422042557608
chr1_GL834422_random	637093	637094	chr1_GL834422_random-637094	-0.1900504	0.4531917	1	0.665378749364514	0.326643897081279	0.954969581830001
chr1_GL834422_random	637323	637324	chr1_GL834422_random-637324	-0.1348155	0.7178558	1	0.368276563294357	0.636571043574791	0.976375587210289
chr1_GL834422_random	1005447	1005448	chr1_GL834422_random-1005448	0.1534719	0.5492535	1	0.561413319776309	0.433543838872276	0.965691908199362
chr1_GL834423_random	894843	894844	chr1_GL834423_random-894844	-0.005164742	0.9744873	1	0.0335027961362481	0.966641607568452	0.98431588567295
chr1_GL834423_random	913513	913514	chr1_GL834423_random-913514	-0.1663172	0.3923391	1	0.726080325368582	0.263325012768329	0.944739964047041
chr1_GL834423_random	913634	913635	chr1_GL834423_random-913635	-0.2428772	0.5587318	1	0.551143873919675	0.44448927424112	0.966508441629734
chr1_GL834423_random	945580	945581	chr1_GL834423_random-945581	0.1606023	0.3499265	1	0.766039654295882	0.221583046827987	0.935006616811205
chr1_GL834423_random	1003997	1003998	chr1_GL834423_random-1003998	0.1663545	0.3412127	1	0.774275546517539	0.213274282444824	0.9326451408421
chr1_GL834423_random	1687414	1687415	chr1_GL834423_random-1687415	-0.1442304	0.7828937	1	0.288256227758007	0.718599576295913	0.979015737696813
chr1_GL834423_random	2054905	2054906	chr1_GL834423_random-2054906	-0.2276073	0.5828024	1	0.52618200305033	0.472570559117093	0.968435773455777
chr1_GL834423_random	2263109	2263110	chr1_GL834423_random-2263110	0.140078	0.3881292	1	0.730096593797661	0.2590890264412	0.94388718448532
chr1_GL834423_random	2263228	2263229	chr1_GL834423_random-2263229	0.05808173	0.7220209	1	0.363650228774784	0.641774670493936	0.97656264883898
chr1_GL834423_random	2775554	2775555	chr1_GL834423_random-2775555	0.04930706	0.759031	1	0.317590238942552	0.688320581522043	0.978112850762193
chr1_GL834423_random	2775614	2775615	chr1_GL834423_random-2775615	0.03639263	0.8131901	1	0.249059481443823	0.757305468572554	0.980066865209053
chr1_GL834424_random	654758	654759	chr1_GL834424_random-654759	-0.150814	0.5202632	1	0.59598373157092	0.400482968354497	0.962964581834177
chr1_GL834424_random	687376	687377	chr1_GL834424_random-687377	-0.08897144	0.5781676	1	0.530859176410778	0.46713258503093	0.96808005745876
chr1_GL834424_random	704601	704602	chr1_GL834424_random-704602	-0.2209897	0.4766706	1	0.64351804778851	0.352043409177909	0.958082286714106
chr1_GL834424_random	704704	704705	chr1_GL834424_random-704705	-0.2222221	0.2528012	1	0.852262328418912	0.134803467632927	0.89745751782758
chr1_GL834424_random	704912	704913	chr1_GL834424_random-704913	0.04039891	0.8427245	1	0.213573970513472	0.795283192592284	0.981000661261445
chr1_GL834424_random	717579	717580	chr1_GL834424_random-717580	0.0587011	0.7873792	1	0.28220640569395	0.724312412520397	0.979177799665699
chr1_GL834424_random	717626	717627	chr1_GL834424_random-717627	-0.1007108	0.605157	1	0.501169293340112	0.498997081057066	0.970057339197841
chr1_GL834424_random	717675	717676	chr1_GL834424_random-717676	0.01196446	0.9592092	1	0.0526690391459075	0.946675217661326	0.983990386870848
chr1_GL834424_random	717676	717677	chr1_GL834424_random-717677	-0.4663914	0.02175496	1	0.990543975597356	0.00269425317757706	0.26949669192684
chr1_GL834424_random	1023741	1023742	chr1_GL834424_random-1023742	-0.7612581	0.002164589	0.999999999999977	0.998169801728521	6.06625471226733e-05	0.0309078545931154
chr1_GL834424_random	2139105	2139106	chr1_GL834424_random-2139106	-0.715835	0.003499096	0.999999999999987	0.997559735638027	0.000134230036337811	0.0503757502929195
chr1_GL834425_random	30515	30516	chr1_GL834425_random-30516	-0.1193692	0.5998367	1	0.507473309608541	0.492678555031292	0.969684970492709
chr1_GL834425_random	415093	415094	chr1_GL834425_random-415094	-0.1667266	0.5319379	1	0.580884595831215	0.413719515748291	0.964106963392402
chr1_GL834425_random	575219	575220	chr1_GL834425_random-575220	0.01238963	0.9373195	1	0.0820538891713269	0.918093903508649	0.983500212742118
chr1_GL834425_random	575403	575404	chr1_GL834425_random-575404	0.1380866	0.5830305	1	0.525876970005084	0.472838558976343	0.968453099340717
chr1_GL834426_random	52868	52869	chr1_GL834426_random-52869	-0.1181939	0.6000843	1	0.50711743772242	0.492972214380191	0.969702481772708
chr1_GL834426_random	52937	52938	chr1_GL834426_random-52938	-0.1345608	0.5493091	1	0.561260803253686	0.433607854517031	0.965696799522322
chr1_GL834426_random	97326	97327	chr1_GL834426_random-97327	-0.09465159	0.6500122	1	0.447280122013218	0.552944765398166	0.972899505131533
chr1_GL834426_random	97609	97610	chr1_GL834426_random-97610	-0.07176989	0.7311903	1	0.351703101169293	0.653255981729046	0.976965083764741
chr1_GL834426_random	294772	294773	chr1_GL834426_random-294773	-0.0620658	0.7720597	1	0.301626842907982	0.704828323818157	0.978614505802929
chr1_GL834426_random	294773	294774	chr1_GL834426_random-294774	-0.03511259	0.8728737	1	0.174529740721912	0.834260163756382	0.981872226785943
chr1_GL834426_random	294779	294780	chr1_GL834426_random-294780	-0.02938326	0.8894139	1	0.152567361464159	0.855718174731621	0.982318761888909
chr1_GL834426_random	294787	294788	chr1_GL834426_random-294788	-0.1224588	0.5039982	1	0.613573970513472	0.382223286090573	0.961263849624146
chr1_GL834426_random	294805	294806	chr1_GL834426_random-294806	0.07773693	0.6250022	1	0.477986781901373	0.522719679102705	0.971377332583845
chr1_GL834426_random	294900	294901	chr1_GL834426_random-294901	0.07097306	0.6553475	1	0.441128622267412	0.55943756514698	0.973205604339666
chr1_GL834426_random	294974	294975	chr1_GL834426_random-294975	-0.1905471	0.5271983	1	0.587239450940519	0.40833300998313	0.963650692799679
chr1_GL834426_random	525984	525985	chr1_GL834426_random-525985	-0.2544811	0.2016244	1	0.893594306049822	0.0949541110092033	0.864151464606043
chr1_GL834426_random	612378	612379	chr1_GL834426_random-612379	-0.2994055	0.1335922	1	0.93823080833757	0.0498054575174959	0.776364685798802
chr1_GL834426_random	612440	612441	chr1_GL834426_random-612441	-0.3202732	0.09936307	1	0.957651245551601	0.0311626790626851	0.698590420365204
chr1_GL834426_random	612441	612442	chr1_GL834426_random-612442	-0.2980068	0.1238646	1	0.944229791560752	0.0441993356991321	0.755880985087715
chr1_GL834426_random	612480	612481	chr1_GL834426_random-612481	-0.09137686	0.5683781	1	0.541637010676157	0.455694659775996	0.96730506250155
chr1_GL834426_random	612562	612563	chr1_GL834426_random-612563	-0.06712495	0.7294824	1	0.354245043213015	0.651114834330512	0.976891085461877
chr1_GL834427_random	392393	392394	chr1_GL834427_random-392394	-0.07283892	0.678454	1	0.412608032536858	0.587729332784786	0.974462478517007
chr1_GL834427_random	392444	392445	chr1_GL834427_random-392445	-0.1224918	0.4788383	1	0.640823589222166	0.354413668530245	0.958350949532466
chr1_GL834427_random	940093	940094	chr1_GL834427_random-940094	-0.07506753	0.6677744	1	0.425521098118963	0.574619044365225	0.973895034361893
chr1_GL834427_random	966768	966769	chr1_GL834427_random-966769	-0.2684439	0.1121306	1	0.948957803762074	0.0377558189602634	0.726920445415939
chr1_GL834427_random	966830	966831	chr1_GL834427_random-966831	0.1681069	0.3157932	1	0.798932384341637	0.189592444400226	0.9248640371005
chr1_GL834427_random	1499302	1499303	chr1_GL834427_random-1499303	0.151533	0.4069171	1	0.712150482968988	0.278143587719629	0.947529560098045
chr1_GL834427_random	1499399	1499400	chr1_GL834427_random-1499400	0.09948187	0.6048476	1	0.501474326385358	0.49862914208738	0.970035906525149
chr1_GL834427_random	1499400	1499401	chr1_GL834427_random-1499401	-0.07040813	0.6554646	1	0.440976105744789	0.559580241781627	0.973212253120535
chr1_GL834427_random	1789922	1789923	chr1_GL834427_random-1789923	-0.2603405	0.1505397	1	0.928520589730554	0.0601140683977796	0.805890951100466
chr1_GL834427_random	1962846	1962847	chr1_GL834427_random-1962847	-0.2161755	0.2319291	1	0.869598373157092	0.118004274783163	0.885732604470805
chr1_GL834428_random	243150	243151	chr1_GL834428_random-243151	-0.4565349	0.253383	1	0.851499745805796	0.135281978762389	0.897783150049244
chr1_GL834428_random	253807	253808	chr1_GL834428_random-253808	-0.5509085	0.06867591	1	0.971631926792069	0.0172802380400724	0.592767781214454
chr1_GL834428_random	254116	254117	chr1_GL834428_random-254117	-0.0335569	0.8641736	1	0.186070157600407	0.822993401228234	0.981628617152793
chr1_GL834428_random	276203	276204	chr1_GL834428_random-276204	-0.2234809	0.1910807	1	0.902033553634977	0.0873314921496075	0.854844333448536
chr1_GL834428_random	276418	276419	chr1_GL834428_random-276419	-0.4409058	0.03692516	1	0.984646670055923	0.00636054843200043	0.405193864992444
chr1_GL834428_random	354378	354379	chr1_GL834428_random-354379	-0.2910887	0.1387027	1	0.93512963904423	0.052843035407026	0.786018088417333
chr1_GL834428_random	357845	357846	chr1_GL834428_random-357846	-0.3703291	0.05001947	1	0.979257752923233	0.0103835869570521	0.489546214350906
chr1_GL834428_random	359972	359973	chr1_GL834428_random-359973	0.04618942	0.7919568	1	0.276156583629893	0.730149128168101	0.979340810863361
chr1_GL834428_random	360220	360221	chr1_GL834428_random-360221	0.1605157	0.3130262	1	0.801270971021861	0.187066229092977	0.923926560839268
chr1_GL834428_random	430220	430221	chr1_GL834428_random-430221	0.09980917	0.5317238	1	0.581037112353838	0.41347581875607	0.96408656827135
chr1_GL834428_random	430525	430526	chr1_GL834428_random-430526	0.1840071	0.2883329	1	0.823436705643111	0.164992328029097	0.914617881299596
chr1_GL834428_random	608905	608906	chr1_GL834428_random-608906	-0.4017242	0.0796197	1	0.966802236908998	0.0218925467889985	0.638509713378556
chr1_GL834428_random	783511	783512	chr1_GL834428_random-783512	0.08981652	0.623815	1	0.48002033553635	0.521293857781825	0.971301291803087
chr1_GL834428_random	1094006	1094007	chr1_GL834428_random-1094007	0.09310776	0.5639766	1	0.545551601423488	0.450573627203446	0.966945748294208
chr1_GL834428_random	1120784	1120785	chr1_GL834428_random-1120785	0.1088734	0.4977296	1	0.620132180986274	0.375244006532296	0.96057179063079
chr1_GL834429_random	243477	243478	chr1_GL834429_random-243478	0.02437636	0.9351546	1	0.0844941535332994	0.915269334224428	0.983450136237194
chr1_GL834429_random	243667	243668	chr1_GL834429_random-243668	0.3685376	0.5352186	1	0.577071682765633	0.417458137304514	0.964416971906266
chr1_GL834429_random	783195	783196	chr1_GL834429_random-783196	-0.09723226	0.6124174	1	0.493441789527199	0.507648227434129	0.970552584366097
chr1_GL834430_random	186031	186032	chr1_GL834430_random-186032	-0.2352577	0.2537779	1	0.851042196237926	0.135607080611583	0.898003208197734
chr1_GL834430_random	186109	186110	chr1_GL834430_random-186110	-0.09705122	0.61959	1	0.485714285714286	0.516226431723878	0.97102773900098
chr1_GL834430_random	206264	206265	chr1_GL834430_random-206265	-0.1284675	0.5505745	1	0.559481443823081	0.435065398899434	0.965807791755448
chr1_GL834430_random	206279	206280	chr1_GL834430_random-206280	-0.1335145	0.5235546	1	0.591509913573971	0.404203879773609	0.963292997987166
chr1_GL834430_random	206555	206556	chr1_GL834430_random-206556	-0.1413816	0.4711335	1	0.647890188103711	0.346007965657548	0.957382273790496
chr1_GL834430_random	312720	312721	chr1_GL834430_random-312721	0.4678613	0.4337042	1	0.685155058464667	0.305957516492779	0.952070912599522
chr1_GL834430_random	350971	350972	chr1_GL834430_random-350972	-0.1436573	0.429248	1	0.689247585155058	0.301279613344786	0.951362923025447
chr1_GL834430_random	351083	351084	chr1_GL834430_random-351084	0.1436573	0.429248	1	0.689247585155058	0.301279613344786	0.951362923025447
chr1_GL834431_random	19740	19741	chr1_GL834431_random-19741	0.1110328	0.5223	1	0.593085917641078	0.402784550528943	0.963168414209691
