scaffold	start	end	snp	score	p	q	quantile	adjp
chr1_GL834416_random	762254	762255	chr1_GL834416_random-762255	-0.080649	NA	NA	0.683988679472512	0.316071536099235
chr1_GL834416_random	765903	765904	chr1_GL834416_random-765904	-0.075255	NA	NA	0.645992653700247	0.3540675618715
chr1_GL834416_random	765960	765961	chr1_GL834416_random-765961	-0.072136	NA	NA	0.624977419160595	0.375082796411152
chr1_GL834416_random	766108	766109	chr1_GL834416_random-766109	-0.058906	NA	NA	0.520081893177576	0.479978322394171
chr1_GL834416_random	797081	797082	chr1_GL834416_random-797082	0.048997	NA	NA	0.417896067923165	0.582164147648582
chr1_GL834416_random	797087	797088	chr1_GL834416_random-797088	0.074453	NA	NA	0.639850665382068	0.360209550189679
chr1_GL834416_random	797278	797279	chr1_GL834416_random-797279	0.041752	NA	NA	0.359788041187451	0.640272174384296
chr1_GL834416_random	807141	807142	chr1_GL834416_random-807142	0.029616	NA	NA	0.258746311796231	0.741313903775516
chr1_GL834416_random	807164	807165	chr1_GL834416_random-807165	0.048314	NA	NA	0.411633648461492	0.588426567110255
chr1_GL834417_random	472303	472304	chr1_GL834417_random-472304	0.006275	NA	NA	0.0579273800204733	0.942132835551274
chr1_GL834417_random	968175	968176	chr1_GL834417_random-968176	0.064663	NA	NA	0.569278015294755	0.430782200276992
chr1_GL834417_random	968429	968430	chr1_GL834417_random-968430	0.09056	NA	NA	0.73721924489673	0.262840970675017
chr1_GL834417_random	2538196	2538197	chr1_GL834417_random-2538197	0.040447	NA	NA	0.350273980851448	0.649786234720299
chr1_GL834417_random	2538460	2538461	chr1_GL834417_random-2538461	0.021142	NA	NA	0.187812368278437	0.81224784729331
chr1_GL834417_random	2572416	2572417	chr1_GL834417_random-2572417	-0.059832	NA	NA	0.528150779791654	0.471909435780093
chr1_GL834417_random	3373879	3373880	chr1_GL834417_random-3373880	-0.049072	NA	NA	0.418678870355874	0.581381345215873
chr1_GL834417_random	3564801	3564802	chr1_GL834417_random-3564802	0.138731	NA	NA	0.886493647257181	0.113566568314566
chr1_GL834417_random	3565056	3565057	chr1_GL834417_random-3565057	0.179469	NA	NA	0.936713434094057	0.0633467814776901
chr1_GL834417_random	3602384	3602385	chr1_GL834417_random-3602385	-0.085901	NA	NA	0.713072800626242	0.286987414945505
chr1_GL834417_random	3602395	3602396	chr1_GL834417_random-3602396	-0.165443	NA	NA	0.924911182031673	0.0751490335400735
chr1_GL834417_random	3602437	3602438	chr1_GL834417_random-3602438	-0.068855	NA	NA	0.601493346179322	0.398566869392425
chr1_GL834417_random	3602645	3602646	chr1_GL834417_random-3602646	-0.061407	NA	NA	0.542301439152165	0.457758776419582
chr1_GL834417_random	3602678	3602679	chr1_GL834417_random-3602679	-0.129866	NA	NA	0.868248329017884	0.131811886553863
chr1_GL834417_random	3631216	3631217	chr1_GL834417_random-3631217	-0.171549	NA	NA	0.93033058348889	0.0697296320828566
chr1_GL834417_random	3631406	3631407	chr1_GL834417_random-3631407	-0.072897	NA	NA	0.630577467333052	0.369482748238695
chr1_GL834417_random	3631446	3631447	chr1_GL834417_random-3631447	0.089614	NA	NA	0.732703077015716	0.267357138556031
chr1_GL834417_random	3631532	3631533	chr1_GL834417_random-3631533	0.083837	NA	NA	0.702294213283555	0.297766002288192
chr1_GL834418_random	314749	314750	chr1_GL834418_random-314750	0.554071	NA	NA	0.995483832118986	0.00457638345276088
chr1_GL834418_random	314751	314752	chr1_GL834418_random-314752	0.524461	NA	NA	0.994580598542783	0.00547961702896369
chr1_GL834418_random	314780	314781	chr1_GL834418_random-314781	-0.052971	NA	NA	0.461070632865659	0.538989582706088
chr1_GL834418_random	314898	314899	chr1_GL834418_random-314899	-0.124639	NA	NA	0.855482627807551	0.144577587764196
chr1_GL834418_random	314931	314932	chr1_GL834418_random-314932	-0.135803	NA	NA	0.881736617089179	0.118323598482568
chr1_GL834418_random	314959	314960	chr1_GL834418_random-314960	-0.130678	NA	NA	0.869753718311555	0.130306497260191
chr1_GL834418_random	315013	315014	chr1_GL834418_random-315014	0.125826	NA	NA	0.858854699825375	0.141205515746372
chr1_GL834418_random	641841	641842	chr1_GL834418_random-641842	0.172034	NA	NA	0.930812308062865	0.0692479075088818
chr1_GL834419_random	1581338	1581339	chr1_GL834419_random-1581339	-0.080238	NA	NA	0.680014451737219	0.320045763834528
chr1_GL834420_random	221162	221163	chr1_GL834420_random-221163	-0.084257	NA	NA	0.705003914012164	0.295056301559583
chr1_GL834420_random	221164	221165	chr1_GL834420_random-221165	-0.087186	NA	NA	0.719395435659662	0.280664779912085
chr1_GL834420_random	221168	221169	chr1_GL834420_random-221169	-0.09363	NA	NA	0.751670982115975	0.248389233455772
chr1_GL834420_random	221169	221170	chr1_GL834420_random-221170	-0.062204	NA	NA	0.548955259830192	0.451104955741555
chr1_GL834420_random	234043	234044	chr1_GL834420_random-234044	0.05428	NA	NA	0.474498705365207	0.525561510206539
chr1_GL834420_random	406909	406910	chr1_GL834420_random-406910	-0.015207	NA	NA	0.135665683145661	0.864394532426085
chr1_GL834421_random	226414	226415	chr1_GL834421_random-226415	0.065934	NA	NA	0.578912506774252	0.421147708797495
chr1_GL834422_random	242187	242188	chr1_GL834422_random-242188	0.029555	NA	NA	0.258354910579876	0.741705304991871
chr1_GL834422_random	355831	355832	chr1_GL834422_random-355832	-0.008308	NA	NA	0.074908171253086	0.925152044318661
chr1_GL834422_random	637086	637087	chr1_GL834422_random-637087	-0.166313	NA	NA	0.925754200036129	0.0743060155356175
chr1_GL834422_random	637091	637092	chr1_GL834422_random-637092	-0.193632	NA	NA	0.944962967423376	0.0550972481483712
chr1_GL834422_random	637323	637324	chr1_GL834422_random-637324	0.022963	NA	NA	0.203498524718492	0.796561690853255
chr1_GL834422_random	1005447	1005448	chr1_GL834422_random-1005448	0.007959	NA	NA	0.071445775877642	0.928614439694105
chr1_GL834423_random	894843	894844	chr1_GL834423_random-894844	0.027024	NA	NA	0.237670861684832	0.762389353886915
chr1_GL834423_random	913513	913514	chr1_GL834423_random-913514	0.164493	NA	NA	0.924007948455471	0.0760522671162763
chr1_GL834423_random	913634	913635	chr1_GL834423_random-913635	0.159874	NA	NA	0.918347684711266	0.0817125308604805
chr1_GL834423_random	945580	945581	chr1_GL834423_random-945581	0.03603	NA	NA	0.313361835370627	0.68669838020112
chr1_GL834423_random	1003997	1003998	chr1_GL834423_random-1003998	0.050799	NA	NA	0.436382248449449	0.563677967122298
chr1_GL834423_random	1687414	1687415	chr1_GL834423_random-1687415	0.036083	NA	NA	0.313813452158728	0.686246763413019
chr1_GL834423_random	2263109	2263110	chr1_GL834423_random-2263110	0.006655	NA	NA	0.0609983741795628	0.939061841392184
chr1_GL834423_random	2263228	2263229	chr1_GL834423_random-2263229	0.024171	NA	NA	0.214247004275306	0.785813211296441
chr1_GL834424_random	654528	654529	chr1_GL834424_random-654529	-0.051794	NA	NA	0.448304931655326	0.551755283916421
chr1_GL834424_random	687376	687377	chr1_GL834424_random-687377	0.067423	NA	NA	0.59023303426266	0.409827181309087
chr1_GL834424_random	704601	704602	chr1_GL834424_random-704602	-0.071726	NA	NA	0.621846209429759	0.378214006141988
chr1_GL834424_random	704704	704705	chr1_GL834424_random-704705	-0.029248	NA	NA	0.256157042211116	0.743903173360631
chr1_GL834424_random	704912	704913	chr1_GL834424_random-704913	0.084339	NA	NA	0.705545854157885	0.294514361413862
chr1_GL834424_random	717579	717580	chr1_GL834424_random-717580	-0.20147	NA	NA	0.948816764015174	0.0512434515565725
chr1_GL834424_random	717626	717627	chr1_GL834424_random-717627	0.28882	NA	NA	0.973023423857409	0.0270367917143373
chr1_GL834424_random	1023741	1023742	chr1_GL834424_random-1023742	0.084385	NA	NA	0.70584693201662	0.294213283555127
chr1_GL834424_random	1104225	1104226	chr1_GL834424_random-1104226	0.127281	NA	NA	0.862046125127958	0.138014090443789
chr1_GL834424_random	1104269	1104270	chr1_GL834424_random-1104270	0.086107	NA	NA	0.714096465345939	0.285963750225808
chr1_GL834424_random	2139105	2139106	chr1_GL834424_random-2139106	-0.091988	NA	NA	0.743903173360631	0.256157042211116
chr1_GL834424_random	2139112	2139113	chr1_GL834424_random-2139113	0.080396	NA	NA	0.681640272174384	0.318419943397363
chr1_GL834425_random	30515	30516	chr1_GL834425_random-30516	-0.000985	NA	NA	0.00987535376648401	0.990184861805263
chr1_GL834425_random	415093	415094	chr1_GL834425_random-415094	-0.236296	NA	NA	0.961401818510267	0.0386583970614801
chr1_GL834425_random	575219	575220	chr1_GL834425_random-575220	0.133326	NA	NA	0.876257000060216	0.123803215511531
chr1_GL834425_random	575403	575404	chr1_GL834425_random-575404	-0.00191	NA	NA	0.0181851026675498	0.981875112904197
chr1_GL834426_random	52868	52869	chr1_GL834426_random-52869	0.148991	NA	NA	0.904919612211718	0.0951406033600289
chr1_GL834426_random	52937	52938	chr1_GL834426_random-52938	0.147865	NA	NA	0.902330342626603	0.0977298729451436
chr1_GL834426_random	97326	97327	chr1_GL834426_random-97327	0.132842	NA	NA	0.875052688625279	0.125007526946468
chr1_GL834426_random	97609	97610	chr1_GL834426_random-97610	0.314288	NA	NA	0.977057867164449	0.0230023484072981
chr1_GL834426_random	294772	294773	chr1_GL834426_random-294773	0.090052	NA	NA	0.734690190883362	0.265370024688384
chr1_GL834426_random	294773	294774	chr1_GL834426_random-294774	0.084009	NA	NA	0.703197446859758	0.296862768711989
chr1_GL834426_random	294779	294780	chr1_GL834426_random-294780	0.091492	NA	NA	0.741795628349491	0.258264587222256
chr1_GL834426_random	294787	294788	chr1_GL834426_random-294788	0.084794	NA	NA	0.707773830312519	0.292286385259228
chr1_GL834426_random	294805	294806	chr1_GL834426_random-294806	0.023218	NA	NA	0.20593725537424	0.794122960197507
chr1_GL834426_random	294900	294901	chr1_GL834426_random-294901	0.020128	NA	NA	0.178870355874029	0.821189859697718
chr1_GL834426_random	294974	294975	chr1_GL834426_random-294975	0.018589	NA	NA	0.165954115734329	0.834106099837418
chr1_GL834426_random	525984	525985	chr1_GL834426_random-525985	-0.073754	NA	NA	0.635093635214066	0.36496658035768
chr1_GL834426_random	612440	612441	chr1_GL834426_random-612441	0.055815	NA	NA	0.488830011440959	0.511230204130788
chr1_GL834426_random	612441	612442	chr1_GL834426_random-612442	0.053148	NA	NA	0.462636237731077	0.53742397784067
chr1_GL834426_random	612480	612481	chr1_GL834426_random-612481	0.051411	NA	NA	0.443788763774312	0.556271451797435
chr1_GL834426_random	612562	612563	chr1_GL834426_random-612563	0.055043	NA	NA	0.481303064972602	0.518757150599145
chr1_GL834427_random	392393	392394	chr1_GL834427_random-392394	0.242746	NA	NA	0.963087854519179	0.0369723610525682
chr1_GL834427_random	392444	392445	chr1_GL834427_random-392445	0.228091	NA	NA	0.958872764496899	0.041187451074848
chr1_GL834427_random	940093	940094	chr1_GL834427_random-940094	0.179487	NA	NA	0.936773649665804	0.0632865659059433
chr1_GL834427_random	966768	966769	chr1_GL834427_random-966769	0.019372	NA	NA	0.173059553200458	0.827000662371289
chr1_GL834427_random	966830	966831	chr1_GL834427_random-966831	0.012391	NA	NA	0.109983741795628	0.890076473776119
chr1_GL834427_random	1499302	1499303	chr1_GL834427_random-1499303	0.063074	NA	NA	0.556090805082194	0.443969410489553
chr1_GL834427_random	1499399	1499400	chr1_GL834427_random-1499400	0.063613	NA	NA	0.560606972963208	0.439453242608539
chr1_GL834427_random	1499400	1499401	chr1_GL834427_random-1499401	0.063416	NA	NA	0.558499427952068	0.441560787619678
chr1_GL834427_random	1789922	1789923	chr1_GL834427_random-1789923	0.089105	NA	NA	0.730234238574095	0.269825976997652
chr1_GL834427_random	1962846	1962847	chr1_GL834427_random-1962847	0.034205	NA	NA	0.297826217859939	0.702233997711808
chr1_GL834428_random	243150	243151	chr1_GL834428_random-243151	-0.245115	NA	NA	0.964111519238875	0.0359486963328717
chr1_GL834428_random	253807	253808	chr1_GL834428_random-253808	-0.000207	NA	NA	0.00213765279701331	0.997922562774734
chr1_GL834428_random	254116	254117	chr1_GL834428_random-254117	0.228457	NA	NA	0.959113626783886	0.0409465887878605
chr1_GL834428_random	276203	276204	chr1_GL834428_random-276204	0.16742	NA	NA	0.926657433612332	0.0734027819594147
chr1_GL834428_random	276418	276419	chr1_GL834428_random-276419	0.031204	NA	NA	0.272234599867526	0.727825615704221
chr1_GL834428_random	354188	354189	chr1_GL834428_random-354189	0.017019	NA	NA	0.15234539651954	0.847714819052207
chr1_GL834428_random	354195	354196	chr1_GL834428_random-354196	0.018989	NA	NA	0.169265972180406	0.830794243391341
chr1_GL834428_random	354378	354379	chr1_GL834428_random-354379	-0.163784	NA	NA	0.923104714879268	0.0769555006924791
chr1_GL834428_random	357845	357846	chr1_GL834428_random-357846	-0.025794	NA	NA	0.227524537845487	0.77253567772626
chr1_GL834428_random	359972	359973	chr1_GL834428_random-359973	-0.036479	NA	NA	0.317336063105919	0.682724152465828
chr1_GL834428_random	360220	360221	chr1_GL834428_random-360221	0.08011	NA	NA	0.679352080448004	0.320708135123743
chr1_GL834428_random	430220	430221	chr1_GL834428_random-430221	-0.435364	NA	NA	0.988739688083338	0.0113205274884085
chr1_GL834428_random	430525	430526	chr1_GL834428_random-430526	-0.055845	NA	NA	0.48919130487144	0.510868910700307
chr1_GL834428_random	608905	608906	chr1_GL834428_random-608906	0.023764	NA	NA	0.210272776540013	0.789787439031734
chr1_GL834428_random	783511	783512	chr1_GL834428_random-783512	-0.078146	NA	NA	0.666827241524658	0.333232974047089
chr1_GL834428_random	1077405	1077406	chr1_GL834428_random-1077406	-0.05331	NA	NA	0.464533028241103	0.535527187330644
chr1_GL834428_random	1080091	1080092	chr1_GL834428_random-1080092	-0.051224	NA	NA	0.441259709760944	0.558800505810803
chr1_GL834428_random	1094006	1094007	chr1_GL834428_random-1094007	-0.085871	NA	NA	0.712831938339255	0.287228277232492
chr1_GL834428_random	1094008	1094009	chr1_GL834428_random-1094009	-0.058191	NA	NA	0.513367856927802	0.486692358643945
chr1_GL834428_random	1094010	1094011	chr1_GL834428_random-1094011	-0.062211	NA	NA	0.549045583187812	0.451014632383934
chr1_GL834428_random	1094011	1094012	chr1_GL834428_random-1094012	-0.055762	NA	NA	0.48822785572349	0.511832359848257
chr1_GL834428_random	1096957	1096958	chr1_GL834428_random-1096958	-0.124403	NA	NA	0.854699825374842	0.145360390196905
chr1_GL834428_random	1125367	1125368	chr1_GL834428_random-1125368	-0.06322	NA	NA	0.557114469801891	0.442945745769856
chr1_GL834429_random	243477	243478	chr1_GL834429_random-243478	-0.041608	NA	NA	0.358643945324261	0.641416270247486
chr1_GL834429_random	783195	783196	chr1_GL834429_random-783196	-0.065181	NA	NA	0.572770518456073	0.427289697115674
chr1_GL834430_random	186031	186032	chr1_GL834430_random-186032	0.003014	NA	NA	0.028421749864515	0.971638465707232
chr1_GL834430_random	186109	186110	chr1_GL834430_random-186110	0.028458	NA	NA	0.249202143674354	0.750858071897393
chr1_GL834430_random	206264	206265	chr1_GL834430_random-206265	-0.201221	NA	NA	0.948696332871681	0.0513638827000662
chr1_GL834430_random	206279	206280	chr1_GL834430_random-206280	0.004951	NA	NA	0.047329439393027	0.95273077617872
chr1_GL834430_random	206555	206556	chr1_GL834430_random-206556	0.032525	NA	NA	0.283133618353706	0.716926597218041
chr1_GL834430_random	350971	350972	chr1_GL834430_random-350972	0.113281	NA	NA	0.826398506653821	0.173661708917926
chr1_GL834430_random	351083	351084	chr1_GL834430_random-351084	-0.102168	NA	NA	0.786836876016138	0.213223339555609
chr1_GL834431_random	19740	19741	chr1_GL834431_random-19741	0.029785	NA	NA	0.260161377732282	0.739898837839465
chr1_GL834431_random	19818	19819	chr1_GL834431_random-19819	0.036267	NA	NA	0.315288733666526	0.684771481905221
chr1_GL834433_random	3023	3024	chr1_GL834433_random-3024	-0.046491	NA	NA	0.397904498103209	0.602155717468537
chr1_GL834433_random	27591	27592	chr1_GL834433_random-27592	0.038661	NA	NA	0.33570181248871	0.664358403083037
chr1_GL834433_random	181117	181118	chr1_GL834433_random-181118	0.513787	NA	NA	0.993797796110074	0.00626241946167279
chr1_GL834433_random	181153	181154	chr1_GL834433_random-181154	0.261234	NA	NA	0.967182513397965	0.0328777021737821
chr1_GL834433_random	181164	181165	chr1_GL834433_random-181165	-0.101879	NA	NA	0.785572349009454	0.214487866562293
chr1_GL834433_random	181390	181391	chr1_GL834433_random-181391	0.02246	NA	NA	0.198169446618896	0.801890768952851
chr1_GL834434_random	225504	225505	chr1_GL834434_random-225505	-0.025557	NA	NA	0.225085807189739	0.774974408382008
chr1_GL834434_random	273290	273291	chr1_GL834434_random-273291	-0.015647	NA	NA	0.138857108448245	0.861203107123502
chr1_GL834436_random	777561	777562	chr1_GL834436_random-777562	0.005746	NA	NA	0.0545553080026495	0.945504907569097
chr1_GL834436_random	1093964	1093965	chr1_GL834436_random-1093965	-0.017242	NA	NA	0.15463358824592	0.845426627325826
chr1_GL834436_random	1094136	1094137	chr1_GL834436_random-1094137	-0.024806	NA	NA	0.219124465586801	0.780935749984946
chr1_GL834436_random	1094256	1094257	chr1_GL834436_random-1094257	-0.272127	NA	NA	0.969410489552598	0.0306497260191486
chr1_GL834436_random	1255568	1255569	chr1_GL834436_random-1255569	0.007736	NA	NA	0.069970494369844	0.930089721201903
chr1_GL834436_random	1256089	1256090	chr1_GL834436_random-1256090	0.02914	NA	NA	0.255133377491419	0.744926838080328
chr1_GL834436_random	1256231	1256232	chr1_GL834436_random-1256232	0.1752	NA	NA	0.93358222436322	0.0664779912085265
chr1_GL834436_random	2134353	2134354	chr1_GL834436_random-2134354	-0.106785	NA	NA	0.806286505690372	0.193773709881375
chr1_GL834436_random	2360388	2360389	chr1_GL834436_random-2360389	-0.109232	NA	NA	0.814957548021918	0.185102667549828
chr1_GL834436_random	2581638	2581639	chr1_GL834436_random-2581639	-0.14672	NA	NA	0.900403444330704	0.0996567712410429
chr1_GL834436_random	2704952	2704953	chr1_GL834436_random-2704953	0.046818	NA	NA	0.400012043114349	0.600048172457397
chr1_GL834436_random	2704977	2704978	chr1_GL834436_random-2704978	0.00398	NA	NA	0.0367314987655808	0.963328716806166
chr1_GL834436_random	2705079	2705080	chr1_GL834436_random-2705080	0.016142	NA	NA	0.143674354187993	0.856385861383754
chr1_GL834436_random	2705139	2705140	chr1_GL834436_random-2705140	0.012452	NA	NA	0.110826759800084	0.889233455771663
chr1_GL834436_random	2705143	2705144	chr1_GL834436_random-2705144	0.01276	NA	NA	0.113626783886313	0.886433431685434
chr1_GL834436_random	3254911	3254912	chr1_GL834436_random-3254912	-0.040487	NA	NA	0.350454627566689	0.649605588005058
chr1_GL834436_random	3450186	3450187	chr1_GL834436_random-3450187	-0.016375	NA	NA	0.146444270488348	0.853615945083399
chr1_GL834436_random	3450232	3450233	chr1_GL834436_random-3450233	-0.009729	NA	NA	0.0879749503221533	0.912085265249594
chr1_GL834436_random	3450289	3450290	chr1_GL834436_random-3450290	0.011933	NA	NA	0.105979406274463	0.894080809297284
chr1_GL834436_random	3450420	3450421	chr1_GL834436_random-3450421	0.312567	NA	NA	0.976937436020955	0.0231227795507918
chr1_GL834436_random	3450433	3450434	chr1_GL834436_random-3450434	0.299722	NA	NA	0.974468597579334	0.0255916179924128
chr1_GL834436_random	3450457	3450458	chr1_GL834436_random-3450458	-0.068132	NA	NA	0.596375022580839	0.403685192990907
chr1_GL834436_random	3475158	3475159	chr1_GL834436_random-3475159	-0.006522	NA	NA	0.0595532004576383	0.940507015114109
chr1_GL834436_random	3475211	3475212	chr1_GL834436_random-3475212	-0.022945	NA	NA	0.203347985789125	0.796712229782622
chr1_GL834436_random	3475409	3475410	chr1_GL834436_random-3475410	-0.037714	NA	NA	0.327813572589872	0.672246642981875
chr1_GL834437_random	410	411	chr1_GL834437_random-411	0.220286	NA	NA	0.956464141627025	0.0435960739447221
chr1_GL834437_random	457	458	chr1_GL834437_random-458	-0.075071	NA	NA	0.644667911121816	0.355392304449931
chr1_GL834438_random	674039	674040	chr1_GL834438_random-674040	-0.045529	NA	NA	0.389624856988017	0.61043535858373
chr1_GL834438_random	674147	674148	chr1_GL834438_random-674148	0.048365	NA	NA	0.412235804178961	0.587824411392786
chr1_GL834438_random	674148	674149	chr1_GL834438_random-674149	0.033254	NA	NA	0.289245498886012	0.710814716685735
chr1_GL834438_random	674204	674205	chr1_GL834438_random-674205	3e-06	NA	NA	6.02155717468537e-05	0.99995483832119
chr1_GL834438_random	702519	702520	chr1_GL834438_random-702520	0.011509	NA	NA	0.102547118684892	0.897513096886855
chr1_GL834438_random	702679	702680	chr1_GL834438_random-702680	0.03619	NA	NA	0.314807009092551	0.685253206479196
chr1_GL834438_random	734554	734555	chr1_GL834438_random-734555	-0.053374	NA	NA	0.465165291744445	0.534894923827302
chr1_GL834438_random	734606	734607	chr1_GL834438_random-734607	-0.072032	NA	NA	0.623953754440898	0.376106461130848
chr1_GL834438_random	764299	764300	chr1_GL834438_random-764300	0.074028	NA	NA	0.636659240079485	0.363400975492262
chr1_GL834438_random	799435	799436	chr1_GL834438_random-799436	-0.024034	NA	NA	0.213042692840369	0.787017522731378
chr1_GL834438_random	799534	799535	chr1_GL834438_random-799535	-0.02291	NA	NA	0.203227554645631	0.796832660926115
chr1_GL834438_random	869077	869078	chr1_GL834438_random-869078	0.093242	NA	NA	0.74995483832119	0.250105377250557
chr1_GL834438_random	869079	869080	chr1_GL834438_random-869080	0.129571	NA	NA	0.867826820015656	0.132233395556091
chr1_GL834438_random	869082	869083	chr1_GL834438_random-869083	0.098425	NA	NA	0.77262600108388	0.227434214487867
chr1_GL834438_random	869093	869094	chr1_GL834438_random-869094	0.125019	NA	NA	0.856626723670741	0.143433491901006
chr1_GL834438_random	869103	869104	chr1_GL834438_random-869104	0.108624	NA	NA	0.812910218582525	0.187149996989221
chr1_GL834438_random	869379	869380	chr1_GL834438_random-869380	0.06599	NA	NA	0.579755524778708	0.420304690793039
chr1_GL834438_random	955225	955226	chr1_GL834438_random-955226	-0.107785	NA	NA	0.810080086710423	0.189980128861324
chr1_GL834438_random	955311	955312	chr1_GL834438_random-955312	-0.148553	NA	NA	0.904016378635515	0.0960438369362317
chr1_GL834438_random	955319	955320	chr1_GL834438_random-955320	-0.210852	NA	NA	0.952610345035226	0.0474498705365207
chr1_GL834438_random	1829905	1829906	chr1_GL834438_random-1829906	-0.041414	NA	NA	0.35740952610345	0.642650689468297
