ENSSHAG00000000076-posi	-2768.919951	1.18262	0.95509	0.03266	0.03266	0.02944	1.0	1.0	0.015	0.03266	39.47126	0.00046	1.0	39.47126
ENSSHAG00000000077-posi	-3823.836522	33.26139	0.95619	0.02898	0.02898	0.0	1.0	1.0	0.04381	0.02898	34.54395	0.0	1.0	34.54395
ENSSHAG00000000079-posi	-3287.675444	0.44223	0.85361	0.00116	0.00116	0.14639	1.0	1.0	0.0	0.00116	1.0	0.0	1.0	1.0
ENSSHAG00000000080-posi	-2486.261991	0.52313	0.76615	0.01999	0.01999	0.17126	1.0	1.0	0.05116	0.01999	1.0	0.01144	1.0	1.0
ENSSHAG00000000081-posi	-4578.419798	11.16392	0.55847	0.03027	0.03027	0.41468	1.0	1.0	0.0154	0.03027	998.99443	0.01144	1.0	998.99443
ENSSHAG00000000084-posi	-4813.476853	5.88701	0.87082	0.12998	0.12998	0.11077	1.0	1.0	0.01633	0.12998	999.0	0.00208	1.0	999.0
ENSSHAG00000000085-posi	-2330.11019	1.98688	0.79415	0.02108	0.02108	0.20585	1.0	1.0	0.0	0.02108	1.0	0.0	1.0	1.0
ENSSHAG00000000088-posi	-5929.343175	55.53012	0.89689	0.02016	0.02016	0.08275	1.0	1.0	0.01864	0.02016	998.99971	0.00172	1.0	998.99971
ENSSHAG00000000089-posi	-1966.073253	1.10331	0.91749	0.01762	0.01762	0.08251	1.0	1.0	0.0	0.01762	1.0	0.0	1.0	1.0
ENSSHAG00000000091-posi	-2381.988703	1.42028	0.45013	0.14599	0.14599	0.54099	1.0	1.0	0.00403	0.14599	1.0	0.00485	1.0	1.0
ENSSHAG00000000095-posi	-4366.881922	14.82218	0.84402	0.0	0.0	0.07229	1.0	1.0	0.07708	0.0	630.36511	0.0066	1.0	630.36511
ENSSHAG00000000103-posi	-2840.769905	51.89246	0.72463	0.02794	0.02794	0.27537	1.0	1.0	0.0	0.02794	1.0	0.0	1.0	1.0
ENSSHAG00000000106-posi	-2528.504403	50.20225	0.99515	0.03382	0.03382	0.0	1.0	1.0	0.00485	0.03382	25.70726	0.0	1.0	25.70726
ENSSHAG00000000110-posi	-5725.346415	8.33763	0.82148	0.02415	0.02415	0.16475	1.0	1.0	0.01147	0.02415	999.0	0.0023	1.0	999.0
ENSSHAG00000000111-posi	-1821.059896	48.22569	0.75897	0.00219	0.00219	0.03512	1.0	1.0	0.1968	0.00219	260.45945	0.00911	1.0	260.45945
ENSSHAG00000000114-posi	-2690.322911	0.66309	0.79514	0.0	0.0	0.20486	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000116-posi	-2096.209542	0.4304	0.9348	0.03599	0.03599	0.0652	1.0	1.0	0.0	0.03599	1.0	0.0	1.0	1.0
ENSSHAG00000000118-posi	-11351.834333	0.80089	0.79735	0.04251	0.04251	0.19578	1.0	1.0	0.00551	0.04251	106.79077	0.00135	1.0	106.79077
ENSSHAG00000000119-posi	-4787.40266	38.49416	0.91057	0.02776	0.02776	0.06405	1.0	1.0	0.02371	0.02776	1.0	0.00167	1.0	1.0
ENSSHAG00000000121-posi	-5410.016596	8.3702	0.62074	0.15613	0.15613	0.29272	1.0	1.0	0.05881	0.15613	1.0	0.02773	1.0	1.0
ENSSHAG00000000129-posi	-1859.089709	0.32434	0.91464	0.01991	0.01991	0.05764	1.0	1.0	0.02608	0.01991	1.0	0.00164	1.0	1.0
ENSSHAG00000000131-posi	-1153.937105	42.68657	0.97583	0.03007	0.03007	0.02417	1.0	1.0	0.0	0.03007	1.0	0.0	1.0	1.0
ENSSHAG00000000132-posi	-6910.285495	21.96857	0.71903	0.03962	0.03962	0.26979	1.0	1.0	0.00813	0.03962	32.68328	0.00305	1.0	32.68328
ENSSHAG00000000134-posi	-3685.006407	0.81225	0.79255	0.07039	0.07039	0.20745	1.0	1.0	0.0	0.07039	1.0	0.0	1.0	1.0
ENSSHAG00000000138-posi	-3373.651725	1.52688	0.69517	0.02981	0.02981	0.22164	1.0	1.0	0.06308	0.02981	1.72467	0.02011	1.0	1.72467
ENSSHAG00000000140-posi	-3129.039665	45.4431	0.74492	0.03447	0.03447	0.22908	1.0	1.0	0.01988	0.03447	758.14352	0.00612	1.0	758.14352
ENSSHAG00000000144-posi	-628.826872	0.70682	0.84587	0.0	0.0	0.15413	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000153-posi	-4338.441822	2.26839	0.81472	0.0	0.0	0.17137	1.0	1.0	0.01149	0.0	571.70781	0.00242	1.0	571.70781
ENSSHAG00000000154-posi	-2010.53614	2.71608	0.56846	0.00031	0.00031	0.43154	1.0	1.0	0.0	0.00031	1.0	0.0	1.0	1.0
ENSSHAG00000000156-posi	-2175.782588	35.27777	0.88232	0.04099	0.04099	0.06174	1.0	1.0	0.05228	0.04099	133.3276	0.00366	1.0	133.3276
ENSSHAG00000000157-posi	-5084.267295	50.65853	0.98517	0.01425	0.01425	0.01483	1.0	1.0	0.0	0.01425	1.00094	0.0	1.0	1.00094
ENSSHAG00000000162-posi	-2304.500485	1.03045	0.44802	0.06779	0.06779	0.25847	1.0	1.0	0.18613	0.06779	2.75362	0.10738	1.0	2.75362
ENSSHAG00000000163-posi	-2013.04064	0.73778	0.90838	0.01306	0.01306	0.0781	1.0	1.0	0.01245	0.01306	3.43975	0.00107	1.0	3.43975
ENSSHAG00000000166-posi	-3457.734002	15.27019	0.78497	0.01952	0.01952	0.174	1.0	1.0	0.03358	0.01952	999.0	0.00744	1.0	999.0
ENSSHAG00000000174-posi	-1625.426234	0.82483	0.96458	0.01728	0.01728	0.02729	1.0	1.0	0.0079	0.01728	2.42877	0.00022	1.0	2.42877
ENSSHAG00000000177-posi	-12516.749709	1.68527	0.67056	0.09889	0.09889	0.30742	1.0	1.0	0.0151	0.09889	20.6849	0.00692	1.0	20.6849
ENSSHAG00000000186-posi	-2782.881122	21.90876	0.81963	0.02886	0.02886	0.12635	1.0	1.0	0.04681	0.02886	30.00761	0.00722	1.0	30.00761
ENSSHAG00000000187-posi	-1623.159244	0.59627	0.85497	0.0	0.0	0.14503	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000189-posi	-3961.816745	29.29923	0.83363	0.05177	0.05177	0.13708	1.0	1.0	0.02515	0.05177	396.94051	0.00414	1.0	396.94051
ENSSHAG00000000191-posi	-3065.600889	22.34789	0.87858	0.06843	0.06843	0.10123	1.0	1.0	0.0181	0.06843	1.0	0.00209	1.0	1.0
ENSSHAG00000000195-posi	-6338.011422	19.15105	0.4395	0.02822	0.02822	0.51298	1.0	1.0	0.02193	0.02822	921.64767	0.0256	1.0	921.64767
ENSSHAG00000000202-posi	-3405.262389	1.17691	0.64555	0.02476	0.02476	0.35249	1.0	1.0	0.00127	0.02476	1.0	0.00069	1.0	1.0
ENSSHAG00000000215-posi	-6168.924155	44.8555	0.72599	0.00891	0.00891	0.08743	1.0	1.0	0.16653	0.00891	494.50369	0.02006	1.0	494.50369
ENSSHAG00000000219-posi	-1718.863053	5.88195	0.82875	0.03267	0.03267	0.12749	1.0	1.0	0.03793	0.03267	355.27493	0.00583	1.0	355.27493
ENSSHAG00000000223-posi	-1265.559168	13.98246	0.47435	0.02623	0.02623	0.23569	1.0	1.0	0.19371	0.02623	89.93761	0.09625	1.0	89.93761
ENSSHAG00000000225-posi	-3741.653452	12.02011	1.0	0.11346	0.11346	0.0	1.0	1.0	0.0	0.11346	1.0	0.0	1.0	1.0
ENSSHAG00000000226-posi	-2137.059941	50.63959	0.95809	0.01708	0.01708	0.02935	1.0	1.0	0.01218	0.01708	1.0	0.00037	1.0	1.0
ENSSHAG00000000229-posi	-1851.684105	56.13549	0.9513	0.01475	0.01475	0.0	1.0	1.0	0.0487	0.01475	161.17814	0.0	1.0	161.17814
ENSSHAG00000000231-posi	-3187.147728	65.25455	0.81799	0.04623	0.04623	0.16492	1.0	1.0	0.01423	0.04623	999.0	0.00287	1.0	999.0
ENSSHAG00000000237-posi	-9343.652455	14.75198	0.90334	0.0344	0.0344	0.08195	1.0	1.0	0.01349	0.0344	999.0	0.00122	1.0	999.0
ENSSHAG00000000241-posi	-3395.904481	22.31381	0.43623	0.11012	0.11012	0.51741	1.0	1.0	0.02121	0.11012	9.15605	0.02515	1.0	9.15605
ENSSHAG00000000245-posi	-2422.640161	22.04578	0.50124	0.072	0.072	0.44587	1.0	1.0	0.02799	0.072	998.99977	0.0249	1.0	998.99977
ENSSHAG00000000251-posi	-3023.874292	1.47865	0.66868	0.03263	0.03263	0.09143	1.0	1.0	0.21104	0.03263	1.0	0.02885	1.0	1.0
ENSSHAG00000000254-posi	-6794.961242	1.27965	0.87624	0.07989	0.07989	0.1074	1.0	1.0	0.01457	0.07989	1.0	0.00179	1.0	1.0
ENSSHAG00000000260-posi	-5029.439705	1.01695	0.63274	0.04297	0.04297	0.21004	1.0	1.0	0.11803	0.04297	1.0	0.03918	1.0	1.0
ENSSHAG00000000262-posi	-1901.478843	50.81576	0.70144	0.03927	0.03927	0.29856	1.0	1.0	0.0	0.03927	1.0	0.0	1.0	1.0
ENSSHAG00000000263-posi	-3987.671635	0.50224	0.52148	0.0	0.0	0.11206	1.0	1.0	0.30164	0.0	1.41285	0.06482	1.0	1.41285
ENSSHAG00000000269-posi	-3578.501326	17.24602	0.94065	0.10105	0.10105	0.05935	1.0	1.0	0.0	0.10105	1.0	0.0	1.0	1.0
ENSSHAG00000000270-posi	-2129.121739	43.17522	0.81411	0.03276	0.03276	0.18589	1.0	1.0	0.0	0.03276	1.0	0.0	1.0	1.0
ENSSHAG00000000271-posi	-8950.717706	76.39412	0.75309	0.02746	0.02746	0.18684	1.0	1.0	0.04813	0.02746	999.0	0.01194	1.0	999.0
ENSSHAG00000000291-posi	-14804.706119	1.01989	0.97333	0.02095	0.02095	0.02667	1.0	1.0	0.0	0.02095	1.0	0.0	1.0	1.0
ENSSHAG00000000296-posi	-7348.672271	0.81076	0.66235	0.01752	0.01752	0.33765	1.0	1.0	0.0	0.01752	1.0	0.0	1.0	1.0
ENSSHAG00000000297-posi	-9344.216006	4.25934	0.56424	0.08452	0.08452	0.43576	1.0	1.0	0.0	0.08452	1.0	0.0	1.0	1.0
ENSSHAG00000000298-posi	-5398.20641	1.06064	0.35278	0.0	0.0	0.31546	1.0	1.0	0.17515	0.0	1.0	0.15662	1.0	1.0
ENSSHAG00000000301-posi	-3058.200491	50.84825	0.5458	0.02702	0.02702	0.4542	1.0	1.0	0.0	0.02702	1.0	0.0	1.0	1.0
ENSSHAG00000000303-posi	-12835.128349	9.60637	0.79787	0.00998	0.00998	0.02544	1.0	1.0	0.17123	0.00998	70.50839	0.00546	1.0	70.50839
ENSSHAG00000000307-posi	-6234.270189	0.6433	0.75188	0.04124	0.04124	0.24811	1.0	1.0	0.0	0.04124	1.0	0.0	1.0	1.0
ENSSHAG00000000312-posi	-2308.488224	13.43038	0.86558	0.10031	0.10031	0.13442	1.0	1.0	0.0	0.10031	1.0	0.0	1.0	1.0
ENSSHAG00000000315-posi	-8539.603856	0.3627	0.76297	0.0	0.0	0.08526	1.0	1.0	0.13652	0.0	1.0	0.01526	1.0	1.0
ENSSHAG00000000321-posi	-23861.041449	17.10247	0.85552	0.03381	0.03381	0.0	1.0	1.0	0.14448	0.03381	394.83228	0.0	1.0	394.83228
ENSSHAG00000000322-posi	-8594.674367	101.51294	0.66688	0.037	0.037	0.10408	1.0	1.0	0.19812	0.037	248.84832	0.03092	1.0	248.84832
ENSSHAG00000000324-posi	-1323.677864	1.2092	0.87996	0.05882	0.05882	0.12004	1.0	1.0	0.0	0.05882	1.0	0.0	1.0	1.0
ENSSHAG00000000327-posi	-9390.295357	1.53671	0.78162	0.06064	0.06064	0.21838	1.0	1.0	0.0	0.06064	1.0	0.0	1.0	1.0
ENSSHAG00000000328-posi	-1709.531127	11.69678	1.0	0.16676	0.16676	0.0	1.0	1.0	0.0	0.16676	1.0	0.0	1.0	1.0
ENSSHAG00000000330-posi	-2606.456199	0.87943	0.80072	0.04248	0.04248	0.17281	1.0	1.0	0.02177	0.04248	5.78159	0.0047	1.0	5.78159
ENSSHAG00000000337-posi	-3800.662276	13.96182	0.57643	0.1349	0.1349	0.37604	1.0	1.0	0.02876	0.1349	23.63878	0.01876	1.0	23.63878
ENSSHAG00000000341-posi	-7470.87332	50.91848	0.72743	0.05462	0.05462	0.08757	1.0	1.0	0.16513	0.05462	274.33653	0.01988	1.0	274.33653
ENSSHAG00000000342-posi	-4215.833595	50.46834	0.9307	0.02206	0.02206	0.0693	1.0	1.0	0.0	0.02206	1.0	0.0	1.0	1.0
ENSSHAG00000000343-posi	-7390.281787	10.1788	0.43962	0.05223	0.05223	0.47537	1.0	1.0	0.04084	0.05223	360.71849	0.04416	1.0	360.71849
ENSSHAG00000000346-posi	-4683.656137	0.84273	0.97776	0.01985	0.01985	0.01748	1.0	1.0	0.00467	0.01985	182.00864	8e-05	1.0	182.00864
ENSSHAG00000000348-posi	-2356.647827	18.21508	0.9469	0.05335	0.05335	0.0531	1.0	1.0	0.0	0.05335	1.0	0.0	1.0	1.0
ENSSHAG00000000360-posi	-5310.281851	71.35548	0.78745	0.01703	0.01703	0.11177	1.0	1.0	0.08826	0.01703	263.40271	0.01253	1.0	263.40271
ENSSHAG00000000361-posi	-5109.194247	20.34445	0.90212	0.06145	0.06145	0.06002	1.0	1.0	0.0355	0.06145	9.76852	0.00236	1.0	9.76852
ENSSHAG00000000371-posi	-1929.999939	0.76769	0.93556	0.08454	0.08454	0.06444	1.0	1.0	0.0	0.08454	1.0	0.0	1.0	1.0
ENSSHAG00000000372-posi	-7464.294175	50.49328	0.95556	0.0139	0.0139	0.04444	1.0	1.0	0.0	0.0139	1.0	0.0	1.0	1.0
ENSSHAG00000000384-posi	-3102.089601	0.95063	0.68734	0.0	0.0	0.17514	1.0	1.0	0.10959	0.0	1.0	0.02793	1.0	1.0
ENSSHAG00000000385-posi	-959.980625	0.97167	0.96448	0.04069	0.04069	0.03552	1.0	1.0	0.0	0.04069	1.0	0.0	1.0	1.0
ENSSHAG00000000387-posi	-2699.374956	1.83314	0.42002	0.04039	0.04039	0.57998	1.0	1.0	0.0	0.04039	1.0	0.0	1.0	1.0
ENSSHAG00000000389-posi	-2218.755142	2.10449	0.7136	0.17515	0.17515	0.0	1.0	1.0	0.2864	0.17515	1.47317	0.0	1.0	1.47317
ENSSHAG00000000390-posi	-2830.972379	39.39514	0.83432	0.04171	0.04171	0.16568	1.0	1.0	0.0	0.04171	1.0	0.0	1.0	1.0
ENSSHAG00000000392-posi	-5437.364911	51.47687	0.98981	0.01456	0.01456	0.0	1.0	1.0	0.01019	0.01456	482.49894	0.0	1.0	482.49894
ENSSHAG00000000394-posi	-1516.057925	23.22181	1.0	0.04803	0.04803	0.0	1.0	1.0	0.0	0.04803	1.0	0.0	1.0	1.0
ENSSHAG00000000399-posi	-2435.21566	50.76043	0.64433	0.0284	0.0284	0.21482	1.0	1.0	0.10563	0.0284	1.0	0.03522	1.0	1.0
ENSSHAG00000000406-posi	-1099.440247	5.99599	0.96795	0.03323	0.03323	0.0	1.0	1.0	0.03205	0.03323	395.3563	0.0	1.0	395.3563
ENSSHAG00000000407-posi	-12631.618559	0.81442	0.92502	0.03349	0.03349	0.07269	1.0	1.0	0.00212	0.03349	236.30039	0.00017	1.0	236.30039
ENSSHAG00000000409-posi	-1618.226638	0.80734	0.64409	0.03096	0.03096	0.33207	1.0	1.0	0.01573	0.03096	1.0	0.00811	1.0	1.0
ENSSHAG00000000414-posi	-1139.301744	53.48022	0.66512	0.04913	0.04913	0.31904	1.0	1.0	0.0107	0.04913	999.0	0.00513	1.0	999.0
ENSSHAG00000000417-posi	-1394.007639	0.89415	0.73389	0.0449	0.0449	0.26611	1.0	1.0	0.0	0.0449	1.0	0.0	1.0	1.0
ENSSHAG00000000418-posi	-5224.669462	31.83297	0.86969	0.16174	0.16174	0.0	1.0	1.0	0.13031	0.16174	427.46097	0.0	1.0	427.46097
ENSSHAG00000000420-posi	-9309.076514	1.21926	0.76591	0.0	0.0	0.23409	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000421-posi	-7268.533874	78.90261	0.78682	0.04097	0.04097	0.16855	1.0	1.0	0.03675	0.04097	999.0	0.00787	1.0	999.0
ENSSHAG00000000422-posi	-1108.055906	1.47955	0.61515	0.06145	0.06145	0.38485	1.0	1.0	0.0	0.06145	1.0	0.0	1.0	1.0
ENSSHAG00000000425-posi	-2968.676649	17.83108	0.80429	0.10133	0.10133	0.12956	1.0	1.0	0.05697	0.10133	3.10101	0.00918	1.0	3.10101
ENSSHAG00000000431-posi	-7567.110325	1.85974	0.75959	0.02406	0.02406	0.23438	1.0	1.0	0.00461	0.02406	45.34855	0.00142	1.0	45.34855
ENSSHAG00000000441-posi	-3850.832099	22.03032	0.42593	0.04839	0.04839	0.57407	1.0	1.0	0.0	0.04839	1.0	0.0	1.0	1.0
ENSSHAG00000000447-posi	-6324.949791	50.95184	0.60677	0.02779	0.02779	0.38072	1.0	1.0	0.00769	0.02779	4.02442	0.00483	1.0	4.02442
ENSSHAG00000000454-posi	-1164.336959	1.6953	0.37204	0.10584	0.10584	0.62796	1.0	1.0	0.0	0.10584	1.0	0.0	1.0	1.0
ENSSHAG00000000455-posi	-15036.512724	50.8094	0.27461	0.03781	0.03781	0.4293	1.0	1.0	0.11551	0.03781	1.0	0.18058	1.0	1.0
ENSSHAG00000000460-posi	-2964.559889	23.08554	0.67311	0.10806	0.10806	0.31336	1.0	1.0	0.00923	0.10806	201.27877	0.0043	1.0	201.27877
ENSSHAG00000000464-posi	-3033.574923	1.003	0.61838	0.0	0.0	0.34862	1.0	1.0	0.02111	0.0	32.14749	0.0119	1.0	32.14749
ENSSHAG00000000465-posi	-8403.463174	0.64918	0.75456	0.0	0.0	0.24544	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000468-posi	-5081.465622	15.54839	0.94334	0.06377	0.06377	0.05666	1.0	1.0	0.0	0.06377	1.0	0.0	1.0	1.0
ENSSHAG00000000472-posi	-4526.98157	23.74555	0.90491	0.07076	0.07076	0.06414	1.0	1.0	0.0289	0.07076	998.99123	0.00205	1.0	998.99123
ENSSHAG00000000475-posi	-13340.077392	57.72817	0.84529	0.02765	0.02765	0.15471	1.0	1.0	0.0	0.02765	1.0	0.0	1.0	1.0
ENSSHAG00000000485-posi	-3062.399449	52.24421	0.61162	0.08457	0.08457	0.09844	1.0	1.0	0.24974	0.08457	155.10704	0.0402	1.0	155.10704
ENSSHAG00000000486-posi	-3978.975915	3.20653	0.95396	0.01787	0.01787	0.03774	1.0	1.0	0.00799	0.01787	999.0	0.00032	1.0	999.0
ENSSHAG00000000501-posi	-847.524135	0.3696	0.9866	0.01801	0.01801	0.0	1.0	1.0	0.0134	0.01801	1.0	0.0	1.0	1.0
ENSSHAG00000000505-posi	-2993.120308	51.00398	0.81349	0.00142	0.00142	0.13829	1.0	1.0	0.04121	0.00142	645.43356	0.00701	1.0	645.43356
ENSSHAG00000000507-posi	-13211.438729	1.01083	0.65046	0.08313	0.08313	0.31984	1.0	1.0	0.01991	0.08313	18.71981	0.00979	1.0	18.71981
ENSSHAG00000000517-posi	-2477.043496	1.58709	0.6966	0.16621	0.16621	0.25309	1.0	1.0	0.0369	0.16621	4.30141	0.01341	1.0	4.30141
ENSSHAG00000000518-posi	-4035.280995	24.45799	0.74247	0.08783	0.08783	0.19566	1.0	1.0	0.04897	0.08783	999.0	0.0129	1.0	999.0
ENSSHAG00000000519-posi	-9872.312375	64.54067	0.69659	0.05386	0.05386	0.09835	1.0	1.0	0.17969	0.05386	293.22121	0.02537	1.0	293.22121
ENSSHAG00000000520-posi	-1795.318638	22.71903	0.56396	0.08948	0.08948	0.43604	1.0	1.0	0.0	0.08948	1.0	0.0	1.0	1.0
ENSSHAG00000000521-posi	-1958.162141	33.17341	1.0	0.06318	0.06318	0.0	1.0	1.0	0.0	0.06318	1.0	0.0	1.0	1.0
ENSSHAG00000000525-posi	-2715.26462	50.1918	0.94007	0.01929	0.01929	0.01432	1.0	1.0	0.04493	0.01929	1.0	0.00068	1.0	1.0
ENSSHAG00000000526-posi	-2599.181635	0.72906	0.53953	0.02343	0.02343	0.27034	1.0	1.0	0.12666	0.02343	1.0	0.06347	1.0	1.0
ENSSHAG00000000533-posi	-5942.852983	1.4135	0.91214	0.04648	0.04648	0.08161	1.0	1.0	0.00574	0.04648	999.0	0.00051	1.0	999.0
ENSSHAG00000000534-posi	-6303.238614	0.8019	0.97235	0.04435	0.04435	0.00568	1.0	1.0	0.02184	0.04435	1.57562	0.00013	1.0	1.57562
ENSSHAG00000000535-posi	-5807.940363	50.91974	0.65107	0.02693	0.02693	0.34893	1.0	1.0	0.0	0.02693	1.0	0.0	1.0	1.0
ENSSHAG00000000537-posi	-2421.358552	18.44874	0.95881	0.04017	0.04017	0.04119	1.0	1.0	0.0	0.04017	1.0	0.0	1.0	1.0
ENSSHAG00000000539-posi	-3142.365995	29.63944	0.80138	0.03105	0.03105	0.15177	1.0	1.0	0.03939	0.03105	998.9017	0.00746	1.0	998.9017
ENSSHAG00000000550-posi	-2440.656024	74.63184	0.91625	0.02594	0.02594	0.0	1.0	1.0	0.08375	0.02594	850.63819	0.0	1.0	850.63819
ENSSHAG00000000551-posi	-3563.131144	1.27087	0.9629	0.00664	0.00664	0.02776	1.0	1.0	0.00908	0.00664	274.81979	0.00026	1.0	274.81979
ENSSHAG00000000553-posi	-3527.659826	0.68164	0.90877	0.0	0.0	0.07476	1.0	1.0	0.01522	0.0	1.0	0.00125	1.0	1.0
ENSSHAG00000000556-posi	-7146.804918	40.09877	1.0	0.02694	0.02694	0.0	1.0	1.0	0.0	0.02694	1.0	0.0	1.0	1.0
ENSSHAG00000000557-posi	-3969.223846	0.20357	0.9704	0.0	0.0	0.0296	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
ENSSHAG00000000570-posi	-3083.148372	1.90625	0.40764	0.04418	0.04418	0.45782	1.0	1.0	0.06337	0.04418	1.0	0.07117	1.0	1.0
ENSSHAG00000000572-posi	-14538.383596	28.30199	0.79912	0.03094	0.03094	0.12117	1.0	1.0	0.06921	0.03094	52.36885	0.01049	1.0	52.36885
ENSSHAG00000000574-posi	-2400.098934	30.78095	0.73315	0.04995	0.04995	0.2543	1.0	1.0	0.00932	0.04995	1.0	0.00323	1.0	1.0
ENSSHAG00000000577-posi	-2996.531651	0.36416	0.95032	0.0	0.0	0.04955	1.0	1.0	0.00012	0.0	1.0	1e-05	1.0	1.0
ENSSHAG00000000590-posi	-5635.386819	6.08526	0.93841	0.02809	0.02809	0.04508	1.0	1.0	0.01576	0.02809	100.86008	0.00076	1.0	100.86008
ENSSHAG00000000591-posi	-15070.886908	0.93505	0.87627	0.06821	0.06821	0.11877	1.0	1.0	0.00437	0.06821	5.74766	0.00059	1.0	5.74766
ENSSHAG00000000595-posi	-3705.376724	0.93816	0.83392	0.06359	0.06359	0.16608	1.0	1.0	0.0	0.06359	1.0	0.0	1.0	1.0
ENSSHAG00000000596-posi	-19709.060081	1.57718	0.42246	0.06816	0.06816	0.38029	1.0	1.0	0.10381	0.06816	1.0	0.09344	1.0	1.0
ENSSHAG00000000598-posi	-4427.243592	3.21402	0.30098	0.01333	0.01333	0.62728	1.0	1.0	0.02326	0.01333	8.74345	0.04848	1.0	8.74345
ENSSHAG00000000599-posi	-2334.729507	51.01802	0.57117	0.03415	0.03415	0.37696	1.0	1.0	0.03125	0.03415	21.80519	0.02062	1.0	21.80519
ENSSHAG00000000601-posi	-5664.534422	50.49817	0.88269	0.0235	0.0235	0.11731	1.0	1.0	0.0	0.0235	1.0	0.0	1.0	1.0
